Loaded problem from /mnt/c/Users/mpeet/AppData/Local/Temp/claude/C--Users-mpeet-OneDrive-Documents-GitHub-PIETOOLS-PIETOOLS/a69ac9db-6cc4-4fd1-9dcb-b003878763dd/scratchpad/work/baseline/dumps/hinfdu_rd1/
              vector length: 687
      number of constraints: 244
           number of blocks: 5
  number of non-zeros in At: 2005
  number of non-zeros in  b: 2
  number of non-zeros in  C: 1

Analysis of the blk vector:
        1 u. block of size  44
        1 matrices of size    1 (small)
        1 matrices of size   10 (small)
        1 matrices of size   13 (small)
        1 matrices of size   31 (small)

 ||C|| = 2, ||b|| = 2

Problem parameters:
              solver max iter: 2000000
       KKT stopping tolerance: 0.0001
       sigma update threshold: 500
         sigma update stage 1: 50
         sigma update stage 2: 100
                  switch admm: 0
         switch proj max iter: 0
              switch proj tol: 0.01
                     sigscale: 2
                initial sigma: 100
    initial projection method: EIG_FP64
      final projection method: EIG_FP64
                   use LOBPCG: true
              LOBPCG max iter: 20
             LOBPCG tolerance: 1e-05
             LOBPCG warmstart: true
                 LOBPCG ratio: 0.03
            LOBPCG relaxation: 1.2
        LOBPCG rank threshold: 1e-05
           small matrix limit: 32
          medium matrix limit: 1000

 ------------------------------------------------------------------------------
                                   cuADMM
 ------------------------------------------------------------------------------
  it. | p infeas d infeas | primal obj.   dual obj. rel. gap |  time |   sigma 
 ------------------------------------------------------------------------------
 --------------- Starting with projection method EIG_FP64 ---------------------
 8900 | 3.10e-05 6.21e-05 |  1.3308e-01  1.4356e-01 8.22e-03 |  74.3 | 6.2e+00 
 9000 | 3.82e-05 6.16e-05 |  1.3304e-01  1.4360e-01 8.27e-03 |  75.1 | 6.2e+00 
 9100 | 4.41e-05 6.08e-05 |  1.3301e-01  1.4354e-01 8.25e-03 |  75.9 | 1.2e+01 
 9200 | 4.26e-05 6.02e-05 |  1.3299e-01  1.4348e-01 8.22e-03 |  76.8 | 1.2e+01 
 9300 | 8.66e-05 5.91e-05 |  1.3293e-01  1.4332e-01 8.14e-03 |  77.6 | 2.5e+01 
 9400 | 1.10e-04 5.81e-05 |  1.3286e-01  1.4315e-01 8.07e-03 |  78.4 | 2.5e+01 
 9500 | 7.64e-05 5.75e-05 |  1.3284e-01  1.4306e-01 8.01e-03 |  79.2 | 1.2e+01 
 9600 | 5.95e-05 5.69e-05 |  1.3286e-01  1.4295e-01 7.90e-03 |  80.1 | 1.2e+01 
 9700 | 2.75e-05 5.66e-05 |  1.3288e-01  1.4286e-01 7.83e-03 |  80.9 | 6.2e+00 
 9800 | 1.47e-05 5.63e-05 |  1.3289e-01  1.4279e-01 7.76e-03 |  81.7 | 6.2e+00 
 9900 | 3.05e-05 5.57e-05 |  1.3288e-01  1.4268e-01 7.68e-03 |  82.6 | 1.2e+01 
 10000 | 3.20e-05 5.53e-05 |  1.3284e-01  1.4257e-01 7.63e-03 |  83.4 | 1.2e+01 
 10100 | 8.63e-05 5.45e-05 |  1.3276e-01  1.4243e-01 7.58e-03 |  84.2 | 2.5e+01 
 10200 | 1.12e-04 5.36e-05 |  1.3268e-01  1.4227e-01 7.53e-03 |  85.0 | 2.5e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 10300 | 1.31e-04 5.27e-05 |  1.3263e-01  1.4212e-01 7.45e-03 |  85.8 | 1.0e+02 
 10400 | 8.25e-04 5.04e-05 |  1.3249e-01  1.4172e-01 7.24e-03 |  86.7 | 1.0e+02 
 10500 | 9.15e-04 4.79e-05 |  1.3212e-01  1.4118e-01 7.11e-03 |  87.5 | 1.0e+02 
 10600 | 9.70e-04 4.56e-05 |  1.3179e-01  1.4070e-01 7.00e-03 |  88.3 | 1.0e+02 
 10700 | 1.03e-03 4.34e-05 |  1.3155e-01  1.4025e-01 6.84e-03 |  89.1 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 10800 | 1.07e-03 4.14e-05 |  1.3140e-01  1.3984e-01 6.64e-03 |  89.9 | 1.0e+02 
 10900 | 1.09e-03 3.96e-05 |  1.3130e-01  1.3944e-01 6.40e-03 |  90.7 | 1.0e+02 
 11000 | 1.11e-03 3.80e-05 |  1.3124e-01  1.3906e-01 6.16e-03 |  91.5 | 1.0e+02 
 11100 | 9.11e-04 3.69e-05 |  1.3126e-01  1.3875e-01 5.89e-03 |  92.4 | 5.0e+01 
 11200 | 8.01e-04 3.60e-05 |  1.3148e-01  1.3852e-01 5.54e-03 |  93.2 | 5.0e+01 
 11300 | 7.14e-04 3.50e-05 |  1.3164e-01  1.3826e-01 5.21e-03 |  94.0 | 5.0e+01 
 11400 | 6.32e-04 3.42e-05 |  1.3170e-01  1.3803e-01 4.99e-03 |  94.8 | 5.0e+01 
 11500 | 5.52e-04 3.35e-05 |  1.3168e-01  1.3784e-01 4.85e-03 |  95.7 | 5.0e+01 
 11600 | 4.84e-04 3.28e-05 |  1.3162e-01  1.3767e-01 4.77e-03 |  96.5 | 5.0e+01 
 11700 | 4.29e-04 3.22e-05 |  1.3157e-01  1.3753e-01 4.70e-03 |  97.3 | 5.0e+01 
 11800 | 3.86e-04 3.16e-05 |  1.3153e-01  1.3741e-01 4.63e-03 |  98.1 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 11900 | 3.51e-04 3.11e-05 |  1.3151e-01  1.3729e-01 4.56e-03 |  98.9 | 1.0e+02 
 12000 | 4.26e-04 3.02e-05 |  1.3143e-01  1.3715e-01 4.51e-03 |  99.8 | 1.0e+02 
 12100 | 3.56e-04 2.97e-05 |  1.3135e-01  1.3701e-01 4.46e-03 | 100.6 | 5.0e+01 
 12200 | 3.20e-04 2.92e-05 |  1.3135e-01  1.3691e-01 4.39e-03 | 101.4 | 5.0e+01 
 12300 | 2.94e-04 2.87e-05 |  1.3136e-01  1.3681e-01 4.29e-03 | 102.2 | 5.0e+01 
 12400 | 2.73e-04 2.83e-05 |  1.3136e-01  1.3670e-01 4.21e-03 | 103.1 | 5.0e+01 
 12500 | 2.53e-04 2.79e-05 |  1.3134e-01  1.3661e-01 4.15e-03 | 103.9 | 5.0e+01 
 12600 | 2.38e-04 2.75e-05 |  1.3131e-01  1.3652e-01 4.11e-03 | 104.7 | 5.0e+01 
 12700 | 2.23e-04 2.71e-05 |  1.3127e-01  1.3644e-01 4.07e-03 | 105.5 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 12800 | 2.11e-04 2.68e-05 |  1.3124e-01  1.3636e-01 4.04e-03 | 106.3 | 1.0e+02 
 12900 | 2.87e-04 2.62e-05 |  1.3117e-01  1.3626e-01 4.02e-03 | 107.2 | 1.0e+02 
 13000 | 3.29e-04 2.56e-05 |  1.3105e-01  1.3614e-01 4.02e-03 | 108.0 | 1.0e+02 
 13100 | 2.62e-04 2.53e-05 |  1.3100e-01  1.3606e-01 3.99e-03 | 108.8 | 5.0e+01 
 13200 | 2.25e-04 2.49e-05 |  1.3104e-01  1.3599e-01 3.91e-03 | 109.6 | 5.0e+01 
 13300 | 2.07e-04 2.46e-05 |  1.3108e-01  1.3591e-01 3.81e-03 | 110.5 | 5.0e+01 
 13400 | 1.92e-04 2.43e-05 |  1.3109e-01  1.3583e-01 3.74e-03 | 111.3 | 5.0e+01 
 13500 | 1.79e-04 2.40e-05 |  1.3107e-01  1.3576e-01 3.70e-03 | 112.1 | 5.0e+01 
 13600 | 1.67e-04 2.37e-05 |  1.3103e-01  1.3569e-01 3.68e-03 | 112.9 | 5.0e+01 
 13700 | 1.57e-04 2.35e-05 |  1.3100e-01  1.3564e-01 3.66e-03 | 113.8 | 5.0e+01 
 13800 | 1.49e-04 2.32e-05 |  1.3098e-01  1.3558e-01 3.64e-03 | 114.6 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 13900 | 1.88e-04 2.29e-05 |  1.3095e-01  1.3553e-01 3.61e-03 | 115.4 | 1.0e+02 
 14000 | 2.28e-04 2.25e-05 |  1.3087e-01  1.3544e-01 3.61e-03 | 116.2 | 1.0e+02 
 14100 | 1.78e-04 2.22e-05 |  1.3082e-01  1.3538e-01 3.60e-03 | 117.1 | 5.0e+01 
 14200 | 1.56e-04 2.20e-05 |  1.3084e-01  1.3533e-01 3.55e-03 | 117.9 | 5.0e+01 
 14300 | 1.42e-04 2.18e-05 |  1.3086e-01  1.3527e-01 3.48e-03 | 118.7 | 5.0e+01 
 14400 | 1.34e-04 2.15e-05 |  1.3087e-01  1.3522e-01 3.43e-03 | 119.6 | 5.0e+01 
