Loaded problem from /mnt/c/Users/mpeet/AppData/Local/Temp/claude/C--Users-mpeet-OneDrive-Documents-GitHub-PIETOOLS-PIETOOLS/a69ac9db-6cc4-4fd1-9dcb-b003878763dd/scratchpad/work/baseline/dumps/h2est_rd1/
              vector length: 814
      number of constraints: 198
           number of blocks: 8
  number of non-zeros in At: 2559
  number of non-zeros in  b: 11
  number of non-zeros in  C: 1

Analysis of the blk vector:
        1 u. block of size  25
        2 matrices of size    1 (small)
        1 matrices of size    8 (small)
        1 matrices of size   10 (small)
        1 matrices of size   12 (small)
        1 matrices of size   17 (small)
        1 matrices of size   30 (small)

 ||C|| = 2, ||b|| = 2

Problem parameters:
              solver max iter: 2000000
       KKT stopping tolerance: 1e-06
       sigma update threshold: 500
         sigma update stage 1: 50
         sigma update stage 2: 100
                  switch admm: 0
         switch proj max iter: 0
              switch proj tol: 0.01
                     sigscale: 2
                initial sigma: 100
    initial projection method: EIG_FP64
      final projection method: EIG_FP64
                   use LOBPCG: true
              LOBPCG max iter: 20
             LOBPCG tolerance: 1e-05
             LOBPCG warmstart: true
                 LOBPCG ratio: 0.03
            LOBPCG relaxation: 1.2
        LOBPCG rank threshold: 1e-05
           small matrix limit: 32
          medium matrix limit: 1000

 ------------------------------------------------------------------------------
                                   cuADMM
 ------------------------------------------------------------------------------
  it. | p infeas d infeas | primal obj.   dual obj. rel. gap |  time |   sigma 
 ------------------------------------------------------------------------------
 --------------- Starting with projection method EIG_FP64 ---------------------
 8900 | 8.57e-04 9.48e-04 |  1.6592e-02  3.2392e-02 1.51e-02 |  58.3 | 1.6e+00 
 9000 | 1.37e-03 3.90e-04 |  1.6676e-02  3.2646e-02 1.52e-02 |  58.9 | 1.6e+00 
 9100 | 1.12e-03 1.06e-03 |  1.6634e-02  3.3712e-02 1.63e-02 |  59.6 | 7.8e-01 
 9200 | 3.03e-04 1.56e-03 |  1.6535e-02  3.3144e-02 1.58e-02 |  60.2 | 7.8e-01 
 9300 | 1.15e-03 1.10e-03 |  1.6211e-02  3.1564e-02 1.47e-02 |  60.9 | 1.6e+00 
 9400 | 1.56e-03 4.71e-04 |  1.6050e-02  3.1747e-02 1.50e-02 |  61.5 | 1.6e+00 
 9500 | 1.20e-03 1.16e-03 |  1.6179e-02  3.3472e-02 1.65e-02 |  62.2 | 7.8e-01 
 9600 | 4.21e-04 1.69e-03 |  1.6414e-02  3.3279e-02 1.61e-02 |  62.8 | 7.8e-01 
 9700 | 1.08e-03 1.29e-03 |  1.6583e-02  3.1859e-02 1.46e-02 |  63.5 | 1.6e+00 
 9800 | 1.77e-03 5.40e-04 |  1.6683e-02  3.2153e-02 1.47e-02 |  64.1 | 1.6e+00 
 9900 | 1.47e-03 1.31e-03 |  1.6648e-02  3.4052e-02 1.66e-02 |  64.8 | 7.8e-01 
 10000 | 3.51e-04 1.87e-03 |  1.6634e-02  3.3311e-02 1.59e-02 |  65.5 | 7.8e-01 
 10100 | 1.31e-03 1.32e-03 |  1.6159e-02  3.1136e-02 1.43e-02 |  66.1 | 1.6e+00 
 10200 | 1.77e-03 5.47e-04 |  1.5938e-02  3.1263e-02 1.46e-02 |  66.8 | 1.6e+00 
 10300 | 1.64e-03 4.16e-04 |  1.5943e-02  3.2455e-02 1.58e-02 |  67.4 | 1.6e+00 
 10400 | 9.65e-04 9.23e-04 |  1.6154e-02  3.3028e-02 1.61e-02 |  68.1 | 1.6e+00 
 10500 | 3.47e-04 1.00e-03 |  1.6295e-02  3.2545e-02 1.55e-02 |  68.7 | 1.6e+00 
 10600 | 8.80e-04 6.99e-04 |  1.6409e-02  3.2203e-02 1.51e-02 |  69.4 | 1.6e+00 
 10700 | 1.17e-03 2.87e-04 |  1.6457e-02  3.2501e-02 1.53e-02 |  70.0 | 1.6e+00 
 10800 | 9.70e-04 4.47e-04 |  1.6403e-02  3.2829e-02 1.57e-02 |  70.7 | 1.6e+00 
 10900 | 4.39e-04 6.82e-04 |  1.6284e-02  3.2601e-02 1.56e-02 |  71.3 | 1.6e+00 
 11000 | 4.08e-04 6.13e-04 |  1.6130e-02  3.2122e-02 1.53e-02 |  71.9 | 1.6e+00 
 11100 | 4.81e-04 3.27e-04 |  1.6076e-02  3.2172e-02 1.54e-02 |  72.6 | 7.8e-01 
 11200 | 3.81e-04 3.28e-04 |  1.6088e-02  3.2327e-02 1.55e-02 |  73.3 | 7.8e-01 
 11300 | 1.86e-04 5.20e-04 |  1.6134e-02  3.2345e-02 1.55e-02 |  73.9 | 7.8e-01 
 11400 | 1.58e-04 4.86e-04 |  1.6172e-02  3.2298e-02 1.54e-02 |  74.6 | 7.8e-01 
 11500 | 2.77e-04 3.05e-04 |  1.6192e-02  3.2293e-02 1.54e-02 |  75.2 | 7.8e-01 
 11600 | 3.03e-04 1.87e-04 |  1.6189e-02  3.2331e-02 1.54e-02 |  75.9 | 7.8e-01 
 11700 | 2.12e-04 3.21e-04 |  1.6164e-02  3.2315e-02 1.54e-02 |  76.5 | 7.8e-01 
 11800 | 4.96e-05 4.00e-04 |  1.6122e-02  3.2218e-02 1.54e-02 |  77.2 | 7.8e-01 
 11900 | 1.58e-04 3.17e-04 |  1.6080e-02  3.2137e-02 1.53e-02 |  77.8 | 7.8e-01 
 12000 | 2.36e-04 1.77e-04 |  1.6058e-02  3.2142e-02 1.53e-02 |  78.5 | 7.8e-01 
 12100 | 2.45e-04 1.57e-04 |  1.6048e-02  3.2142e-02 1.54e-02 |  79.1 | 1.6e+00 
 12200 | 1.64e-04 1.90e-04 |  1.6056e-02  3.2148e-02 1.54e-02 |  79.8 | 1.6e+00 
 12300 | 9.75e-05 2.01e-04 |  1.6070e-02  3.2137e-02 1.53e-02 |  80.4 | 1.6e+00 
 12400 | 1.46e-04 1.74e-04 |  1.6077e-02  3.2117e-02 1.53e-02 |  81.0 | 1.6e+00 
 12500 | 1.78e-04 1.45e-04 |  1.6069e-02  3.2098e-02 1.53e-02 |  81.7 | 1.6e+00 
 12600 | 1.50e-04 1.50e-04 |  1.6047e-02  3.2067e-02 1.53e-02 |  82.3 | 1.6e+00 
 12700 | 8.19e-05 1.67e-04 |  1.6016e-02  3.2017e-02 1.53e-02 |  83.0 | 1.6e+00 
 12800 | 6.34e-05 1.64e-04 |  1.5983e-02  3.1963e-02 1.52e-02 |  83.6 | 1.6e+00 
pobj and dobj both descend, pobj < dobj, help dual!
 12900 | 4.14e-03 1.31e-04 |  1.5821e-02  3.1548e-02 1.50e-02 |  84.3 | 1.0e+02 
 13000 | 2.15e-03 1.06e-04 |  1.5136e-02  3.0228e-02 1.44e-02 |  84.9 | 1.0e+02 
 13100 | 1.48e-03 1.00e-04 |  1.4884e-02  2.9720e-02 1.42e-02 |  85.8 | 5.0e+01 
 13200 | 1.55e-03 9.62e-05 |  1.4710e-02  2.9312e-02 1.40e-02 |  86.5 | 5.0e+01 
 13300 | 1.68e-03 9.21e-05 |  1.4542e-02  2.8929e-02 1.38e-02 |  87.1 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 13400 | 1.96e-03 8.77e-05 |  1.4379e-02  2.8520e-02 1.36e-02 |  87.8 | 1.0e+02 
 13500 | 2.29e-03 8.18e-05 |  1.4078e-02  2.7858e-02 1.32e-02 |  88.4 | 1.0e+02 
 13600 | 2.65e-03 7.69e-05 |  1.3801e-02  2.7271e-02 1.29e-02 |  89.1 | 1.0e+02 
 13700 | 2.93e-03 7.28e-05 |  1.3538e-02  2.6739e-02 1.27e-02 |  89.7 | 1.0e+02 
 13800 | 3.11e-03 6.93e-05 |  1.3285e-02  2.6252e-02 1.25e-02 |  90.3 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 13900 | 3.20e-03 6.64e-05 |  1.3042e-02  2.5802e-02 1.23e-02 |  91.0 | 1.0e+02 
 14000 | 3.23e-03 6.38e-05 |  1.2812e-02  2.5385e-02 1.21e-02 |  91.6 | 1.0e+02 
 14100 | 3.16e-03 6.27e-05 |  1.2666e-02  2.5190e-02 1.21e-02 |  92.2 | 5.0e+01 
 14200 | 2.99e-03 6.19e-05 |  1.2546e-02  2.5023e-02 1.20e-02 |  92.9 | 5.0e+01 
 14300 | 2.84e-03 6.09e-05 |  1.2430e-02  2.4860e-02 1.20e-02 |  93.6 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 14400 | 2.76e-03 5.96e-05 |  1.2317e-02  2.4677e-02 1.19e-02 |  94.2 | 1.0e+02 
 14500 | 2.75e-03 5.75e-05 |  1.2131e-02  2.4351e-02 1.18e-02 |  94.9 | 1.0e+02 
 14600 | 2.72e-03 5.57e-05 |  1.1963e-02  2.4049e-02 1.17e-02 |  95.5 | 1.0e+02 
 14700 | 2.68e-03 5.43e-05 |  1.1817e-02  2.3779e-02 1.16e-02 |  96.2 | 1.0e+02 
 14800 | 2.61e-03 5.32e-05 |  1.1687e-02  2.3528e-02 1.14e-02 |  96.8 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 14900 | 2.53e-03 5.23e-05 |  1.1570e-02  2.3295e-02 1.13e-02 |  97.4 | 1.0e+02 
 15000 | 2.43e-03 5.14e-05 |  1.1463e-02  2.3072e-02 1.12e-02 |  98.1 | 1.0e+02 
 15100 | 2.31e-03 5.15e-05 |  1.1400e-02  2.2968e-02 1.12e-02 |  98.7 | 5.0e+01 
 15200 | 2.19e-03 5.16e-05 |  1.1352e-02  2.2878e-02 1.11e-02 |  99.4 | 5.0e+01 
 15300 | 2.04e-03 5.18e-05 |  1.1304e-02  2.2784e-02 1.11e-02 | 100.0 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 15400 | 1.86e-03 5.17e-05 |  1.1255e-02  2.2667e-02 1.10e-02 | 100.6 | 1.0e+02 
 15500 | 1.61e-03 5.08e-05 |  1.1161e-02  2.2448e-02 1.09e-02 | 101.3 | 1.0e+02 
 15600 | 1.38e-03 4.99e-05 |  1.1066e-02  2.2232e-02 1.08e-02 | 101.9 | 1.0e+02 
 15700 | 1.18e-03 4.90e-05 |  1.0975e-02  2.2021e-02 1.07e-02 | 102.5 | 1.0e+02 
 15800 | 1.01e-03 4.76e-05 |  1.0884e-02  2.1818e-02 1.06e-02 | 103.1 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 15900 | 8.81e-04 4.67e-05 |  1.0797e-02  2.1622e-02 1.05e-02 | 103.7 | 1.0e+02 
 16000 | 7.99e-04 4.59e-05 |  1.0710e-02  2.1430e-02 1.04e-02 | 104.4 | 1.0e+02 
 16100 | 7.21e-04 4.55e-05 |  1.0655e-02  2.1326e-02 1.03e-02 | 105.0 | 5.0e+01 
 16200 | 6.61e-04 4.53e-05 |  1.0611e-02  2.1234e-02 1.03e-02 | 105.6 | 5.0e+01 
 16300 | 6.08e-04 4.51e-05 |  1.0565e-02  2.1140e-02 1.02e-02 | 106.3 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 16400 | 6.24e-04 4.46e-05 |  1.0518e-02  2.1032e-02 1.02e-02 | 106.9 | 1.0e+02 
 16500 | 6.62e-04 4.36e-05 |  1.0434e-02  2.0853e-02 1.01e-02 | 107.5 | 1.0e+02 
 16600 | 6.71e-04 4.27e-05 |  1.0352e-02  2.0678e-02 1.00e-02 | 108.2 | 1.0e+02 
 16700 | 7.28e-04 4.18e-05 |  1.0277e-02  2.0514e-02 9.93e-03 | 108.8 | 1.0e+02 
 16800 | 7.74e-04 4.09e-05 |  1.0204e-02  2.0356e-02 9.85e-03 | 109.4 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 16900 | 8.26e-04 4.02e-05 |  1.0136e-02  2.0207e-02 9.77e-03 | 110.0 | 1.0e+02 
 17000 | 8.77e-04 3.94e-05 |  1.0070e-02  2.0062e-02 9.70e-03 | 110.7 | 1.0e+02 
 17100 | 8.28e-04 3.89e-05 |  1.0031e-02  1.9986e-02 9.66e-03 | 111.3 | 5.0e+01 
 17200 | 8.32e-04 3.85e-05 |  1.0001e-02  1.9922e-02 9.63e-03 | 112.0 | 5.0e+01 
 17300 | 8.31e-04 3.81e-05 |  9.9694e-03  1.9857e-02 9.60e-03 | 112.6 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 17400 | 8.72e-04 3.76e-05 |  9.9359e-03  1.9783e-02 9.56e-03 | 113.3 | 1.0e+02 
 17500 | 9.15e-04 3.70e-05 |  9.8739e-03  1.9653e-02 9.50e-03 | 113.9 | 1.0e+02 
 17600 | 9.50e-04 3.65e-05 |  9.8121e-03  1.9525e-02 9.44e-03 | 114.6 | 1.0e+02 
 17700 | 9.90e-04 3.59e-05 |  9.7517e-03  1.9400e-02 9.38e-03 | 115.2 | 1.0e+02 
 17800 | 1.02e-03 3.54e-05 |  9.6919e-03  1.9278e-02 9.32e-03 | 115.8 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 17900 | 1.06e-03 3.49e-05 |  9.6330e-03  1.9160e-02 9.26e-03 | 116.5 | 1.0e+02 
 18000 | 1.08e-03 3.44e-05 |  9.5748e-03  1.9043e-02 9.21e-03 | 117.1 | 1.0e+02 
 18100 | 1.06e-03 3.41e-05 |  9.5401e-03  1.8984e-02 9.18e-03 | 117.8 | 5.0e+01 
 18200 | 1.05e-03 3.39e-05 |  9.5103e-03  1.8930e-02 9.16e-03 | 118.4 | 5.0e+01 
 18300 | 1.03e-03 3.37e-05 |  9.4797e-03  1.8876e-02 9.14e-03 | 119.1 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 18400 | 1.04e-03 3.34e-05 |  9.4458e-03  1.8812e-02 9.11e-03 | 119.7 | 1.0e+02 
 18500 | 1.03e-03 3.30e-05 |  9.3853e-03  1.8699e-02 9.06e-03 | 120.4 | 1.0e+02 
 18600 | 1.01e-03 3.25e-05 |  9.3269e-03  1.8588e-02 9.01e-03 | 121.0 | 1.0e+02 
 18700 | 9.91e-04 3.21e-05 |  9.2714e-03  1.8482e-02 8.96e-03 | 121.7 | 1.0e+02 
 18800 | 9.59e-04 3.18e-05 |  9.2181e-03  1.8379e-02 8.92e-03 | 122.3 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 18900 | 9.23e-04 3.14e-05 |  9.1670e-03  1.8280e-02 8.87e-03 | 123.0 | 1.0e+02 
 19000 | 8.83e-04 3.11e-05 |  9.1177e-03  1.8183e-02 8.82e-03 | 123.6 | 1.0e+02 
 19100 | 8.27e-04 3.10e-05 |  9.0897e-03  1.8133e-02 8.80e-03 | 124.3 | 5.0e+01 
 19200 | 7.94e-04 3.08e-05 |  9.0659e-03  1.8089e-02 8.78e-03 | 124.9 | 5.0e+01 
 19300 | 7.61e-04 3.08e-05 |  9.0419e-03  1.8044e-02 8.76e-03 | 125.6 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 19400 | 7.41e-04 3.06e-05 |  9.0152e-03  1.7991e-02 8.74e-03 | 126.2 | 1.0e+02 
 19500 | 6.98e-04 3.03e-05 |  8.9671e-03  1.7897e-02 8.70e-03 | 126.9 | 1.0e+02 
 19600 | 6.52e-04 3.00e-05 |  8.9197e-03  1.7805e-02 8.65e-03 | 127.5 | 1.0e+02 
