Loaded problem from /mnt/c/Users/mpeet/AppData/Local/Temp/claude/C--Users-mpeet-OneDrive-Documents-GitHub-PIETOOLS-PIETOOLS/a69ac9db-6cc4-4fd1-9dcb-b003878763dd/scratchpad/work/baseline/dumps/hinfdu_rd1/
              vector length: 687
      number of constraints: 244
           number of blocks: 5
  number of non-zeros in At: 2005
  number of non-zeros in  b: 2
  number of non-zeros in  C: 1

Analysis of the blk vector:
        1 u. block of size  44
        1 matrices of size    1 (small)
        1 matrices of size   10 (small)
        1 matrices of size   13 (small)
        1 matrices of size   31 (small)

 ||C|| = 2, ||b|| = 2

Problem parameters:
              solver max iter: 2000000
       KKT stopping tolerance: 1e-06
       sigma update threshold: 500
         sigma update stage 1: 50
         sigma update stage 2: 100
                  switch admm: 0
         switch proj max iter: 0
              switch proj tol: 0.01
                     sigscale: 2
                initial sigma: 100
    initial projection method: EIG_FP64
      final projection method: EIG_FP64
                   use LOBPCG: true
              LOBPCG max iter: 20
             LOBPCG tolerance: 1e-05
             LOBPCG warmstart: true
                 LOBPCG ratio: 0.03
            LOBPCG relaxation: 1.2
        LOBPCG rank threshold: 1e-05
           small matrix limit: 32
          medium matrix limit: 1000

 ------------------------------------------------------------------------------
                                   cuADMM
 ------------------------------------------------------------------------------
  it. | p infeas d infeas | primal obj.   dual obj. rel. gap |  time |   sigma 
 ------------------------------------------------------------------------------
 --------------- Starting with projection method EIG_FP64 ---------------------
 16400 | 8.31e-05 1.78e-05 |  1.3057e-01  1.3436e-01 3.00e-03 |  90.6 | 5.0e+01 
 16500 | 7.88e-05 1.76e-05 |  1.3056e-01  1.3432e-01 2.98e-03 |  91.2 | 5.0e+01 
 16600 | 7.60e-05 1.75e-05 |  1.3054e-01  1.3429e-01 2.97e-03 |  91.7 | 5.0e+01 
 16700 | 7.36e-05 1.74e-05 |  1.3052e-01  1.3426e-01 2.96e-03 |  92.3 | 5.0e+01 
 16800 | 7.12e-05 1.73e-05 |  1.3051e-01  1.3423e-01 2.95e-03 |  92.8 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 16900 | 1.00e-04 1.71e-05 |  1.3050e-01  1.3420e-01 2.93e-03 |  93.4 | 1.0e+02 
 17000 | 1.28e-04 1.69e-05 |  1.3045e-01  1.3416e-01 2.93e-03 |  93.9 | 1.0e+02 
 17100 | 9.66e-05 1.68e-05 |  1.3042e-01  1.3412e-01 2.93e-03 |  94.5 | 5.0e+01 
 17200 | 8.16e-05 1.66e-05 |  1.3043e-01  1.3410e-01 2.90e-03 |  95.0 | 5.0e+01 
 17300 | 7.36e-05 1.65e-05 |  1.3045e-01  1.3407e-01 2.86e-03 |  95.5 | 5.0e+01 
 17400 | 6.97e-05 1.64e-05 |  1.3046e-01  1.3404e-01 2.83e-03 |  96.1 | 5.0e+01 
 17500 | 6.62e-05 1.63e-05 |  1.3045e-01  1.3401e-01 2.81e-03 |  96.6 | 5.0e+01 
 17600 | 6.42e-05 1.62e-05 |  1.3043e-01  1.3398e-01 2.81e-03 |  97.2 | 5.0e+01 
 17700 | 6.25e-05 1.61e-05 |  1.3042e-01  1.3396e-01 2.80e-03 |  97.7 | 5.0e+01 
 17800 | 6.06e-05 1.60e-05 |  1.3041e-01  1.3393e-01 2.79e-03 |  98.3 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 17900 | 8.65e-05 1.59e-05 |  1.3040e-01  1.3391e-01 2.78e-03 |  98.8 | 1.0e+02 
 18000 | 1.12e-04 1.57e-05 |  1.3035e-01  1.3387e-01 2.78e-03 |  99.4 | 1.0e+02 
 18100 | 8.40e-05 1.56e-05 |  1.3033e-01  1.3384e-01 2.77e-03 |  99.9 | 5.0e+01 
 18200 | 7.04e-05 1.55e-05 |  1.3034e-01  1.3382e-01 2.75e-03 | 100.5 | 5.0e+01 
 18300 | 6.32e-05 1.54e-05 |  1.3036e-01  1.3379e-01 2.71e-03 | 101.0 | 5.0e+01 
 18400 | 6.00e-05 1.53e-05 |  1.3036e-01  1.3376e-01 2.69e-03 | 101.6 | 5.0e+01 
 18500 | 5.71e-05 1.52e-05 |  1.3036e-01  1.3374e-01 2.67e-03 | 102.1 | 5.0e+01 
 18600 | 5.56e-05 1.51e-05 |  1.3034e-01  1.3371e-01 2.67e-03 | 102.6 | 5.0e+01 
 18700 | 5.43e-05 1.50e-05 |  1.3033e-01  1.3369e-01 2.66e-03 | 103.2 | 5.0e+01 
 18800 | 5.28e-05 1.49e-05 |  1.3032e-01  1.3367e-01 2.65e-03 | 103.7 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 18900 | 7.62e-05 1.48e-05 |  1.3031e-01  1.3365e-01 2.64e-03 | 104.3 | 1.0e+02 
 19000 | 9.95e-05 1.46e-05 |  1.3027e-01  1.3361e-01 2.64e-03 | 104.8 | 1.0e+02 
 19100 | 7.44e-05 1.46e-05 |  1.3025e-01  1.3359e-01 2.64e-03 | 105.4 | 5.0e+01 
 19200 | 6.18e-05 1.45e-05 |  1.3026e-01  1.3357e-01 2.62e-03 | 105.9 | 5.0e+01 
 19300 | 5.54e-05 1.44e-05 |  1.3028e-01  1.3355e-01 2.59e-03 | 106.5 | 5.0e+01 
 19400 | 5.26e-05 1.43e-05 |  1.3028e-01  1.3352e-01 2.56e-03 | 107.0 | 5.0e+01 
 19500 | 5.01e-05 1.42e-05 |  1.3028e-01  1.3350e-01 2.55e-03 | 107.6 | 5.0e+01 
 19600 | 4.88e-05 1.41e-05 |  1.3026e-01  1.3348e-01 2.55e-03 | 108.1 | 5.0e+01 
 19700 | 4.79e-05 1.41e-05 |  1.3025e-01  1.3346e-01 2.54e-03 | 108.7 | 5.0e+01 
 19800 | 4.66e-05 1.40e-05 |  1.3024e-01  1.3344e-01 2.53e-03 | 109.2 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 19900 | 5.83e-05 1.39e-05 |  1.3024e-01  1.3343e-01 2.52e-03 | 109.8 | 1.0e+02 
 20000 | 8.38e-05 1.38e-05 |  1.3021e-01  1.3340e-01 2.52e-03 | 110.3 | 1.0e+02 
 20100 | 6.27e-05 1.37e-05 |  1.3019e-01  1.3337e-01 2.52e-03 | 110.9 | 5.0e+01 
 20200 | 5.33e-05 1.36e-05 |  1.3020e-01  1.3336e-01 2.50e-03 | 111.4 | 5.0e+01 
 20300 | 4.81e-05 1.35e-05 |  1.3021e-01  1.3334e-01 2.48e-03 | 112.0 | 5.0e+01 
 20400 | 4.58e-05 1.35e-05 |  1.3021e-01  1.3332e-01 2.46e-03 | 112.5 | 5.0e+01 
 20500 | 4.40e-05 1.34e-05 |  1.3020e-01  1.3330e-01 2.45e-03 | 113.1 | 5.0e+01 
 20600 | 4.33e-05 1.33e-05 |  1.3019e-01  1.3328e-01 2.44e-03 | 113.6 | 5.0e+01 
 20700 | 4.26e-05 1.33e-05 |  1.3018e-01  1.3326e-01 2.44e-03 | 114.1 | 5.0e+01 
 20800 | 4.18e-05 1.32e-05 |  1.3018e-01  1.3325e-01 2.43e-03 | 114.7 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 20900 | 5.27e-05 1.31e-05 |  1.3017e-01  1.3323e-01 2.42e-03 | 115.2 | 1.0e+02 
 21000 | 7.67e-05 1.30e-05 |  1.3015e-01  1.3321e-01 2.42e-03 | 115.8 | 1.0e+02 
 21100 | 5.72e-05 1.29e-05 |  1.3013e-01  1.3319e-01 2.42e-03 | 116.3 | 5.0e+01 
 21200 | 4.83e-05 1.29e-05 |  1.3013e-01  1.3317e-01 2.40e-03 | 116.9 | 5.0e+01 
 21300 | 4.33e-05 1.28e-05 |  1.3014e-01  1.3315e-01 2.38e-03 | 117.4 | 5.0e+01 
 21400 | 4.12e-05 1.27e-05 |  1.3015e-01  1.3313e-01 2.36e-03 | 118.0 | 5.0e+01 
 21500 | 3.97e-05 1.27e-05 |  1.3014e-01  1.3312e-01 2.35e-03 | 118.5 | 5.0e+01 
 21600 | 3.91e-05 1.26e-05 |  1.3013e-01  1.3310e-01 2.35e-03 | 119.1 | 5.0e+01 
 21700 | 3.86e-05 1.26e-05 |  1.3012e-01  1.3309e-01 2.35e-03 | 119.7 | 5.0e+01 
 21800 | 3.79e-05 1.25e-05 |  1.3012e-01  1.3307e-01 2.34e-03 | 120.2 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 21900 | 4.80e-05 1.24e-05 |  1.3011e-01  1.3306e-01 2.33e-03 | 120.8 | 1.0e+02 
 22000 | 7.04e-05 1.23e-05 |  1.3009e-01  1.3303e-01 2.33e-03 | 121.3 | 1.0e+02 
 22100 | 5.25e-05 1.23e-05 |  1.3008e-01  1.3302e-01 2.33e-03 | 121.9 | 5.0e+01 
 22200 | 4.41e-05 1.22e-05 |  1.3008e-01  1.3300e-01 2.31e-03 | 122.4 | 5.0e+01 
 22300 | 3.96e-05 1.22e-05 |  1.3009e-01  1.3299e-01 2.29e-03 | 123.0 | 5.0e+01 
 22400 | 3.77e-05 1.21e-05 |  1.3009e-01  1.3297e-01 2.28e-03 | 123.6 | 5.0e+01 
 22500 | 3.64e-05 1.20e-05 |  1.3009e-01  1.3295e-01 2.27e-03 | 124.1 | 5.0e+01 
 22600 | 3.59e-05 1.20e-05 |  1.3008e-01  1.3294e-01 2.26e-03 | 124.7 | 5.0e+01 
 22700 | 3.56e-05 1.19e-05 |  1.3007e-01  1.3293e-01 2.26e-03 | 125.2 | 5.0e+01 
 22800 | 3.50e-05 1.19e-05 |  1.3006e-01  1.3291e-01 2.26e-03 | 125.8 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 22900 | 4.44e-05 1.18e-05 |  1.3006e-01  1.3290e-01 2.25e-03 | 126.3 | 1.0e+02 
 23000 | 6.53e-05 1.17e-05 |  1.3004e-01  1.3288e-01 2.25e-03 | 126.9 | 1.0e+02 
 23100 | 4.88e-05 1.17e-05 |  1.3003e-01  1.3286e-01 2.24e-03 | 127.4 | 5.0e+01 
 23200 | 4.11e-05 1.16e-05 |  1.3003e-01  1.3285e-01 2.23e-03 | 128.0 | 5.0e+01 
 23300 | 3.69e-05 1.16e-05 |  1.3004e-01  1.3284e-01 2.22e-03 | 128.6 | 5.0e+01 
 23400 | 3.53e-05 1.15e-05 |  1.3004e-01  1.3282e-01 2.20e-03 | 129.1 | 5.0e+01 
 23500 | 3.42e-05 1.15e-05 |  1.3004e-01  1.3281e-01 2.19e-03 | 129.7 | 5.0e+01 
 23600 | 3.39e-05 1.14e-05 |  1.3003e-01  1.3279e-01 2.19e-03 | 130.2 | 5.0e+01 
 23700 | 3.38e-05 1.14e-05 |  1.3002e-01  1.3278e-01 2.19e-03 | 130.8 | 5.0e+01 
 23800 | 3.35e-05 1.13e-05 |  1.3002e-01  1.3277e-01 2.18e-03 | 131.3 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 23900 | 4.24e-05 1.13e-05 |  1.3001e-01  1.3276e-01 2.18e-03 | 131.9 | 1.0e+02 
 24000 | 6.20e-05 1.12e-05 |  1.2999e-01  1.3274e-01 2.17e-03 | 132.4 | 1.0e+02 
 24100 | 4.67e-05 1.11e-05 |  1.2998e-01  1.3272e-01 2.17e-03 | 133.0 | 5.0e+01 
 24200 | 3.91e-05 1.11e-05 |  1.2998e-01  1.3271e-01 2.16e-03 | 133.6 | 5.0e+01 
 24300 | 3.49e-05 1.10e-05 |  1.2999e-01  1.3270e-01 2.14e-03 | 134.1 | 5.0e+01 
 24400 | 3.34e-05 1.10e-05 |  1.3000e-01  1.3268e-01 2.13e-03 | 134.7 | 5.0e+01 
 24500 | 3.23e-05 1.10e-05 |  1.2999e-01  1.3267e-01 2.12e-03 | 135.2 | 5.0e+01 
 24600 | 3.19e-05 1.09e-05 |  1.2998e-01  1.3266e-01 2.12e-03 | 135.8 | 5.0e+01 
 24700 | 3.16e-05 1.09e-05 |  1.2998e-01  1.3265e-01 2.11e-03 | 136.3 | 5.0e+01 
 24800 | 3.11e-05 1.08e-05 |  1.2997e-01  1.3264e-01 2.11e-03 | 136.9 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 24900 | 3.91e-05 1.08e-05 |  1.2997e-01  1.3263e-01 2.10e-03 | 137.4 | 1.0e+02 
 25000 | 5.70e-05 1.07e-05 |  1.2995e-01  1.3261e-01 2.10e-03 | 138.0 | 1.0e+02 
 25100 | 4.28e-05 1.07e-05 |  1.2994e-01  1.3259e-01 2.10e-03 | 138.5 | 5.0e+01 
 25200 | 3.58e-05 1.06e-05 |  1.2994e-01  1.3258e-01 2.09e-03 | 139.1 | 5.0e+01 
 25300 | 3.20e-05 1.06e-05 |  1.2995e-01  1.3257e-01 2.08e-03 | 139.6 | 5.0e+01 
 25400 | 3.06e-05 1.05e-05 |  1.2995e-01  1.3256e-01 2.06e-03 | 140.2 | 5.0e+01 
 25500 | 2.95e-05 1.05e-05 |  1.2995e-01  1.3255e-01 2.06e-03 | 140.7 | 5.0e+01 
 25600 | 2.91e-05 1.05e-05 |  1.2994e-01  1.3253e-01 2.05e-03 | 141.3 | 5.0e+01 
 25700 | 2.90e-05 1.04e-05 |  1.2994e-01  1.3252e-01 2.05e-03 | 141.9 | 5.0e+01 
 25800 | 2.85e-05 1.04e-05 |  1.2993e-01  1.3251e-01 2.05e-03 | 142.4 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 25900 | 3.61e-05 1.03e-05 |  1.2993e-01  1.3250e-01 2.04e-03 | 143.0 | 1.0e+02 
 26000 | 5.33e-05 1.03e-05 |  1.2991e-01  1.3249e-01 2.04e-03 | 143.6 | 1.0e+02 
 26100 | 3.98e-05 1.02e-05 |  1.2990e-01  1.3247e-01 2.04e-03 | 144.1 | 5.0e+01 
 26200 | 3.32e-05 1.02e-05 |  1.2991e-01  1.3247e-01 2.03e-03 | 144.7 | 5.0e+01 
 26300 | 2.96e-05 1.01e-05 |  1.2991e-01  1.3245e-01 2.01e-03 | 145.2 | 5.0e+01 
 26400 | 2.81e-05 1.01e-05 |  1.2992e-01  1.3244e-01 2.00e-03 | 145.8 | 5.0e+01 
 26500 | 2.71e-05 1.01e-05 |  1.2991e-01  1.3243e-01 1.99e-03 | 146.3 | 5.0e+01 
 26600 | 2.68e-05 1.00e-05 |  1.2991e-01  1.3242e-01 1.99e-03 | 146.9 | 5.0e+01 
 26700 | 2.67e-05 1.00e-05 |  1.2990e-01  1.3241e-01 1.99e-03 | 147.5 | 5.0e+01 
 26800 | 2.63e-05 9.96e-06 |  1.2989e-01  1.3240e-01 1.99e-03 | 148.0 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 26900 | 3.35e-05 9.92e-06 |  1.2989e-01  1.3239e-01 1.98e-03 | 148.6 | 1.0e+02 
 27000 | 4.99e-05 9.86e-06 |  1.2988e-01  1.3238e-01 1.98e-03 | 149.1 | 1.0e+02 
 27100 | 3.71e-05 9.82e-06 |  1.2987e-01  1.3236e-01 1.98e-03 | 149.7 | 5.0e+01 
 27200 | 3.08e-05 9.78e-06 |  1.2987e-01  1.3236e-01 1.97e-03 | 150.2 | 5.0e+01 
 27300 | 2.75e-05 9.75e-06 |  1.2988e-01  1.3235e-01 1.96e-03 | 150.8 | 5.0e+01 
 27400 | 2.62e-05 9.71e-06 |  1.2988e-01  1.3233e-01 1.94e-03 | 151.3 | 5.0e+01 
 27500 | 2.53e-05 9.68e-06 |  1.2988e-01  1.3232e-01 1.94e-03 | 151.9 | 5.0e+01 
 27600 | 2.50e-05 9.65e-06 |  1.2987e-01  1.3231e-01 1.94e-03 | 152.5 | 5.0e+01 
 27700 | 2.50e-05 9.61e-06 |  1.2986e-01  1.3231e-01 1.93e-03 | 153.0 | 5.0e+01 
 27800 | 2.47e-05 9.58e-06 |  1.2986e-01  1.3230e-01 1.93e-03 | 153.6 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 27900 | 3.15e-05 9.54e-06 |  1.2986e-01  1.3229e-01 1.93e-03 | 154.1 | 1.0e+02 
 28000 | 4.73e-05 9.49e-06 |  1.2984e-01  1.3227e-01 1.93e-03 | 154.7 | 1.0e+02 
 28100 | 3.52e-05 9.45e-06 |  1.2984e-01  1.3226e-01 1.92e-03 | 155.2 | 5.0e+01 
 28200 | 2.91e-05 9.42e-06 |  1.2984e-01  1.3225e-01 1.92e-03 | 155.8 | 5.0e+01 
 28300 | 2.59e-05 9.39e-06 |  1.2984e-01  1.3224e-01 1.90e-03 | 156.3 | 5.0e+01 
 28400 | 2.47e-05 9.35e-06 |  1.2985e-01  1.3223e-01 1.89e-03 | 156.9 | 5.0e+01 
 28500 | 2.39e-05 9.32e-06 |  1.2984e-01  1.3222e-01 1.89e-03 | 157.4 | 5.0e+01 
 28600 | 2.36e-05 9.29e-06 |  1.2984e-01  1.3222e-01 1.88e-03 | 158.0 | 5.0e+01 
 28700 | 2.36e-05 9.26e-06 |  1.2983e-01  1.3221e-01 1.88e-03 | 158.5 | 5.0e+01 
 28800 | 2.33e-05 9.23e-06 |  1.2983e-01  1.3220e-01 1.88e-03 | 159.1 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 28900 | 2.98e-05 9.20e-06 |  1.2983e-01  1.3219e-01 1.87e-03 | 159.6 | 1.0e+02 
 29000 | 4.48e-05 9.14e-06 |  1.2981e-01  1.3218e-01 1.87e-03 | 160.2 | 1.0e+02 
 29100 | 3.33e-05 9.11e-06 |  1.2981e-01  1.3217e-01 1.87e-03 | 160.7 | 5.0e+01 
 29200 | 2.76e-05 9.08e-06 |  1.2981e-01  1.3216e-01 1.86e-03 | 161.3 | 5.0e+01 
 29300 | 2.45e-05 9.05e-06 |  1.2981e-01  1.3215e-01 1.85e-03 | 161.8 | 5.0e+01 
 29400 | 2.34e-05 9.02e-06 |  1.2982e-01  1.3214e-01 1.84e-03 | 162.4 | 5.0e+01 
 29500 | 2.26e-05 8.99e-06 |  1.2981e-01  1.3213e-01 1.84e-03 | 163.0 | 5.0e+01 
 29600 | 2.24e-05 8.96e-06 |  1.2981e-01  1.3212e-01 1.83e-03 | 163.5 | 5.0e+01 
 29700 | 2.24e-05 8.94e-06 |  1.2980e-01  1.3212e-01 1.83e-03 | 164.1 | 5.0e+01 
 29800 | 2.21e-05 8.91e-06 |  1.2980e-01  1.3211e-01 1.83e-03 | 164.6 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 29900 | 2.83e-05 8.88e-06 |  1.2980e-01  1.3210e-01 1.83e-03 | 165.2 | 1.0e+02 
 30000 | 4.25e-05 8.83e-06 |  1.2978e-01  1.3209e-01 1.83e-03 | 165.7 | 1.0e+02 
 30100 | 3.16e-05 8.80e-06 |  1.2978e-01  1.3208e-01 1.82e-03 | 166.3 | 5.0e+01 
 30200 | 2.61e-05 8.77e-06 |  1.2978e-01  1.3207e-01 1.82e-03 | 166.8 | 5.0e+01 
 30300 | 2.32e-05 8.74e-06 |  1.2979e-01  1.3206e-01 1.80e-03 | 167.4 | 5.0e+01 
 30400 | 2.22e-05 8.71e-06 |  1.2979e-01  1.3205e-01 1.80e-03 | 167.9 | 5.0e+01 
 30500 | 2.14e-05 8.68e-06 |  1.2979e-01  1.3204e-01 1.79e-03 | 168.5 | 5.0e+01 
 30600 | 2.12e-05 8.66e-06 |  1.2978e-01  1.3204e-01 1.79e-03 | 169.0 | 5.0e+01 
 30700 | 2.12e-05 8.63e-06 |  1.2978e-01  1.3203e-01 1.79e-03 | 169.6 | 5.0e+01 
 30800 | 2.10e-05 8.61e-06 |  1.2977e-01  1.3202e-01 1.78e-03 | 170.2 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 30900 | 2.69e-05 8.58e-06 |  1.2977e-01  1.3202e-01 1.78e-03 | 170.7 | 1.0e+02 
 31000 | 4.05e-05 8.53e-06 |  1.2976e-01  1.3200e-01 1.78e-03 | 171.3 | 1.0e+02 
 31100 | 3.01e-05 8.50e-06 |  1.2975e-01  1.3199e-01 1.78e-03 | 171.8 | 5.0e+01 
 31200 | 2.49e-05 8.48e-06 |  1.2975e-01  1.3199e-01 1.77e-03 | 172.4 | 5.0e+01 
 31300 | 2.21e-05 8.45e-06 |  1.2976e-01  1.3198e-01 1.76e-03 | 172.9 | 5.0e+01 
 31400 | 2.11e-05 8.42e-06 |  1.2976e-01  1.3197e-01 1.75e-03 | 173.5 | 5.0e+01 
 31500 | 2.04e-05 8.40e-06 |  1.2976e-01  1.3196e-01 1.75e-03 | 174.0 | 5.0e+01 
 31600 | 2.02e-05 8.37e-06 |  1.2975e-01  1.3196e-01 1.74e-03 | 174.6 | 5.0e+01 
 31700 | 2.02e-05 8.35e-06 |  1.2975e-01  1.3195e-01 1.74e-03 | 175.1 | 5.0e+01 
 31800 | 2.00e-05 8.33e-06 |  1.2975e-01  1.3194e-01 1.74e-03 | 175.7 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 31900 | 2.56e-05 8.30e-06 |  1.2974e-01  1.3194e-01 1.74e-03 | 176.2 | 1.0e+02 
 32000 | 3.87e-05 8.26e-06 |  1.2973e-01  1.3192e-01 1.74e-03 | 176.8 | 1.0e+02 
 32100 | 2.88e-05 8.23e-06 |  1.2973e-01  1.3192e-01 1.73e-03 | 177.3 | 5.0e+01 
 32200 | 2.37e-05 8.20e-06 |  1.2973e-01  1.3191e-01 1.73e-03 | 177.9 | 5.0e+01 
 32300 | 2.11e-05 8.18e-06 |  1.2973e-01  1.3190e-01 1.72e-03 | 178.4 | 5.0e+01 
 32400 | 2.01e-05 8.15e-06 |  1.2974e-01  1.3189e-01 1.71e-03 | 178.9 | 5.0e+01 
 32500 | 1.95e-05 8.13e-06 |  1.2973e-01  1.3189e-01 1.70e-03 | 179.5 | 5.0e+01 
 32600 | 1.93e-05 8.11e-06 |  1.2973e-01  1.3188e-01 1.70e-03 | 180.0 | 5.0e+01 
 32700 | 1.93e-05 8.09e-06 |  1.2973e-01  1.3187e-01 1.70e-03 | 180.6 | 5.0e+01 
 32800 | 1.91e-05 8.06e-06 |  1.2972e-01  1.3187e-01 1.70e-03 | 181.1 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 32900 | 2.45e-05 8.04e-06 |  1.2972e-01  1.3186e-01 1.70e-03 | 181.7 | 1.0e+02 
 33000 | 3.71e-05 8.00e-06 |  1.2971e-01  1.3185e-01 1.70e-03 | 182.2 | 1.0e+02 
 33100 | 2.75e-05 7.97e-06 |  1.2970e-01  1.3184e-01 1.69e-03 | 182.7 | 5.0e+01 
 33200 | 2.27e-05 7.95e-06 |  1.2971e-01  1.3184e-01 1.69e-03 | 183.3 | 5.0e+01 
 33300 | 2.01e-05 7.93e-06 |  1.2971e-01  1.3183e-01 1.68e-03 | 183.8 | 5.0e+01 
 33400 | 1.93e-05 7.90e-06 |  1.2971e-01  1.3182e-01 1.67e-03 | 184.4 | 5.0e+01 
 33500 | 1.87e-05 7.88e-06 |  1.2971e-01  1.3181e-01 1.67e-03 | 184.9 | 5.0e+01 
 33600 | 1.85e-05 7.86e-06 |  1.2971e-01  1.3181e-01 1.66e-03 | 185.5 | 5.0e+01 
 33700 | 1.85e-05 7.84e-06 |  1.2970e-01  1.3180e-01 1.66e-03 | 186.0 | 5.0e+01 
 33800 | 1.84e-05 7.82e-06 |  1.2970e-01  1.3179e-01 1.66e-03 | 186.5 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 33900 | 2.34e-05 7.79e-06 |  1.2970e-01  1.3179e-01 1.66e-03 | 187.1 | 1.0e+02 
 34000 | 3.56e-05 7.75e-06 |  1.2969e-01  1.3178e-01 1.66e-03 | 187.6 | 1.0e+02 
 34100 | 2.64e-05 7.73e-06 |  1.2968e-01  1.3177e-01 1.66e-03 | 188.2 | 5.0e+01 
 34200 | 2.18e-05 7.71e-06 |  1.2968e-01  1.3177e-01 1.65e-03 | 188.7 | 5.0e+01 
 34300 | 1.93e-05 7.69e-06 |  1.2969e-01  1.3176e-01 1.64e-03 | 189.3 | 5.0e+01 
 34400 | 1.85e-05 7.67e-06 |  1.2969e-01  1.3175e-01 1.63e-03 | 189.8 | 5.0e+01 
 34500 | 1.79e-05 7.65e-06 |  1.2969e-01  1.3174e-01 1.63e-03 | 190.7 | 5.0e+01 
 34600 | 1.78e-05 7.63e-06 |  1.2969e-01  1.3174e-01 1.63e-03 | 191.2 | 5.0e+01 
 34700 | 1.79e-05 7.61e-06 |  1.2968e-01  1.3173e-01 1.63e-03 | 191.8 | 5.0e+01 
 34800 | 1.77e-05 7.59e-06 |  1.2968e-01  1.3173e-01 1.62e-03 | 192.3 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 34900 | 2.25e-05 7.56e-06 |  1.2968e-01  1.3172e-01 1.62e-03 | 192.8 | 1.0e+02 
 35000 | 3.43e-05 7.53e-06 |  1.2967e-01  1.3171e-01 1.62e-03 | 193.4 | 1.0e+02 
 35100 | 2.54e-05 7.50e-06 |  1.2966e-01  1.3170e-01 1.62e-03 | 193.9 | 5.0e+01 
 35200 | 2.10e-05 7.48e-06 |  1.2966e-01  1.3170e-01 1.61e-03 | 194.5 | 5.0e+01 
 35300 | 1.86e-05 7.46e-06 |  1.2967e-01  1.3169e-01 1.60e-03 | 195.0 | 5.0e+01 
 35400 | 1.78e-05 7.44e-06 |  1.2967e-01  1.3168e-01 1.60e-03 | 195.6 | 5.0e+01 
 35500 | 1.73e-05 7.42e-06 |  1.2967e-01  1.3168e-01 1.59e-03 | 196.1 | 5.0e+01 
 35600 | 1.72e-05 7.41e-06 |  1.2966e-01  1.3167e-01 1.59e-03 | 196.7 | 5.0e+01 
 35700 | 1.72e-05 7.39e-06 |  1.2966e-01  1.3167e-01 1.59e-03 | 197.2 | 5.0e+01 
 35800 | 1.71e-05 7.37e-06 |  1.2966e-01  1.3166e-01 1.59e-03 | 197.8 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 35900 | 2.17e-05 7.35e-06 |  1.2966e-01  1.3166e-01 1.59e-03 | 198.3 | 1.0e+02 
 36000 | 3.30e-05 7.31e-06 |  1.2965e-01  1.3165e-01 1.59e-03 | 198.9 | 1.0e+02 
 36100 | 2.45e-05 7.29e-06 |  1.2964e-01  1.3164e-01 1.58e-03 | 199.4 | 5.0e+01 
 36200 | 2.02e-05 7.27e-06 |  1.2964e-01  1.3164e-01 1.58e-03 | 200.0 | 5.0e+01 
 36300 | 1.80e-05 7.25e-06 |  1.2965e-01  1.3163e-01 1.57e-03 | 200.5 | 5.0e+01 
 36400 | 1.72e-05 7.23e-06 |  1.2965e-01  1.3162e-01 1.56e-03 | 201.1 | 5.0e+01 
 36500 | 1.67e-05 7.21e-06 |  1.2965e-01  1.3162e-01 1.56e-03 | 201.6 | 5.0e+01 
 36600 | 1.66e-05 7.20e-06 |  1.2965e-01  1.3161e-01 1.56e-03 | 202.2 | 5.0e+01 
 36700 | 1.67e-05 7.18e-06 |  1.2964e-01  1.3161e-01 1.56e-03 | 202.7 | 5.0e+01 
 36800 | 1.65e-05 7.16e-06 |  1.2964e-01  1.3160e-01 1.56e-03 | 203.3 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 36900 | 2.09e-05 7.14e-06 |  1.2964e-01  1.3160e-01 1.55e-03 | 203.8 | 1.0e+02 
 37000 | 3.18e-05 7.11e-06 |  1.2963e-01  1.3159e-01 1.55e-03 | 204.4 | 1.0e+02 
 37100 | 2.36e-05 7.09e-06 |  1.2962e-01  1.3158e-01 1.55e-03 | 204.9 | 5.0e+01 
 37200 | 1.95e-05 7.07e-06 |  1.2963e-01  1.3158e-01 1.55e-03 | 205.5 | 5.0e+01 
