Loaded problem from /mnt/c/Users/mpeet/AppData/Local/Temp/claude/C--Users-mpeet-OneDrive-Documents-GitHub-PIETOOLS-PIETOOLS/a69ac9db-6cc4-4fd1-9dcb-b003878763dd/scratchpad/work/baseline/dumps/hinfduco_rd1/
              vector length: 644
      number of constraints: 168
           number of blocks: 5
  number of non-zeros in At: 2200
  number of non-zeros in  b: 2
  number of non-zeros in  C: 1

Analysis of the blk vector:
        1 u. block of size   1
        1 matrices of size    1 (small)
        1 matrices of size   10 (small)
        1 matrices of size   13 (small)
        1 matrices of size   31 (small)

 ||C|| = 2, ||b|| = 2

Problem parameters:
              solver max iter: 2000000
       KKT stopping tolerance: 0.0001
       sigma update threshold: 500
         sigma update stage 1: 50
         sigma update stage 2: 100
                  switch admm: 0
         switch proj max iter: 0
              switch proj tol: 0.01
                     sigscale: 2
                initial sigma: 100
    initial projection method: EIG_FP64
      final projection method: EIG_FP64
                   use LOBPCG: true
              LOBPCG max iter: 20
             LOBPCG tolerance: 1e-05
             LOBPCG warmstart: true
                 LOBPCG ratio: 0.03
            LOBPCG relaxation: 1.2
        LOBPCG rank threshold: 1e-05
           small matrix limit: 32
          medium matrix limit: 1000

 ------------------------------------------------------------------------------
                                   cuADMM
 ------------------------------------------------------------------------------
  it. | p infeas d infeas | primal obj.   dual obj. rel. gap |  time |   sigma 
 ------------------------------------------------------------------------------
 --------------- Starting with projection method EIG_FP64 ---------------------
 16800 | 4.15e-03 3.48e-03 |  6.0319e+01  1.2229e+02 3.38e-01 |  75.8 | 1.6e-01 
 16900 | 4.14e-03 2.94e-03 |  6.0402e+01  1.2220e+02 3.37e-01 |  76.3 | 1.6e-01 
 17000 | 4.13e-03 2.50e-03 |  6.0472e+01  1.2214e+02 3.36e-01 |  76.7 | 1.6e-01 
 17100 | 4.14e-03 1.86e-03 |  6.0587e+01  1.2201e+02 3.35e-01 |  77.2 | 3.2e-01 
 17200 | 4.13e-03 1.20e-03 |  6.0665e+01  1.2187e+02 3.33e-01 |  77.6 | 3.2e-01 
 17300 | 4.12e-03 7.87e-04 |  6.0716e+01  1.2179e+02 3.33e-01 |  78.1 | 3.2e-01 
 17400 | 4.12e-03 5.42e-04 |  6.0750e+01  1.2175e+02 3.32e-01 |  78.5 | 3.2e-01 
 17500 | 4.11e-03 3.99e-04 |  6.0774e+01  1.2174e+02 3.32e-01 |  79.0 | 3.2e-01 
 17600 | 4.11e-03 3.17e-04 |  6.0792e+01  1.2174e+02 3.32e-01 |  79.5 | 3.2e-01 
 17700 | 4.11e-03 2.69e-04 |  6.0807e+01  1.2175e+02 3.32e-01 |  79.9 | 3.2e-01 
 17800 | 4.11e-03 2.41e-04 |  6.0821e+01  1.2176e+02 3.32e-01 |  80.4 | 3.2e-01 
 17900 | 4.11e-03 2.25e-04 |  6.0833e+01  1.2178e+02 3.32e-01 |  80.8 | 3.2e-01 
pobj and dobj both ascend, pobj < dobj, help primal!
 18000 | 4.11e-03 2.16e-04 |  6.0844e+01  1.2180e+02 3.32e-01 |  81.3 | 1.0e-02 
 18100 | 4.11e-03 5.70e-03 |  6.0847e+01  1.2447e+02 3.41e-01 |  81.7 | 5.0e-03 
 18200 | 4.11e-03 1.12e-02 |  6.0853e+01  1.2716e+02 3.51e-01 |  82.2 | 5.0e-03 
 18300 | 4.11e-03 1.67e-02 |  6.0865e+01  1.2983e+02 3.60e-01 |  82.6 | 5.0e-03 
 18400 | 4.11e-03 2.21e-02 |  6.0881e+01  1.3250e+02 3.68e-01 |  83.1 | 5.0e-03 
pobj and dobj both ascend, pobj < dobj, help primal!
 18500 | 4.10e-03 2.75e-02 |  6.0901e+01  1.3515e+02 3.77e-01 |  83.5 | 5.0e-03 
 18600 | 4.10e-03 3.28e-02 |  6.0925e+01  1.3779e+02 3.85e-01 |  84.0 | 5.0e-03 
 18700 | 4.10e-03 3.80e-02 |  6.0954e+01  1.4042e+02 3.93e-01 |  84.4 | 5.0e-03 
 18800 | 4.10e-03 4.33e-02 |  6.0987e+01  1.4303e+02 4.00e-01 |  84.9 | 5.0e-03 
 18900 | 4.10e-03 4.84e-02 |  6.1024e+01  1.4563e+02 4.07e-01 |  85.4 | 5.0e-03 
pobj and dobj both ascend, pobj < dobj, help primal!
 19000 | 4.09e-03 5.35e-02 |  6.1066e+01  1.4821e+02 4.14e-01 |  85.8 | 5.0e-03 
 19100 | 4.09e-03 5.54e-02 |  6.1154e+01  1.4935e+02 4.17e-01 |  86.3 | 1.0e-02 
 19200 | 4.08e-03 5.72e-02 |  6.1245e+01  1.5046e+02 4.19e-01 |  86.7 | 1.0e-02 
 19300 | 4.08e-03 5.90e-02 |  6.1340e+01  1.5156e+02 4.22e-01 |  87.2 | 1.0e-02 
 19400 | 4.07e-03 6.07e-02 |  6.1437e+01  1.5264e+02 4.24e-01 |  87.7 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 19500 | 4.06e-03 6.24e-02 |  6.1537e+01  1.5372e+02 4.26e-01 |  88.1 | 1.0e-02 
 19600 | 4.06e-03 6.41e-02 |  6.1639e+01  1.5478e+02 4.28e-01 |  88.6 | 1.0e-02 
 19700 | 4.05e-03 6.57e-02 |  6.1745e+01  1.5583e+02 4.30e-01 |  89.0 | 1.0e-02 
 19800 | 4.04e-03 6.72e-02 |  6.1853e+01  1.5686e+02 4.32e-01 |  89.5 | 1.0e-02 
 19900 | 4.03e-03 6.87e-02 |  6.1963e+01  1.5789e+02 4.34e-01 |  90.0 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 20000 | 4.03e-03 7.02e-02 |  6.2076e+01  1.5890e+02 4.36e-01 |  90.4 | 1.0e-02 
 20100 | 4.01e-03 6.92e-02 |  6.2301e+01  1.5899e+02 4.35e-01 |  90.9 | 2.0e-02 
 20200 | 4.00e-03 6.82e-02 |  6.2524e+01  1.5906e+02 4.34e-01 |  91.3 | 2.0e-02 
 20300 | 3.98e-03 6.73e-02 |  6.2744e+01  1.5914e+02 4.32e-01 |  91.8 | 2.0e-02 
 20400 | 3.97e-03 6.63e-02 |  6.2961e+01  1.5922e+02 4.31e-01 |  92.3 | 2.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 20500 | 3.96e-03 6.54e-02 |  6.3175e+01  1.5931e+02 4.30e-01 |  92.7 | 1.0e-02 
 20600 | 3.95e-03 6.68e-02 |  6.3282e+01  1.6028e+02 4.32e-01 |  93.2 | 1.0e-02 
 20700 | 3.94e-03 6.82e-02 |  6.3392e+01  1.6125e+02 4.34e-01 |  93.7 | 1.0e-02 
 20800 | 3.94e-03 6.95e-02 |  6.3504e+01  1.6220e+02 4.35e-01 |  94.1 | 1.0e-02 
 20900 | 3.93e-03 7.08e-02 |  6.3617e+01  1.6315e+02 4.37e-01 |  94.6 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 21000 | 3.92e-03 7.20e-02 |  6.3733e+01  1.6408e+02 4.39e-01 |  95.0 | 1.0e-02 
 21100 | 3.91e-03 7.10e-02 |  6.3964e+01  1.6413e+02 4.37e-01 |  95.5 | 2.0e-02 
 21200 | 3.89e-03 6.99e-02 |  6.4193e+01  1.6415e+02 4.36e-01 |  95.9 | 2.0e-02 
 21300 | 3.88e-03 6.88e-02 |  6.4418e+01  1.6418e+02 4.35e-01 |  96.4 | 2.0e-02 
 21400 | 3.87e-03 6.78e-02 |  6.4640e+01  1.6421e+02 4.33e-01 |  96.8 | 2.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 21500 | 3.85e-03 6.68e-02 |  6.4858e+01  1.6426e+02 4.32e-01 |  97.3 | 1.0e-02 
 21600 | 3.85e-03 6.80e-02 |  6.4968e+01  1.6515e+02 4.33e-01 |  97.7 | 1.0e-02 
 21700 | 3.84e-03 6.91e-02 |  6.5079e+01  1.6605e+02 4.35e-01 |  98.2 | 1.0e-02 
 21800 | 3.83e-03 7.03e-02 |  6.5192e+01  1.6694e+02 4.36e-01 |  98.7 | 1.0e-02 
 21900 | 3.83e-03 7.14e-02 |  6.5307e+01  1.6782e+02 4.38e-01 |  99.1 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 22000 | 3.82e-03 7.25e-02 |  6.5424e+01  1.6869e+02 4.39e-01 |  99.6 | 1.0e-02 
 22100 | 3.81e-03 7.14e-02 |  6.5657e+01  1.6869e+02 4.38e-01 | 100.0 | 2.0e-02 
 22200 | 3.79e-03 7.03e-02 |  6.5887e+01  1.6868e+02 4.36e-01 | 100.5 | 2.0e-02 
 22300 | 3.78e-03 6.92e-02 |  6.6113e+01  1.6867e+02 4.35e-01 | 100.9 | 2.0e-02 
 22400 | 3.77e-03 6.81e-02 |  6.6336e+01  1.6868e+02 4.34e-01 | 101.4 | 2.0e-02 
 22500 | 3.76e-03 6.70e-02 |  6.6555e+01  1.6869e+02 4.32e-01 | 101.8 | 2.0e-02 
 22600 | 3.74e-03 6.60e-02 |  6.6771e+01  1.6870e+02 4.31e-01 | 102.3 | 2.0e-02 
 22700 | 3.73e-03 6.51e-02 |  6.6984e+01  1.6872e+02 4.30e-01 | 102.8 | 2.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 22800 | 3.72e-03 6.41e-02 |  6.7194e+01  1.6875e+02 4.29e-01 | 103.2 | 1.0e-02 
 22900 | 3.71e-03 6.52e-02 |  6.7299e+01  1.6958e+02 4.30e-01 | 103.7 | 1.0e-02 
 23000 | 3.71e-03 6.62e-02 |  6.7406e+01  1.7041e+02 4.31e-01 | 104.1 | 1.0e-02 
 23100 | 3.70e-03 6.53e-02 |  6.7618e+01  1.7044e+02 4.30e-01 | 104.6 | 2.0e-02 
 23200 | 3.69e-03 6.44e-02 |  6.7829e+01  1.7046e+02 4.29e-01 | 105.0 | 2.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 23300 | 3.67e-03 6.34e-02 |  6.8036e+01  1.7048e+02 4.28e-01 | 105.5 | 1.0e-02 
 23400 | 3.67e-03 6.44e-02 |  6.8140e+01  1.7128e+02 4.29e-01 | 105.9 | 1.0e-02 
 23500 | 3.66e-03 6.54e-02 |  6.8245e+01  1.7209e+02 4.30e-01 | 106.4 | 1.0e-02 
 23600 | 3.66e-03 6.64e-02 |  6.8352e+01  1.7289e+02 4.32e-01 | 106.8 | 1.0e-02 
 23700 | 3.65e-03 6.73e-02 |  6.8461e+01  1.7369e+02 4.33e-01 | 107.3 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 23800 | 3.65e-03 6.83e-02 |  6.8571e+01  1.7447e+02 4.34e-01 | 107.8 | 1.0e-02 
 23900 | 3.64e-03 6.92e-02 |  6.8682e+01  1.7525e+02 4.35e-01 | 108.2 | 1.0e-02 
 24000 | 3.63e-03 7.00e-02 |  6.8795e+01  1.7602e+02 4.36e-01 | 108.7 | 1.0e-02 
 24100 | 3.62e-03 6.90e-02 |  6.9020e+01  1.7599e+02 4.35e-01 | 109.1 | 2.0e-02 
 24200 | 3.61e-03 6.79e-02 |  6.9242e+01  1.7595e+02 4.33e-01 | 109.6 | 2.0e-02 
 24300 | 3.60e-03 6.68e-02 |  6.9461e+01  1.7592e+02 4.32e-01 | 110.0 | 2.0e-02 
 24400 | 3.59e-03 6.58e-02 |  6.9676e+01  1.7589e+02 4.31e-01 | 110.5 | 2.0e-02 
 24500 | 3.58e-03 6.48e-02 |  6.9888e+01  1.7587e+02 4.29e-01 | 110.9 | 2.0e-02 
 24600 | 3.57e-03 6.38e-02 |  7.0097e+01  1.7585e+02 4.28e-01 | 111.4 | 2.0e-02 
 24700 | 3.56e-03 6.29e-02 |  7.0302e+01  1.7585e+02 4.27e-01 | 111.8 | 2.0e-02 
 24800 | 3.55e-03 6.20e-02 |  7.0505e+01  1.7584e+02 4.26e-01 | 112.3 | 2.0e-02 
 24900 | 3.54e-03 6.11e-02 |  7.0705e+01  1.7585e+02 4.25e-01 | 112.7 | 2.0e-02 
 25000 | 3.53e-03 6.02e-02 |  7.0902e+01  1.7586e+02 4.24e-01 | 113.2 | 2.0e-02 
 25100 | 3.51e-03 5.75e-02 |  7.1283e+01  1.7522e+02 4.20e-01 | 113.6 | 4.0e-02 
 25200 | 3.49e-03 5.48e-02 |  7.1647e+01  1.7456e+02 4.16e-01 | 114.1 | 4.0e-02 
 25300 | 3.48e-03 5.23e-02 |  7.1995e+01  1.7396e+02 4.13e-01 | 114.5 | 4.0e-02 
 25400 | 3.46e-03 4.99e-02 |  7.2327e+01  1.7340e+02 4.10e-01 | 115.0 | 4.0e-02 
 25500 | 3.44e-03 4.77e-02 |  7.2643e+01  1.7288e+02 4.07e-01 | 115.4 | 4.0e-02 
 25600 | 3.43e-03 4.56e-02 |  7.2946e+01  1.7239e+02 4.04e-01 | 115.8 | 4.0e-02 
 25700 | 3.42e-03 4.37e-02 |  7.3236e+01  1.7194e+02 4.01e-01 | 116.3 | 4.0e-02 
 25800 | 3.40e-03 4.18e-02 |  7.3514e+01  1.7152e+02 3.98e-01 | 116.7 | 4.0e-02 
 25900 | 3.39e-03 4.01e-02 |  7.3780e+01  1.7113e+02 3.96e-01 | 117.2 | 4.0e-02 
 26000 | 3.38e-03 3.85e-02 |  7.4035e+01  1.7077e+02 3.94e-01 | 117.6 | 4.0e-02 
 26100 | 3.38e-03 3.53e-02 |  7.4513e+01  1.6989e+02 3.89e-01 | 118.1 | 8.0e-02 
 26200 | 3.36e-03 3.22e-02 |  7.4951e+01  1.6900e+02 3.84e-01 | 118.5 | 8.0e-02 
 26300 | 3.34e-03 2.93e-02 |  7.5350e+01  1.6820e+02 3.80e-01 | 119.0 | 8.0e-02 
 26400 | 3.32e-03 2.68e-02 |  7.5713e+01  1.6749e+02 3.76e-01 | 119.4 | 8.0e-02 
