Loaded problem from /mnt/c/Users/mpeet/AppData/Local/Temp/claude/C--Users-mpeet-OneDrive-Documents-GitHub-PIETOOLS-PIETOOLS/a69ac9db-6cc4-4fd1-9dcb-b003878763dd/scratchpad/work/baseline/dumps/hinf_rd1/
              vector length: 687
      number of constraints: 242
           number of blocks: 5
  number of non-zeros in At: 1945
  number of non-zeros in  b: 2
  number of non-zeros in  C: 1

Analysis of the blk vector:
        1 u. block of size  44
        1 matrices of size    1 (small)
        1 matrices of size   10 (small)
        1 matrices of size   13 (small)
        1 matrices of size   31 (small)

 ||C|| = 2, ||b|| = 2

Problem parameters:
              solver max iter: 2000000
       KKT stopping tolerance: 1e-06
       sigma update threshold: 500
         sigma update stage 1: 50
         sigma update stage 2: 100
                  switch admm: 0
         switch proj max iter: 0
              switch proj tol: 0.01
                     sigscale: 2
                initial sigma: 100
    initial projection method: EIG_FP64
      final projection method: EIG_FP64
                   use LOBPCG: true
              LOBPCG max iter: 20
             LOBPCG tolerance: 1e-05
             LOBPCG warmstart: true
                 LOBPCG ratio: 0.03
            LOBPCG relaxation: 1.2
        LOBPCG rank threshold: 1e-05
           small matrix limit: 32
          medium matrix limit: 1000

 ------------------------------------------------------------------------------
                                   cuADMM
 ------------------------------------------------------------------------------
  it. | p infeas d infeas | primal obj.   dual obj. rel. gap |  time |   sigma 
 ------------------------------------------------------------------------------
 --------------- Starting with projection method EIG_FP64 ---------------------
 20300 | 2.88e-06 1.73e-06 |  2.5828e-01  2.5833e-01 3.59e-05 | 114.3 | 1.2e+01 
 20400 | 2.86e-06 1.72e-06 |  2.5828e-01  2.5833e-01 3.55e-05 | 114.9 | 1.2e+01 
 20500 | 2.82e-06 1.71e-06 |  2.5828e-01  2.5833e-01 3.50e-05 | 115.5 | 1.2e+01 
 20600 | 2.78e-06 1.70e-06 |  2.5828e-01  2.5833e-01 3.46e-05 | 116.1 | 1.2e+01 
 20700 | 2.74e-06 1.70e-06 |  2.5828e-01  2.5833e-01 3.43e-05 | 116.6 | 1.2e+01 
 20800 | 2.72e-06 1.69e-06 |  2.5828e-01  2.5833e-01 3.39e-05 | 117.2 | 1.2e+01 
 20900 | 2.69e-06 1.68e-06 |  2.5828e-01  2.5833e-01 3.35e-05 | 117.8 | 1.2e+01 
 21000 | 2.66e-06 1.67e-06 |  2.5828e-01  2.5833e-01 3.32e-05 | 118.3 | 1.2e+01 
 21100 | 2.59e-06 1.67e-06 |  2.5828e-01  2.5833e-01 3.28e-05 | 118.9 | 6.2e+00 
 21200 | 2.54e-06 1.67e-06 |  2.5828e-01  2.5833e-01 3.24e-05 | 119.5 | 6.2e+00 
 21300 | 2.49e-06 1.66e-06 |  2.5828e-01  2.5833e-01 3.20e-05 | 120.1 | 6.2e+00 
 21400 | 2.45e-06 1.66e-06 |  2.5828e-01  2.5833e-01 3.18e-05 | 120.7 | 6.2e+00 
 21500 | 2.41e-06 1.65e-06 |  2.5828e-01  2.5833e-01 3.15e-05 | 121.3 | 6.2e+00 
 21600 | 2.37e-06 1.65e-06 |  2.5828e-01  2.5833e-01 3.13e-05 | 121.9 | 6.2e+00 
 21700 | 2.33e-06 1.65e-06 |  2.5828e-01  2.5833e-01 3.11e-05 | 122.4 | 6.2e+00 
 21800 | 2.30e-06 1.64e-06 |  2.5828e-01  2.5833e-01 3.09e-05 | 123.0 | 6.2e+00 
 21900 | 2.26e-06 1.64e-06 |  2.5828e-01  2.5833e-01 3.07e-05 | 123.6 | 6.2e+00 
 22000 | 2.23e-06 1.63e-06 |  2.5828e-01  2.5833e-01 3.05e-05 | 124.2 | 6.2e+00 
 22100 | 2.15e-06 1.63e-06 |  2.5829e-01  2.5833e-01 3.03e-05 | 124.7 | 3.1e+00 
 22200 | 2.10e-06 1.63e-06 |  2.5829e-01  2.5833e-01 3.02e-05 | 125.3 | 3.1e+00 
 22300 | 2.05e-06 1.63e-06 |  2.5829e-01  2.5833e-01 3.01e-05 | 125.8 | 3.1e+00 
 22400 | 1.99e-06 1.63e-06 |  2.5829e-01  2.5833e-01 3.00e-05 | 126.4 | 3.1e+00 
 22500 | 1.93e-06 1.63e-06 |  2.5829e-01  2.5833e-01 2.99e-05 | 126.9 | 3.1e+00 
 22600 | 1.88e-06 1.62e-06 |  2.5829e-01  2.5833e-01 2.98e-05 | 127.5 | 3.1e+00 
 22700 | 1.84e-06 1.62e-06 |  2.5829e-01  2.5833e-01 2.98e-05 | 128.1 | 3.1e+00 
 22800 | 1.79e-06 1.62e-06 |  2.5829e-01  2.5833e-01 2.97e-05 | 128.6 | 3.1e+00 
 22900 | 1.74e-06 1.62e-06 |  2.5829e-01  2.5833e-01 2.97e-05 | 129.2 | 3.1e+00 
 23000 | 1.70e-06 1.62e-06 |  2.5829e-01  2.5833e-01 2.97e-05 | 129.7 | 3.1e+00 
 23100 | 1.59e-06 1.62e-06 |  2.5829e-01  2.5833e-01 2.96e-05 | 130.3 | 1.6e+00 
 23200 | 1.54e-06 1.62e-06 |  2.5829e-01  2.5833e-01 2.96e-05 | 130.9 | 1.6e+00 
 23300 | 1.48e-06 1.61e-06 |  2.5829e-01  2.5833e-01 2.96e-05 | 131.5 | 1.6e+00 
 23400 | 1.41e-06 1.61e-06 |  2.5829e-01  2.5833e-01 2.95e-05 | 132.1 | 1.6e+00 
 23500 | 1.34e-06 1.61e-06 |  2.5829e-01  2.5833e-01 2.95e-05 | 132.7 | 1.6e+00 
 23600 | 1.29e-06 1.61e-06 |  2.5829e-01  2.5833e-01 2.95e-05 | 133.3 | 1.6e+00 
 23700 | 1.24e-06 1.61e-06 |  2.5829e-01  2.5833e-01 2.95e-05 | 133.8 | 1.6e+00 
pobj and dobj both descend, pobj < dobj, help dual!
 23800 | 1.19e-06 1.61e-06 |  2.5829e-01  2.5833e-01 2.95e-05 | 134.4 | 1.0e+02 
 23900 | 1.85e-05 1.56e-06 |  2.5829e-01  2.5833e-01 2.79e-05 | 135.0 | 1.0e+02 
 24000 | 2.08e-05 1.51e-06 |  2.5829e-01  2.5833e-01 2.27e-05 | 135.6 | 1.0e+02 
 24100 | 5.22e-05 1.43e-06 |  2.5831e-01  2.5833e-01 8.00e-06 | 136.1 | 2.0e+02 
 24200 | 6.40e-05 1.34e-06 |  2.5833e-01  2.5832e-01 2.84e-06 | 136.7 | 2.0e+02 
 24300 | 6.78e-05 1.26e-06 |  2.5835e-01  2.5832e-01 1.75e-05 | 137.2 | 2.0e+02 
 24400 | 6.67e-05 1.19e-06 |  2.5834e-01  2.5832e-01 1.30e-05 | 137.8 | 2.0e+02 
 24500 | 6.08e-05 1.12e-06 |  2.5833e-01  2.5831e-01 7.62e-06 | 138.3 | 2.0e+02 
 24600 | 5.45e-05 1.05e-06 |  2.5831e-01  2.5831e-01 3.47e-07 | 138.9 | 2.0e+02 
 24700 | 4.95e-05 9.95e-07 |  2.5830e-01  2.5831e-01 4.02e-06 | 139.5 | 2.0e+02 
 24800 | 4.53e-05 9.43e-07 |  2.5830e-01  2.5831e-01 4.08e-06 | 140.0 | 2.0e+02 
 24900 | 4.17e-05 8.97e-07 |  2.5830e-01  2.5831e-01 3.09e-06 | 140.6 | 2.0e+02 
 25000 | 3.92e-05 8.55e-07 |  2.5830e-01  2.5831e-01 1.23e-06 | 141.1 | 2.0e+02 
 25100 | 2.50e-05 8.32e-07 |  2.5830e-01  2.5830e-01 1.86e-06 | 141.7 | 1.0e+02 
 25200 | 1.66e-05 8.11e-07 |  2.5829e-01  2.5830e-01 8.12e-06 | 142.3 | 1.0e+02 
 25300 | 1.31e-05 7.91e-07 |  2.5828e-01  2.5830e-01 1.60e-05 | 142.8 | 1.0e+02 
 25400 | 1.09e-05 7.73e-07 |  2.5828e-01  2.5830e-01 1.59e-05 | 143.4 | 1.0e+02 
 25500 | 9.54e-06 7.57e-07 |  2.5828e-01  2.5830e-01 1.48e-05 | 144.0 | 1.0e+02 
 25600 | 8.66e-06 7.43e-07 |  2.5828e-01  2.5830e-01 1.20e-05 | 144.5 | 1.0e+02 
 25700 | 8.28e-06 7.30e-07 |  2.5828e-01  2.5830e-01 1.08e-05 | 145.1 | 1.0e+02 
 25800 | 8.31e-06 7.17e-07 |  2.5829e-01  2.5830e-01 9.87e-06 | 145.7 | 1.0e+02 
 25900 | 8.00e-06 7.04e-07 |  2.5829e-01  2.5830e-01 9.35e-06 | 146.2 | 1.0e+02 
 26000 | 7.50e-06 6.93e-07 |  2.5829e-01  2.5830e-01 9.19e-06 | 146.8 | 1.0e+02 
 26100 | 5.22e-06 6.87e-07 |  2.5828e-01  2.5830e-01 9.24e-06 | 147.4 | 5.0e+01 
 26200 | 3.85e-06 6.81e-07 |  2.5828e-01  2.5830e-01 1.04e-05 | 147.9 | 5.0e+01 
 26300 | 3.10e-06 6.75e-07 |  2.5828e-01  2.5830e-01 1.11e-05 | 148.4 | 5.0e+01 
 26400 | 2.52e-06 6.69e-07 |  2.5828e-01  2.5830e-01 1.07e-05 | 149.0 | 5.0e+01 
 26500 | 2.25e-06 6.64e-07 |  2.5828e-01  2.5830e-01 1.01e-05 | 149.5 | 5.0e+01 
 26600 | 2.12e-06 6.60e-07 |  2.5828e-01  2.5830e-01 9.73e-06 | 150.1 | 5.0e+01 
 26700 | 2.05e-06 6.55e-07 |  2.5828e-01  2.5830e-01 9.49e-06 | 150.6 | 5.0e+01 
 26800 | 1.97e-06 6.50e-07 |  2.5828e-01  2.5830e-01 9.26e-06 | 151.2 | 5.0e+01 
 26900 | 1.91e-06 6.46e-07 |  2.5828e-01  2.5830e-01 9.06e-06 | 151.7 | 5.0e+01 
 27000 | 1.86e-06 6.41e-07 |  2.5828e-01  2.5830e-01 8.87e-06 | 152.3 | 5.0e+01 
 27100 | 1.46e-06 6.39e-07 |  2.5828e-01  2.5830e-01 8.79e-06 | 152.8 | 2.5e+01 
 27200 | 1.33e-06 6.37e-07 |  2.5828e-01  2.5830e-01 8.96e-06 | 153.4 | 2.5e+01 
 27300 | 1.30e-06 6.35e-07 |  2.5828e-01  2.5830e-01 8.94e-06 | 153.9 | 2.5e+01 
 27400 | 1.31e-06 6.33e-07 |  2.5828e-01  2.5830e-01 8.80e-06 | 154.5 | 2.5e+01 
 27500 | 1.31e-06 6.31e-07 |  2.5828e-01  2.5830e-01 8.66e-06 | 155.1 | 2.5e+01 
 27600 | 1.29e-06 6.29e-07 |  2.5828e-01  2.5830e-01 8.58e-06 | 155.7 | 2.5e+01 
 27700 | 1.28e-06 6.27e-07 |  2.5828e-01  2.5830e-01 8.49e-06 | 156.2 | 2.5e+01 
 27800 | 1.27e-06 6.25e-07 |  2.5828e-01  2.5830e-01 8.40e-06 | 156.8 | 2.5e+01 
 27900 | 1.27e-06 6.23e-07 |  2.5828e-01  2.5830e-01 8.30e-06 | 157.4 | 2.5e+01 
 28000 | 1.27e-06 6.21e-07 |  2.5828e-01  2.5830e-01 8.22e-06 | 158.0 | 2.5e+01 
 28100 | 1.22e-06 6.20e-07 |  2.5828e-01  2.5830e-01 8.21e-06 | 158.5 | 1.2e+01 
 28200 | 1.20e-06 6.19e-07 |  2.5828e-01  2.5830e-01 8.19e-06 | 159.1 | 1.2e+01 
 28300 | 1.20e-06 6.18e-07 |  2.5828e-01  2.5830e-01 8.15e-06 | 159.7 | 1.2e+01 
 28400 | 1.19e-06 6.17e-07 |  2.5828e-01  2.5830e-01 8.09e-06 | 160.2 | 1.2e+01 
 28500 | 1.18e-06 6.16e-07 |  2.5828e-01  2.5830e-01 8.04e-06 | 160.8 | 1.2e+01 
 28600 | 1.17e-06 6.15e-07 |  2.5828e-01  2.5830e-01 8.00e-06 | 161.4 | 1.2e+01 
 28700 | 1.16e-06 6.14e-07 |  2.5828e-01  2.5830e-01 7.96e-06 | 161.9 | 1.2e+01 
 28800 | 1.15e-06 6.13e-07 |  2.5828e-01  2.5830e-01 7.91e-06 | 162.5 | 1.2e+01 
 28900 | 1.15e-06 6.12e-07 |  2.5828e-01  2.5830e-01 7.87e-06 | 163.0 | 1.2e+01 
 29000 | 1.14e-06 6.11e-07 |  2.5828e-01  2.5830e-01 7.84e-06 | 163.6 | 1.2e+01 
 29100 | 1.11e-06 6.11e-07 |  2.5828e-01  2.5830e-01 7.83e-06 | 164.2 | 6.2e+00 
 29200 | 1.10e-06 6.11e-07 |  2.5828e-01  2.5830e-01 7.81e-06 | 164.7 | 6.2e+00 
 29300 | 1.09e-06 6.10e-07 |  2.5828e-01  2.5830e-01 7.79e-06 | 165.3 | 6.2e+00 
 29400 | 1.08e-06 6.10e-07 |  2.5828e-01  2.5830e-01 7.77e-06 | 165.8 | 6.2e+00 
 29500 | 1.06e-06 6.09e-07 |  2.5828e-01  2.5830e-01 7.76e-06 | 166.4 | 6.2e+00 
 29600 | 1.05e-06 6.09e-07 |  2.5828e-01  2.5830e-01 7.74e-06 | 166.9 | 6.2e+00 
 29700 | 1.04e-06 6.08e-07 |  2.5828e-01  2.5830e-01 7.73e-06 | 167.5 | 6.2e+00 
 29800 | 1.03e-06 6.08e-07 |  2.5828e-01  2.5830e-01 7.71e-06 | 168.0 | 6.2e+00 
 29900 | 1.02e-06 6.08e-07 |  2.5828e-01  2.5830e-01 7.70e-06 | 168.6 | 6.2e+00 
 30000 | 1.01e-06 6.07e-07 |  2.5828e-01  2.5830e-01 7.68e-06 | 169.1 | 6.2e+00 
 30100 | 9.70e-07 6.07e-07 |  2.5828e-01  2.5830e-01 7.68e-06 | 169.7 | 3.1e+00 
 30200 | 9.58e-07 6.07e-07 |  2.5828e-01  2.5830e-01 7.68e-06 | 170.3 | 3.1e+00 
 30300 | 9.49e-07 6.07e-07 |  2.5828e-01  2.5830e-01 7.67e-06 | 170.9 | 3.1e+00 
 30400 | 9.27e-07 6.06e-07 |  2.5828e-01  2.5830e-01 7.67e-06 | 171.4 | 3.1e+00 
pobj and dobj both descend, pobj < dobj, help dual!
 30500 | 2.34e-06 6.05e-07 |  2.5828e-01  2.5830e-01 7.85e-06 | 172.0 | 1.0e+02 
 30600 | 4.20e-06 5.99e-07 |  2.5828e-01  2.5830e-01 7.06e-06 | 172.6 | 1.0e+02 
 30700 | 4.43e-06 5.93e-07 |  2.5829e-01  2.5829e-01 5.34e-06 | 173.1 | 1.0e+02 
 30800 | 4.37e-06 5.87e-07 |  2.5829e-01  2.5829e-01 4.60e-06 | 173.7 | 1.0e+02 
 30900 | 4.41e-06 5.81e-07 |  2.5829e-01  2.5829e-01 4.31e-06 | 174.3 | 1.0e+02 
 31000 | 4.32e-06 5.76e-07 |  2.5829e-01  2.5829e-01 4.32e-06 | 174.9 | 1.0e+02 
 31100 | 2.25e-06 5.73e-07 |  2.5829e-01  2.5829e-01 4.63e-06 | 175.5 | 5.0e+01 
 31200 | 1.58e-06 5.70e-07 |  2.5828e-01  2.5829e-01 5.54e-06 | 176.0 | 5.0e+01 
 31300 | 1.77e-06 5.67e-07 |  2.5828e-01  2.5829e-01 5.92e-06 | 176.6 | 5.0e+01 
 31400 | 1.56e-06 5.65e-07 |  2.5828e-01  2.5829e-01 5.74e-06 | 177.1 | 5.0e+01 
 31500 | 1.25e-06 5.62e-07 |  2.5828e-01  2.5829e-01 5.39e-06 | 177.7 | 5.0e+01 
 31600 | 1.21e-06 5.60e-07 |  2.5829e-01  2.5829e-01 5.16e-06 | 178.2 | 5.0e+01 
 31700 | 1.26e-06 5.58e-07 |  2.5829e-01  2.5829e-01 4.99e-06 | 178.8 | 5.0e+01 
 31800 | 1.29e-06 5.56e-07 |  2.5829e-01  2.5829e-01 4.84e-06 | 179.3 | 5.0e+01 
 31900 | 1.37e-06 5.54e-07 |  2.5829e-01  2.5829e-01 4.73e-06 | 179.9 | 5.0e+01 
 32000 | 1.40e-06 5.52e-07 |  2.5829e-01  2.5829e-01 4.66e-06 | 180.4 | 5.0e+01 
 32100 | 1.02e-06 5.51e-07 |  2.5829e-01  2.5829e-01 4.74e-06 | 181.0 | 2.5e+01 
 32200 | 9.19e-07 5.50e-07 |  2.5828e-01  2.5829e-01 4.91e-06 | 181.5 | 2.5e+01 
 32300 | 9.04e-07 5.49e-07 |  2.5828e-01  2.5829e-01 4.88e-06 | 182.1 | 2.5e+01 
 32400 | 9.40e-07 5.48e-07 |  2.5828e-01  2.5829e-01 4.80e-06 | 182.6 | 2.5e+01 
 32500 | 9.78e-07 5.47e-07 |  2.5828e-01  2.5829e-01 4.75e-06 | 183.2 | 2.5e+01 
 32600 | 9.74e-07 5.46e-07 |  2.5828e-01  2.5829e-01 4.73e-06 | 183.7 | 2.5e+01 
 32700 | 9.46e-07 5.45e-07 |  2.5828e-01  2.5829e-01 4.71e-06 | 184.3 | 2.5e+01 
 32800 | 9.27e-07 5.44e-07 |  2.5828e-01  2.5829e-01 4.67e-06 | 184.9 | 2.5e+01 
 32900 | 9.22e-07 5.43e-07 |  2.5828e-01  2.5829e-01 4.64e-06 | 185.4 | 2.5e+01 
 33000 | 9.28e-07 5.42e-07 |  2.5828e-01  2.5829e-01 4.61e-06 | 186.0 | 2.5e+01 
 33100 | 8.99e-07 5.42e-07 |  2.5828e-01  2.5829e-01 4.69e-06 | 186.5 | 1.2e+01 
 33200 | 8.92e-07 5.41e-07 |  2.5828e-01  2.5829e-01 4.75e-06 | 187.1 | 1.2e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 33300 | 1.60e-06 5.40e-07 |  2.5828e-01  2.5829e-01 4.88e-06 | 187.7 | 1.0e+02 
 33400 | 2.57e-06 5.37e-07 |  2.5829e-01  2.5829e-01 4.20e-06 | 188.3 | 1.0e+02 
 33500 | 2.90e-06 5.34e-07 |  2.5829e-01  2.5829e-01 2.96e-06 | 188.8 | 1.0e+02 
 33600 | 3.17e-06 5.31e-07 |  2.5829e-01  2.5829e-01 2.42e-06 | 189.4 | 1.0e+02 
 33700 | 3.17e-06 5.28e-07 |  2.5829e-01  2.5829e-01 2.22e-06 | 190.0 | 1.0e+02 
 33800 | 3.07e-06 5.25e-07 |  2.5829e-01  2.5829e-01 2.27e-06 | 190.5 | 1.0e+02 
 33900 | 2.96e-06 5.23e-07 |  2.5829e-01  2.5829e-01 2.21e-06 | 191.1 | 1.0e+02 
 34000 | 2.89e-06 5.20e-07 |  2.5829e-01  2.5829e-01 2.07e-06 | 191.7 | 1.0e+02 
 34100 | 1.69e-06 5.19e-07 |  2.5829e-01  2.5829e-01 2.15e-06 | 192.2 | 5.0e+01 
 34200 | 1.32e-06 5.17e-07 |  2.5829e-01  2.5829e-01 2.72e-06 | 192.8 | 5.0e+01 
 34300 | 1.22e-06 5.16e-07 |  2.5829e-01  2.5829e-01 2.88e-06 | 193.3 | 5.0e+01 
 34400 | 1.20e-06 5.15e-07 |  2.5829e-01  2.5829e-01 2.77e-06 | 193.9 | 5.0e+01 
 34500 | 1.24e-06 5.14e-07 |  2.5829e-01  2.5829e-01 2.53e-06 | 194.4 | 5.0e+01 
 34600 | 1.24e-06 5.13e-07 |  2.5829e-01  2.5829e-01 2.42e-06 | 195.0 | 5.0e+01 
 34700 | 1.24e-06 5.12e-07 |  2.5829e-01  2.5829e-01 2.33e-06 | 195.5 | 5.0e+01 
 34800 | 1.22e-06 5.11e-07 |  2.5829e-01  2.5829e-01 2.25e-06 | 196.1 | 5.0e+01 
 34900 | 1.21e-06 5.10e-07 |  2.5829e-01  2.5829e-01 2.17e-06 | 196.6 | 5.0e+01 
 35000 | 1.22e-06 5.09e-07 |  2.5829e-01  2.5829e-01 2.10e-06 | 197.2 | 5.0e+01 
 35100 | 1.02e-06 5.08e-07 |  2.5829e-01  2.5829e-01 2.23e-06 | 197.7 | 2.5e+01 
 35200 | 9.84e-07 5.08e-07 |  2.5829e-01  2.5829e-01 2.39e-06 | 198.3 | 2.5e+01 
 35300 | 9.72e-07 5.07e-07 |  2.5829e-01  2.5829e-01 2.39e-06 | 198.9 | 2.5e+01 
 35400 | 9.69e-07 5.07e-07 |  2.5829e-01  2.5829e-01 2.37e-06 | 199.4 | 2.5e+01 
 35500 | 9.57e-07 5.06e-07 |  2.5829e-01  2.5829e-01 2.37e-06 | 200.0 | 2.5e+01 
 35600 | 9.43e-07 5.06e-07 |  2.5829e-01  2.5829e-01 2.38e-06 | 200.5 | 2.5e+01 
 35700 | 9.35e-07 5.06e-07 |  2.5829e-01  2.5829e-01 2.39e-06 | 201.1 | 2.5e+01 
 35800 | 9.31e-07 5.05e-07 |  2.5829e-01  2.5829e-01 2.40e-06 | 201.6 | 2.5e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 35900 | 1.70e-06 5.04e-07 |  2.5829e-01  2.5829e-01 2.19e-06 | 202.2 | 1.0e+02 
 36000 | 2.08e-06 5.02e-07 |  2.5829e-01  2.5829e-01 1.53e-06 | 202.8 | 1.0e+02 
 36100 | 1.42e-06 5.01e-07 |  2.5829e-01  2.5829e-01 1.26e-06 | 203.3 | 5.0e+01 
 36200 | 1.17e-06 5.01e-07 |  2.5829e-01  2.5829e-01 1.70e-06 | 203.9 | 5.0e+01 
 36300 | 1.09e-06 5.00e-07 |  2.5829e-01  2.5829e-01 1.80e-06 | 204.4 | 5.0e+01 
 36400 | 1.11e-06 4.99e-07 |  2.5829e-01  2.5829e-01 1.73e-06 | 205.0 | 5.0e+01 
 36500 | 1.16e-06 4.98e-07 |  2.5829e-01  2.5829e-01 1.58e-06 | 205.5 | 5.0e+01 
 36600 | 1.17e-06 4.98e-07 |  2.5829e-01  2.5829e-01 1.52e-06 | 206.1 | 5.0e+01 
 36700 | 1.16e-06 4.97e-07 |  2.5829e-01  2.5829e-01 1.46e-06 | 206.6 | 5.0e+01 
 36800 | 1.14e-06 4.96e-07 |  2.5829e-01  2.5829e-01 1.39e-06 | 207.1 | 5.0e+01 
 36900 | 1.13e-06 4.96e-07 |  2.5829e-01  2.5829e-01 1.32e-06 | 207.7 | 5.0e+01 
 37000 | 1.15e-06 4.95e-07 |  2.5829e-01  2.5829e-01 1.26e-06 | 208.2 | 5.0e+01 
 37100 | 1.00e-06 4.94e-07 |  2.5829e-01  2.5829e-01 1.40e-06 | 208.8 | 2.5e+01 
 37200 | 9.76e-07 4.94e-07 |  2.5829e-01  2.5829e-01 1.54e-06 | 209.3 | 2.5e+01 
 37300 | 9.63e-07 4.94e-07 |  2.5829e-01  2.5829e-01 1.56e-06 | 209.9 | 2.5e+01 
 37400 | 9.56e-07 4.93e-07 |  2.5829e-01  2.5829e-01 1.56e-06 | 210.4 | 2.5e+01 
 37500 | 9.42e-07 4.93e-07 |  2.5829e-01  2.5829e-01 1.57e-06 | 211.0 | 2.5e+01 
 37600 | 9.29e-07 4.93e-07 |  2.5829e-01  2.5829e-01 1.59e-06 | 211.5 | 2.5e+01 
 37700 | 9.22e-07 4.92e-07 |  2.5829e-01  2.5829e-01 1.62e-06 | 212.1 | 2.5e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 37800 | 1.18e-06 4.92e-07 |  2.5829e-01  2.5829e-01 1.67e-06 | 212.6 | 1.0e+02 
 37900 | 1.68e-06 4.91e-07 |  2.5829e-01  2.5829e-01 1.18e-06 | 213.2 | 1.0e+02 
 38000 | 1.94e-06 4.90e-07 |  2.5829e-01  2.5829e-01 4.80e-07 | 213.8 | 1.0e+02 
 38100 | 1.37e-06 4.89e-07 |  2.5829e-01  2.5829e-01 5.54e-07 | 214.3 | 5.0e+01 
 38200 | 1.14e-06 4.89e-07 |  2.5829e-01  2.5829e-01 9.61e-07 | 214.9 | 5.0e+01 
 38300 | 1.08e-06 4.88e-07 |  2.5829e-01  2.5829e-01 1.06e-06 | 215.4 | 5.0e+01 
 38400 | 1.11e-06 4.88e-07 |  2.5829e-01  2.5829e-01 9.77e-07 | 216.0 | 5.0e+01 
 38500 | 1.16e-06 4.87e-07 |  2.5829e-01  2.5829e-01 8.48e-07 | 216.5 | 5.0e+01 
 38600 | 1.15e-06 4.87e-07 |  2.5829e-01  2.5829e-01 7.95e-07 | 217.1 | 5.0e+01 
 38700 | 1.14e-06 4.86e-07 |  2.5829e-01  2.5829e-01 7.43e-07 | 217.6 | 5.0e+01 
 38800 | 1.13e-06 4.86e-07 |  2.5829e-01  2.5829e-01 6.80e-07 | 218.1 | 5.0e+01 
 38900 | 1.12e-06 4.85e-07 |  2.5829e-01  2.5829e-01 6.24e-07 | 218.7 | 5.0e+01 
 39000 | 1.14e-06 4.85e-07 |  2.5829e-01  2.5829e-01 5.80e-07 | 219.2 | 5.0e+01 
 39100 | 1.01e-06 4.84e-07 |  2.5829e-01  2.5829e-01 7.27e-07 | 219.7 | 2.5e+01 
 39122 | 1.00e-06 4.84e-07 |  2.5829e-01  2.5829e-01 7.63e-07 | 219.7 | 2.5e+01 
 ------------------------------------------------------------------------------

Solver ended: converged.

 primal infeasibility = 1.0e-06 
 dual   infeasibility = 4.8e-07 
 relative gap         = 7.6e-07
 PSD violation X      = -0.0e+00 
 PSD violation S      = -0.0e+00

 primal objective =  2.58286425e-01 
 dual   objective =  2.58287582e-01

 time per iteration = 0.0056s 
 total time         = 219.7s
 -------------------------------------------------------------------------------

CUADMM_TIMING init 0.0774545 solve 219.66 total 219.737 tol 1e-06 switch_admm 0 sig 100 sigscale 2 sig_thresh 500
CUADMM_MEM base_MiB 1575.5 after_load_MiB 0 after_init_MiB 804 after_solve_MiB 804 vec_len 687 con_num 242 At_nnz 1945 mat_num 5 eig_streams 15

