Loaded problem from /mnt/c/Users/mpeet/AppData/Local/Temp/claude/C--Users-mpeet-OneDrive-Documents-GitHub-PIETOOLS-PIETOOLS/a69ac9db-6cc4-4fd1-9dcb-b003878763dd/scratchpad/work/baseline/dumps/h2cco_rd1/
              vector length: 199
      number of constraints: 56
           number of blocks: 6
  number of non-zeros in At: 1111
  number of non-zeros in  b: 1
  number of non-zeros in  C: 1

Analysis of the blk vector:
        1 u. block of size   1
        2 matrices of size    1 (small)
        1 matrices of size    6 (small)
        1 matrices of size   10 (small)
        1 matrices of size   15 (small)

 ||C|| = 2, ||b|| = 2

Problem parameters:
              solver max iter: 2000000
       KKT stopping tolerance: 0.0001
       sigma update threshold: 500
         sigma update stage 1: 50
         sigma update stage 2: 100
                  switch admm: 0
         switch proj max iter: 0
              switch proj tol: 0.01
                     sigscale: 2
                initial sigma: 100
    initial projection method: EIG_FP64
      final projection method: EIG_FP64
                   use LOBPCG: true
              LOBPCG max iter: 20
             LOBPCG tolerance: 1e-05
             LOBPCG warmstart: true
                 LOBPCG ratio: 0.03
            LOBPCG relaxation: 1.2
        LOBPCG rank threshold: 1e-05
           small matrix limit: 32
          medium matrix limit: 1000

 ------------------------------------------------------------------------------
                                   cuADMM
 ------------------------------------------------------------------------------
  it. | p infeas d infeas | primal obj.   dual obj. rel. gap |  time |   sigma 
 ------------------------------------------------------------------------------
 --------------- Starting with projection method EIG_FP64 ---------------------
 20300 | 5.00e-01 2.99e-01 |  4.2762e-05  1.6226e+10 1.00e+00 |  97.8 | 1.0e-06 
 20400 | 5.00e-01 2.97e-01 |  4.2745e-05  1.6326e+10 1.00e+00 |  98.3 | 1.0e-06 
 20500 | 5.00e-01 2.95e-01 |  4.2728e-05  1.6426e+10 1.00e+00 |  98.8 | 1.0e-06 
 20600 | 5.00e-01 2.94e-01 |  4.2710e-05  1.6526e+10 1.00e+00 |  99.3 | 1.0e-06 
 20700 | 5.00e-01 2.92e-01 |  4.2693e-05  1.6626e+10 1.00e+00 |  99.8 | 1.0e-06 
 20800 | 5.00e-01 2.90e-01 |  4.2676e-05  1.6726e+10 1.00e+00 | 100.3 | 1.0e-06 
 20900 | 5.00e-01 2.88e-01 |  4.2659e-05  1.6826e+10 1.00e+00 | 100.8 | 1.0e-06 
 21000 | 5.00e-01 2.87e-01 |  4.2642e-05  1.6926e+10 1.00e+00 | 101.3 | 1.0e-06 
 21100 | 5.00e-01 2.85e-01 |  4.2626e-05  1.7026e+10 1.00e+00 | 101.8 | 1.0e-06 
 21200 | 5.00e-01 2.83e-01 |  4.2609e-05  1.7126e+10 1.00e+00 | 102.2 | 1.0e-06 
 21300 | 5.00e-01 2.81e-01 |  4.2593e-05  1.7226e+10 1.00e+00 | 102.8 | 1.0e-06 
 21400 | 5.00e-01 2.80e-01 |  4.2576e-05  1.7326e+10 1.00e+00 | 103.3 | 1.0e-06 
 21500 | 5.00e-01 2.78e-01 |  4.2560e-05  1.7426e+10 1.00e+00 | 103.8 | 1.0e-06 
 21600 | 5.00e-01 2.76e-01 |  4.2544e-05  1.7526e+10 1.00e+00 | 104.3 | 1.0e-06 
 21700 | 5.00e-01 2.75e-01 |  4.2528e-05  1.7626e+10 1.00e+00 | 104.8 | 1.0e-06 
 21800 | 5.00e-01 2.73e-01 |  4.2512e-05  1.7726e+10 1.00e+00 | 105.3 | 1.0e-06 
 21900 | 5.00e-01 2.71e-01 |  4.2497e-05  1.7826e+10 1.00e+00 | 105.8 | 1.0e-06 
 22000 | 5.00e-01 2.69e-01 |  4.2481e-05  1.7926e+10 1.00e+00 | 106.3 | 1.0e-06 
 22100 | 5.00e-01 2.68e-01 |  4.2466e-05  1.8026e+10 1.00e+00 | 106.8 | 1.0e-06 
 22200 | 5.00e-01 2.66e-01 |  4.2450e-05  1.8126e+10 1.00e+00 | 107.3 | 1.0e-06 
 22300 | 5.00e-01 2.65e-01 |  4.2435e-05  1.8226e+10 1.00e+00 | 107.8 | 1.0e-06 
 22400 | 5.00e-01 2.63e-01 |  4.2420e-05  1.8326e+10 1.00e+00 | 108.3 | 1.0e-06 
 22500 | 5.00e-01 2.61e-01 |  4.2405e-05  1.8426e+10 1.00e+00 | 108.9 | 1.0e-06 
 22600 | 5.00e-01 2.60e-01 |  4.2390e-05  1.8526e+10 1.00e+00 | 109.4 | 1.0e-06 
 22700 | 5.00e-01 2.58e-01 |  4.2375e-05  1.8626e+10 1.00e+00 | 109.9 | 1.0e-06 
 22800 | 5.00e-01 2.56e-01 |  4.2361e-05  1.8726e+10 1.00e+00 | 110.4 | 1.0e-06 
 22900 | 5.00e-01 2.55e-01 |  4.2346e-05  1.8826e+10 1.00e+00 | 110.9 | 1.0e-06 
 23000 | 5.00e-01 2.53e-01 |  4.2332e-05  1.8926e+10 1.00e+00 | 111.4 | 1.0e-06 
 23100 | 5.00e-01 2.52e-01 |  4.2318e-05  1.9026e+10 1.00e+00 | 111.9 | 1.0e-06 
 23200 | 5.00e-01 2.50e-01 |  4.2303e-05  1.9126e+10 1.00e+00 | 112.4 | 1.0e-06 
 23300 | 5.00e-01 2.49e-01 |  4.2289e-05  1.9226e+10 1.00e+00 | 112.9 | 1.0e-06 
 23400 | 5.00e-01 2.47e-01 |  4.2275e-05  1.9326e+10 1.00e+00 | 113.4 | 1.0e-06 
 23500 | 5.00e-01 2.46e-01 |  4.2261e-05  1.9426e+10 1.00e+00 | 113.9 | 1.0e-06 
 23600 | 5.00e-01 2.44e-01 |  4.2248e-05  1.9526e+10 1.00e+00 | 114.4 | 1.0e-06 
 23700 | 5.00e-01 2.42e-01 |  4.2234e-05  1.9626e+10 1.00e+00 | 115.0 | 1.0e-06 
 23800 | 5.00e-01 2.41e-01 |  4.2220e-05  1.9726e+10 1.00e+00 | 115.5 | 1.0e-06 
 23900 | 5.00e-01 2.39e-01 |  4.2207e-05  1.9826e+10 1.00e+00 | 116.0 | 1.0e-06 
 24000 | 5.00e-01 2.38e-01 |  4.2194e-05  1.9926e+10 1.00e+00 | 116.5 | 1.0e-06 
 24100 | 5.00e-01 2.36e-01 |  4.2180e-05  2.0026e+10 1.00e+00 | 117.0 | 1.0e-06 
 24200 | 5.00e-01 2.35e-01 |  4.2167e-05  2.0126e+10 1.00e+00 | 117.5 | 1.0e-06 
 24300 | 5.00e-01 2.34e-01 |  4.2154e-05  2.0226e+10 1.00e+00 | 118.0 | 1.0e-06 
 24400 | 5.00e-01 2.32e-01 |  4.2141e-05  2.0326e+10 1.00e+00 | 118.5 | 1.0e-06 
 24500 | 5.00e-01 2.31e-01 |  4.2129e-05  2.0426e+10 1.00e+00 | 119.0 | 1.0e-06 
 24600 | 5.00e-01 2.29e-01 |  4.2116e-05  2.0526e+10 1.00e+00 | 119.5 | 1.0e-06 
