Loaded problem from /mnt/c/Users/mpeet/AppData/Local/Temp/claude/C--Users-mpeet-OneDrive-Documents-GitHub-PIETOOLS-PIETOOLS/a69ac9db-6cc4-4fd1-9dcb-b003878763dd/scratchpad/work/baseline/dumps/h2c_rd1/
              vector length: 809
      number of constraints: 272
           number of blocks: 9
  number of non-zeros in At: 2337
  number of non-zeros in  b: 2
  number of non-zeros in  C: 1

Analysis of the blk vector:
        1 u. block of size  44
        3 matrices of size    1 (small)
        1 matrices of size    7 (small)
        1 matrices of size   10 (small)
        1 matrices of size   12 (small)
        1 matrices of size   16 (small)
        1 matrices of size   30 (small)

 ||C|| = 2, ||b|| = 2

Problem parameters:
              solver max iter: 2000000
       KKT stopping tolerance: 1e-06
       sigma update threshold: 500
         sigma update stage 1: 50
         sigma update stage 2: 100
                  switch admm: 0
         switch proj max iter: 0
              switch proj tol: 0.01
                     sigscale: 2
                initial sigma: 100
    initial projection method: EIG_FP64
      final projection method: EIG_FP64
                   use LOBPCG: true
              LOBPCG max iter: 20
             LOBPCG tolerance: 1e-05
             LOBPCG warmstart: true
                 LOBPCG ratio: 0.03
            LOBPCG relaxation: 1.2
        LOBPCG rank threshold: 1e-05
           small matrix limit: 32
          medium matrix limit: 1000

 ------------------------------------------------------------------------------
                                   cuADMM
 ------------------------------------------------------------------------------
  it. | p infeas d infeas | primal obj.   dual obj. rel. gap |  time |   sigma 
 ------------------------------------------------------------------------------
 --------------- Starting with projection method EIG_FP64 ---------------------
 15000 | 6.46e-04 1.04e-05 |  2.0462e-01  2.0642e-01 1.28e-03 | 135.9 | 1.0e+02 
 15100 | 6.25e-04 1.02e-05 |  2.0459e-01  2.0637e-01 1.26e-03 | 136.8 | 5.0e+01 
 15200 | 5.95e-04 1.00e-05 |  2.0457e-01  2.0634e-01 1.25e-03 | 137.8 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 15300 | 5.74e-04 9.74e-06 |  2.0455e-01  2.0631e-01 1.25e-03 | 138.6 | 1.0e+02 
 15400 | 5.68e-04 9.50e-06 |  2.0455e-01  2.0628e-01 1.23e-03 | 139.5 | 1.0e+02 
 15500 | 5.67e-04 9.27e-06 |  2.0455e-01  2.0625e-01 1.20e-03 | 140.4 | 1.0e+02 
 15600 | 5.67e-04 9.07e-06 |  2.0455e-01  2.0621e-01 1.18e-03 | 141.3 | 1.0e+02 
 15700 | 5.68e-04 8.88e-06 |  2.0455e-01  2.0618e-01 1.16e-03 | 142.2 | 1.0e+02 
 15800 | 5.69e-04 8.70e-06 |  2.0454e-01  2.0615e-01 1.14e-03 | 143.1 | 1.0e+02 
 15900 | 5.69e-04 8.52e-06 |  2.0453e-01  2.0612e-01 1.13e-03 | 144.0 | 1.0e+02 
 16000 | 5.67e-04 8.36e-06 |  2.0453e-01  2.0610e-01 1.11e-03 | 144.8 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 16100 | 5.58e-04 8.22e-06 |  2.0452e-01  2.0607e-01 1.10e-03 | 145.7 | 1.0e+02 
 16200 | 5.51e-04 8.07e-06 |  2.0451e-01  2.0604e-01 1.09e-03 | 146.6 | 1.0e+02 
 16300 | 5.44e-04 7.94e-06 |  2.0451e-01  2.0602e-01 1.07e-03 | 147.5 | 1.0e+02 
 16400 | 5.36e-04 7.81e-06 |  2.0450e-01  2.0599e-01 1.06e-03 | 148.4 | 1.0e+02 
 16500 | 5.28e-04 7.69e-06 |  2.0450e-01  2.0597e-01 1.04e-03 | 149.3 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 16600 | 5.19e-04 7.58e-06 |  2.0449e-01  2.0594e-01 1.03e-03 | 150.2 | 1.0e+02 
 16700 | 5.11e-04 7.47e-06 |  2.0449e-01  2.0592e-01 1.01e-03 | 151.1 | 1.0e+02 
 16800 | 5.02e-04 7.36e-06 |  2.0449e-01  2.0590e-01 1.00e-03 | 152.0 | 1.0e+02 
 16900 | 4.93e-04 7.26e-06 |  2.0449e-01  2.0588e-01 9.88e-04 | 152.8 | 1.0e+02 
 17000 | 4.84e-04 7.16e-06 |  2.0449e-01  2.0586e-01 9.74e-04 | 153.7 | 1.0e+02 
 17100 | 4.67e-04 7.13e-06 |  2.0450e-01  2.0583e-01 9.47e-04 | 154.6 | 5.0e+01 
 17200 | 4.48e-04 7.08e-06 |  2.0449e-01  2.0581e-01 9.31e-04 | 155.5 | 5.0e+01 
 17300 | 4.30e-04 7.04e-06 |  2.0449e-01  2.0578e-01 9.14e-04 | 156.4 | 5.0e+01 
 17400 | 4.14e-04 7.00e-06 |  2.0449e-01  2.0576e-01 8.98e-04 | 157.3 | 5.0e+01 
 17500 | 3.99e-04 6.96e-06 |  2.0449e-01  2.0574e-01 8.82e-04 | 158.2 | 5.0e+01 
 17600 | 3.85e-04 6.92e-06 |  2.0450e-01  2.0572e-01 8.67e-04 | 159.1 | 5.0e+01 
 17700 | 3.72e-04 6.88e-06 |  2.0450e-01  2.0570e-01 8.53e-04 | 160.0 | 5.0e+01 
 17800 | 3.59e-04 6.84e-06 |  2.0450e-01  2.0569e-01 8.39e-04 | 160.8 | 5.0e+01 
 17900 | 3.48e-04 6.80e-06 |  2.0451e-01  2.0568e-01 8.26e-04 | 161.7 | 5.0e+01 
 18000 | 3.38e-04 6.76e-06 |  2.0452e-01  2.0566e-01 8.13e-04 | 162.6 | 5.0e+01 
 18100 | 3.27e-04 6.82e-06 |  2.0453e-01  2.0563e-01 7.80e-04 | 163.5 | 2.5e+01 
 18200 | 3.16e-04 6.85e-06 |  2.0454e-01  2.0561e-01 7.59e-04 | 164.4 | 2.5e+01 
 18300 | 3.07e-04 6.87e-06 |  2.0455e-01  2.0559e-01 7.41e-04 | 165.3 | 2.5e+01 
 18400 | 2.99e-04 6.88e-06 |  2.0455e-01  2.0558e-01 7.25e-04 | 166.2 | 2.5e+01 
 18500 | 2.92e-04 6.88e-06 |  2.0456e-01  2.0556e-01 7.10e-04 | 167.1 | 2.5e+01 
 18600 | 2.86e-04 6.88e-06 |  2.0457e-01  2.0555e-01 6.97e-04 | 168.0 | 2.5e+01 
 18700 | 2.80e-04 6.86e-06 |  2.0458e-01  2.0555e-01 6.86e-04 | 168.9 | 2.5e+01 
 18800 | 2.76e-04 6.84e-06 |  2.0459e-01  2.0554e-01 6.76e-04 | 169.8 | 2.5e+01 
 18900 | 2.71e-04 6.82e-06 |  2.0460e-01  2.0554e-01 6.68e-04 | 170.7 | 2.5e+01 
 19000 | 2.68e-04 6.79e-06 |  2.0460e-01  2.0554e-01 6.61e-04 | 171.6 | 2.5e+01 
 19100 | 2.63e-04 6.83e-06 |  2.0462e-01  2.0552e-01 6.43e-04 | 172.5 | 1.2e+01 
 19200 | 2.58e-04 6.87e-06 |  2.0462e-01  2.0551e-01 6.31e-04 | 173.4 | 1.2e+01 
 19300 | 2.52e-04 6.91e-06 |  2.0463e-01  2.0551e-01 6.22e-04 | 174.2 | 1.2e+01 
 19400 | 2.47e-04 6.95e-06 |  2.0464e-01  2.0550e-01 6.16e-04 | 174.9 | 1.2e+01 
 19500 | 2.41e-04 6.97e-06 |  2.0464e-01  2.0550e-01 6.12e-04 | 175.7 | 1.2e+01 
 19600 | 2.36e-04 6.97e-06 |  2.0465e-01  2.0551e-01 6.10e-04 | 176.4 | 1.2e+01 
 19700 | 2.30e-04 6.97e-06 |  2.0465e-01  2.0551e-01 6.10e-04 | 177.1 | 1.2e+01 
 19800 | 2.23e-04 6.96e-06 |  2.0465e-01  2.0551e-01 6.10e-04 | 177.9 | 1.2e+01 
 19900 | 2.17e-04 6.93e-06 |  2.0466e-01  2.0552e-01 6.11e-04 | 178.6 | 1.2e+01 
pobj and dobj both ascend, pobj < dobj, help primal!
 20000 | 1.40e-04 5.37e-03 |  2.0488e-01  1.4506e-01 4.43e-02 | 179.4 | 1.0e-02 
 20100 | 3.37e-05 1.16e-02 |  2.0528e-01  7.9100e-03 1.63e-01 | 180.1 | 5.0e-03 
 20200 | 3.56e-05 7.81e-03 |  2.0532e-01  2.1803e-02 1.50e-01 | 180.9 | 5.0e-03 
 20300 | 3.50e-05 5.27e-03 |  2.0518e-01  8.2537e-02 9.52e-02 | 181.7 | 5.0e-03 
 20400 | 2.63e-05 4.41e-03 |  2.0508e-01  1.4609e-01 4.37e-02 | 182.5 | 5.0e-03 
 20500 | 1.84e-05 2.75e-03 |  2.0507e-01  1.9087e-01 1.02e-02 | 183.3 | 5.0e-03 
 20600 | 1.10e-05 2.49e-03 |  2.0505e-01  2.2134e-01 1.14e-02 | 184.1 | 5.0e-03 
 20700 | 1.11e-05 2.08e-03 |  2.0503e-01  2.1912e-01 9.89e-03 | 184.8 | 5.0e-03 
 20800 | 1.23e-05 1.76e-03 |  2.0502e-01  1.9896e-01 4.31e-03 | 185.6 | 5.0e-03 
 20900 | 9.62e-06 1.89e-03 |  2.0502e-01  1.8662e-01 1.32e-02 | 186.4 | 5.0e-03 
 21000 | 9.23e-06 1.79e-03 |  2.0503e-01  1.9003e-01 1.08e-02 | 187.2 | 5.0e-03 
 21100 | 1.28e-05 1.52e-03 |  2.0504e-01  1.9743e-01 5.43e-03 | 187.9 | 1.0e-02 
 21200 | 1.30e-05 1.36e-03 |  2.0504e-01  2.0427e-01 5.48e-04 | 188.7 | 1.0e-02 
 21300 | 1.21e-05 1.17e-03 |  2.0503e-01  2.0520e-01 1.18e-04 | 189.5 | 1.0e-02 
 21400 | 1.07e-05 1.05e-03 |  2.0502e-01  1.9973e-01 3.77e-03 | 190.3 | 1.0e-02 
 21500 | 8.14e-06 9.80e-04 |  2.0501e-01  1.9698e-01 5.73e-03 | 191.0 | 1.0e-02 
 21600 | 8.13e-06 8.80e-04 |  2.0500e-01  2.0016e-01 3.45e-03 | 191.8 | 1.0e-02 
 21700 | 7.95e-06 8.31e-04 |  2.0500e-01  2.0328e-01 1.22e-03 | 192.6 | 1.0e-02 
 21800 | 8.11e-06 7.89e-04 |  2.0499e-01  2.0161e-01 2.41e-03 | 193.4 | 1.0e-02 
 21900 | 7.92e-06 7.71e-04 |  2.0499e-01  1.9781e-01 5.12e-03 | 194.2 | 1.0e-02 
 22000 | 7.63e-06 7.59e-04 |  2.0499e-01  1.9686e-01 5.80e-03 | 195.0 | 1.0e-02 
 22100 | 8.23e-06 7.12e-04 |  2.0499e-01  1.9877e-01 4.43e-03 | 195.7 | 2.0e-02 
 22200 | 8.06e-06 6.78e-04 |  2.0499e-01  2.0097e-01 2.86e-03 | 196.5 | 2.0e-02 
 22300 | 8.05e-06 6.43e-04 |  2.0499e-01  2.0099e-01 2.84e-03 | 197.3 | 2.0e-02 
 22400 | 8.55e-06 5.99e-04 |  2.0499e-01  1.9902e-01 4.25e-03 | 198.1 | 2.0e-02 
 22500 | 8.72e-06 5.60e-04 |  2.0498e-01  1.9778e-01 5.13e-03 | 198.8 | 2.0e-02 
 22600 | 8.81e-06 5.15e-04 |  2.0498e-01  1.9872e-01 4.46e-03 | 199.6 | 2.0e-02 
 22700 | 8.72e-06 4.80e-04 |  2.0498e-01  2.0016e-01 3.43e-03 | 200.3 | 2.0e-02 
 22800 | 8.51e-06 4.53e-04 |  2.0498e-01  2.0027e-01 3.35e-03 | 201.1 | 2.0e-02 
 22900 | 8.08e-06 4.30e-04 |  2.0498e-01  1.9962e-01 3.82e-03 | 201.8 | 2.0e-02 
 23000 | 7.71e-06 4.12e-04 |  2.0498e-01  1.9957e-01 3.85e-03 | 202.6 | 2.0e-02 
 23100 | 7.87e-06 3.89e-04 |  2.0498e-01  1.9986e-01 3.64e-03 | 203.3 | 4.0e-02 
 23200 | 8.39e-06 3.73e-04 |  2.0498e-01  1.9983e-01 3.67e-03 | 204.1 | 4.0e-02 
 23300 | 8.45e-06 3.59e-04 |  2.0498e-01  1.9953e-01 3.88e-03 | 204.9 | 4.0e-02 
 23400 | 8.18e-06 3.47e-04 |  2.0498e-01  1.9953e-01 3.88e-03 | 205.7 | 4.0e-02 
 23500 | 8.07e-06 3.36e-04 |  2.0498e-01  1.9987e-01 3.64e-03 | 206.5 | 4.0e-02 
 23600 | 7.87e-06 3.27e-04 |  2.0498e-01  2.0009e-01 3.48e-03 | 207.2 | 4.0e-02 
 23700 | 7.75e-06 3.19e-04 |  2.0498e-01  2.0002e-01 3.53e-03 | 208.0 | 4.0e-02 
 23800 | 7.59e-06 3.12e-04 |  2.0498e-01  1.9994e-01 3.59e-03 | 208.8 | 4.0e-02 
 23900 | 7.38e-06 3.05e-04 |  2.0498e-01  1.9998e-01 3.56e-03 | 209.6 | 4.0e-02 
 24000 | 7.16e-06 2.99e-04 |  2.0498e-01  2.0009e-01 3.48e-03 | 210.4 | 4.0e-02 
 24100 | 7.36e-06 2.90e-04 |  2.0498e-01  2.0005e-01 3.51e-03 | 211.1 | 8.0e-02 
 24200 | 7.83e-06 2.83e-04 |  2.0498e-01  1.9991e-01 3.61e-03 | 211.9 | 8.0e-02 
 24300 | 8.19e-06 2.77e-04 |  2.0498e-01  1.9987e-01 3.64e-03 | 212.7 | 8.0e-02 
 24400 | 8.52e-06 2.70e-04 |  2.0498e-01  1.9993e-01 3.60e-03 | 213.4 | 8.0e-02 
 24500 | 9.01e-06 2.63e-04 |  2.0498e-01  2.0003e-01 3.52e-03 | 214.2 | 8.0e-02 
 24600 | 9.61e-06 2.56e-04 |  2.0498e-01  2.0008e-01 3.49e-03 | 215.0 | 8.0e-02 
 24700 | 1.03e-05 2.49e-04 |  2.0498e-01  2.0011e-01 3.47e-03 | 215.7 | 8.0e-02 
 24800 | 1.13e-05 2.42e-04 |  2.0498e-01  2.0023e-01 3.38e-03 | 216.5 | 8.0e-02 
 24900 | 1.23e-05 2.35e-04 |  2.0498e-01  2.0043e-01 3.23e-03 | 217.3 | 8.0e-02 
 25000 | 1.33e-05 2.28e-04 |  2.0498e-01  2.0066e-01 3.07e-03 | 218.0 | 8.0e-02 
 25100 | 1.61e-05 2.19e-04 |  2.0498e-01  2.0074e-01 3.02e-03 | 218.8 | 1.6e-01 
 25200 | 1.83e-05 2.11e-04 |  2.0498e-01  2.0077e-01 3.00e-03 | 219.5 | 1.6e-01 
 25300 | 2.01e-05 2.03e-04 |  2.0499e-01  2.0092e-01 2.89e-03 | 220.3 | 1.6e-01 
 25400 | 2.17e-05 1.96e-04 |  2.0499e-01  2.0116e-01 2.72e-03 | 221.0 | 1.6e-01 
 25500 | 2.28e-05 1.89e-04 |  2.0499e-01  2.0143e-01 2.53e-03 | 221.7 | 1.6e-01 
pobj and dobj both ascend, pobj > dobj, help dual!
 25600 | 8.50e-03 4.71e-05 |  2.0334e-01  2.0363e-01 2.09e-04 | 222.5 | 1.0e+02 
 25700 | 7.05e-03 2.62e-05 |  2.0366e-01  2.0480e-01 8.08e-04 | 223.2 | 1.0e+02 
 25800 | 5.56e-03 1.70e-05 |  2.0403e-01  2.0490e-01 6.17e-04 | 223.9 | 1.0e+02 
 25900 | 4.71e-03 1.28e-05 |  2.0443e-01  2.0517e-01 5.23e-04 | 224.6 | 1.0e+02 
 26000 | 4.07e-03 1.02e-05 |  2.0458e-01  2.0521e-01 4.46e-04 | 225.3 | 1.0e+02 
 26100 | 3.60e-03 8.84e-06 |  2.0466e-01  2.0525e-01 4.16e-04 | 226.0 | 1.0e+02 
 26200 | 3.23e-03 8.14e-06 |  2.0474e-01  2.0527e-01 3.81e-04 | 226.7 | 1.0e+02 
 26300 | 2.92e-03 7.77e-06 |  2.0481e-01  2.0529e-01 3.41e-04 | 227.5 | 1.0e+02 
 26400 | 2.65e-03 7.50e-06 |  2.0488e-01  2.0530e-01 2.99e-04 | 228.2 | 1.0e+02 
 26500 | 2.42e-03 7.25e-06 |  2.0494e-01  2.0531e-01 2.61e-04 | 228.9 | 1.0e+02 
 26600 | 2.22e-03 6.99e-06 |  2.0499e-01  2.0531e-01 2.30e-04 | 229.6 | 1.0e+02 
 26700 | 2.05e-03 6.74e-06 |  2.0503e-01  2.0532e-01 2.06e-04 | 230.3 | 1.0e+02 
 26800 | 1.89e-03 6.50e-06 |  2.0505e-01  2.0532e-01 1.88e-04 | 231.1 | 1.0e+02 
 26900 | 1.76e-03 6.28e-06 |  2.0507e-01  2.0532e-01 1.75e-04 | 231.8 | 1.0e+02 
 27000 | 1.66e-03 6.08e-06 |  2.0509e-01  2.0532e-01 1.65e-04 | 232.5 | 1.0e+02 
 27100 | 1.54e-03 6.27e-06 |  2.0511e-01  2.0535e-01 1.68e-04 | 233.2 | 5.0e+01 
 27200 | 1.41e-03 6.28e-06 |  2.0514e-01  2.0536e-01 1.53e-04 | 234.0 | 5.0e+01 
 27300 | 1.31e-03 6.19e-06 |  2.0517e-01  2.0537e-01 1.39e-04 | 234.7 | 5.0e+01 
 27400 | 1.23e-03 6.05e-06 |  2.0519e-01  2.0537e-01 1.29e-04 | 235.4 | 5.0e+01 
 27500 | 1.17e-03 5.90e-06 |  2.0521e-01  2.0538e-01 1.21e-04 | 236.1 | 5.0e+01 
 27600 | 1.13e-03 5.75e-06 |  2.0523e-01  2.0540e-01 1.16e-04 | 236.9 | 5.0e+01 
 27700 | 1.09e-03 5.62e-06 |  2.0525e-01  2.0541e-01 1.13e-04 | 237.6 | 5.0e+01 
 27800 | 1.07e-03 5.51e-06 |  2.0527e-01  2.0543e-01 1.13e-04 | 238.3 | 5.0e+01 
 27900 | 1.05e-03 5.42e-06 |  2.0528e-01  2.0544e-01 1.15e-04 | 239.0 | 5.0e+01 
 28000 | 1.03e-03 5.36e-06 |  2.0529e-01  2.0546e-01 1.19e-04 | 239.8 | 5.0e+01 
 28100 | 1.01e-03 5.51e-06 |  2.0531e-01  2.0549e-01 1.33e-04 | 240.5 | 2.5e+01 
 28200 | 9.92e-04 5.69e-06 |  2.0532e-01  2.0554e-01 1.51e-04 | 241.2 | 2.5e+01 
 28300 | 9.72e-04 5.88e-06 |  2.0533e-01  2.0557e-01 1.73e-04 | 242.0 | 2.5e+01 
 28400 | 9.52e-04 6.13e-06 |  2.0534e-01  2.0561e-01 1.96e-04 | 242.7 | 2.5e+01 
 28500 | 9.29e-04 6.46e-06 |  2.0534e-01  2.0565e-01 2.21e-04 | 243.4 | 2.5e+01 
 28600 | 9.00e-04 6.99e-06 |  2.0533e-01  2.0568e-01 2.47e-04 | 244.1 | 2.5e+01 
 28700 | 5.57e-04 9.37e-06 |  2.0528e-01  2.0575e-01 3.39e-04 | 244.9 | 2.5e+01 
 28800 | 4.78e-04 7.92e-06 |  2.0521e-01  2.0577e-01 3.97e-04 | 245.6 | 2.5e+01 
 28900 | 4.33e-04 7.77e-06 |  2.0518e-01  2.0580e-01 4.36e-04 | 246.3 | 2.5e+01 
 29000 | 4.07e-04 7.83e-06 |  2.0517e-01  2.0581e-01 4.58e-04 | 247.0 | 2.5e+01 
 29100 | 3.87e-04 8.63e-06 |  2.0516e-01  2.0587e-01 5.07e-04 | 247.8 | 1.2e+01 
 29200 | 3.69e-04 8.96e-06 |  2.0514e-01  2.0592e-01 5.52e-04 | 248.5 | 1.2e+01 
 29300 | 3.53e-04 9.12e-06 |  2.0513e-01  2.0596e-01 5.85e-04 | 249.2 | 1.2e+01 
 29400 | 3.41e-04 9.21e-06 |  2.0513e-01  2.0598e-01 6.08e-04 | 250.0 | 1.2e+01 
 29500 | 3.32e-04 9.26e-06 |  2.0512e-01  2.0601e-01 6.29e-04 | 250.7 | 1.2e+01 
 29600 | 3.23e-04 9.28e-06 |  2.0511e-01  2.0603e-01 6.49e-04 | 251.5 | 1.2e+01 
 29700 | 3.15e-04 9.31e-06 |  2.0510e-01  2.0604e-01 6.66e-04 | 252.2 | 1.2e+01 
 29800 | 3.07e-04 9.33e-06 |  2.0510e-01  2.0606e-01 6.79e-04 | 252.9 | 1.2e+01 
 29900 | 3.00e-04 9.34e-06 |  2.0509e-01  2.0607e-01 6.90e-04 | 253.7 | 1.2e+01 
 30000 | 2.93e-04 9.34e-06 |  2.0509e-01  2.0607e-01 6.98e-04 | 254.4 | 1.2e+01 
 30100 | 2.85e-04 9.70e-06 |  2.0509e-01  2.0610e-01 7.20e-04 | 255.2 | 6.2e+00 
 30200 | 2.77e-04 9.92e-06 |  2.0509e-01  2.0613e-01 7.38e-04 | 255.9 | 6.2e+00 
 30300 | 2.70e-04 1.01e-05 |  2.0509e-01  2.0615e-01 7.52e-04 | 256.7 | 6.2e+00 
 30400 | 2.62e-04 1.02e-05 |  2.0509e-01  2.0617e-01 7.60e-04 | 257.4 | 6.2e+00 
pobj and dobj both ascend, pobj < dobj, help primal!
 30500 | 2.55e-04 1.03e-05 |  2.0509e-01  2.0618e-01 7.67e-04 | 258.2 | 1.0e-02 
 30600 | 1.82e-04 6.69e-03 |  2.0503e-01  2.4363e-01 2.66e-02 | 259.0 | 1.0e-02 
 30700 | 9.35e-05 6.75e-03 |  2.0505e-01  2.8546e-01 5.39e-02 | 259.8 | 1.0e-02 
 30800 | 5.05e-05 4.70e-03 |  2.0509e-01  2.2586e-01 1.45e-02 | 260.6 | 1.0e-02 
 30900 | 2.31e-05 3.30e-03 |  2.0506e-01  2.0069e-01 3.11e-03 | 261.3 | 1.0e-02 
 31000 | 3.13e-05 2.08e-03 |  2.0507e-01  2.2482e-01 1.38e-02 | 262.1 | 1.0e-02 
 31100 | 3.22e-05 1.67e-03 |  2.0506e-01  2.3049e-01 1.77e-02 | 262.9 | 2.0e-02 
 31200 | 3.46e-05 1.45e-03 |  2.0505e-01  2.2083e-01 1.11e-02 | 263.7 | 2.0e-02 
 31300 | 3.06e-05 1.36e-03 |  2.0503e-01  2.1191e-01 4.86e-03 | 264.5 | 2.0e-02 
 31400 | 2.72e-05 1.24e-03 |  2.0503e-01  2.1224e-01 5.09e-03 | 265.3 | 2.0e-02 
 31500 | 2.54e-05 1.11e-03 |  2.0503e-01  2.1651e-01 8.08e-03 | 266.1 | 2.0e-02 
 31600 | 2.36e-05 1.05e-03 |  2.0502e-01  2.1862e-01 9.55e-03 | 266.9 | 2.0e-02 
 31700 | 2.28e-05 9.83e-04 |  2.0501e-01  2.1625e-01 7.91e-03 | 267.7 | 2.0e-02 
 31800 | 2.18e-05 9.37e-04 |  2.0501e-01  2.1269e-01 5.42e-03 | 268.5 | 2.0e-02 
 31900 | 2.04e-05 8.99e-04 |  2.0500e-01  2.1167e-01 4.71e-03 | 269.3 | 2.0e-02 
 32000 | 1.94e-05 8.59e-04 |  2.0500e-01  2.1313e-01 5.73e-03 | 270.1 | 2.0e-02 
 32100 | 1.83e-05 7.92e-04 |  2.0500e-01  2.1387e-01 6.25e-03 | 270.9 | 4.0e-02 
 32200 | 1.80e-05 7.43e-04 |  2.0500e-01  2.1383e-01 6.23e-03 | 271.7 | 4.0e-02 
 32300 | 1.79e-05 7.01e-04 |  2.0500e-01  2.1324e-01 5.81e-03 | 272.5 | 4.0e-02 
 32400 | 1.79e-05 6.63e-04 |  2.0500e-01  2.1270e-01 5.43e-03 | 273.3 | 4.0e-02 
 32500 | 1.80e-05 6.30e-04 |  2.0500e-01  2.1254e-01 5.32e-03 | 274.1 | 4.0e-02 
 32600 | 1.80e-05 6.00e-04 |  2.0500e-01  2.1263e-01 5.38e-03 | 274.9 | 4.0e-02 
 32700 | 1.80e-05 5.72e-04 |  2.0500e-01  2.1272e-01 5.45e-03 | 275.7 | 4.0e-02 
 32800 | 1.80e-05 5.46e-04 |  2.0500e-01  2.1273e-01 5.45e-03 | 276.5 | 4.0e-02 
 32900 | 1.80e-05 5.23e-04 |  2.0500e-01  2.1271e-01 5.44e-03 | 277.3 | 4.0e-02 
 33000 | 1.80e-05 5.01e-04 |  2.0500e-01  2.1273e-01 5.45e-03 | 278.1 | 4.0e-02 
 33100 | 1.83e-05 4.66e-04 |  2.0500e-01  2.1270e-01 5.43e-03 | 278.8 | 8.0e-02 
 33200 | 1.87e-05 4.36e-04 |  2.0500e-01  2.1269e-01 5.43e-03 | 279.6 | 8.0e-02 
 33300 | 1.90e-05 4.10e-04 |  2.0499e-01  2.1275e-01 5.47e-03 | 280.4 | 8.0e-02 
 33400 | 1.93e-05 3.88e-04 |  2.0499e-01  2.1277e-01 5.48e-03 | 281.2 | 8.0e-02 
 33500 | 1.96e-05 3.69e-04 |  2.0499e-01  2.1270e-01 5.44e-03 | 282.0 | 8.0e-02 
 33600 | 1.99e-05 3.53e-04 |  2.0499e-01  2.1262e-01 5.38e-03 | 282.8 | 8.0e-02 
 33700 | 2.02e-05 3.38e-04 |  2.0499e-01  2.1258e-01 5.36e-03 | 283.6 | 8.0e-02 
 33800 | 2.06e-05 3.25e-04 |  2.0499e-01  2.1257e-01 5.35e-03 | 284.4 | 8.0e-02 
pobj and dobj both descend, pobj < dobj, help dual!
 33900 | 1.19e-02 7.85e-05 |  2.0663e-01  2.0997e-01 2.35e-03 | 285.1 | 1.0e+02 
 34000 | 5.76e-03 2.22e-05 |  2.0542e-01  2.0600e-01 4.11e-04 | 285.9 | 1.0e+02 
 34100 | 3.74e-03 1.43e-05 |  2.0470e-01  2.0585e-01 8.18e-04 | 286.6 | 1.0e+02 
 34200 | 2.83e-03 1.27e-05 |  2.0478e-01  2.0601e-01 8.72e-04 | 287.3 | 1.0e+02 
 34300 | 2.24e-03 1.24e-05 |  2.0485e-01  2.0609e-01 8.82e-04 | 288.0 | 1.0e+02 
 34400 | 1.85e-03 1.21e-05 |  2.0484e-01  2.0615e-01 9.24e-04 | 288.7 | 1.0e+02 
 34500 | 1.49e-03 1.17e-05 |  2.0479e-01  2.0617e-01 9.75e-04 | 289.5 | 1.0e+02 
 34600 | 1.22e-03 1.09e-05 |  2.0476e-01  2.0615e-01 9.83e-04 | 290.2 | 1.0e+02 
 34700 | 1.05e-03 1.03e-05 |  2.0468e-01  2.0612e-01 1.02e-03 | 290.9 | 1.0e+02 
 34800 | 9.26e-04 9.68e-06 |  2.0462e-01  2.0609e-01 1.04e-03 | 291.6 | 1.0e+02 
 34900 | 8.27e-04 9.14e-06 |  2.0456e-01  2.0604e-01 1.05e-03 | 292.3 | 1.0e+02 
 35000 | 7.65e-04 8.67e-06 |  2.0451e-01  2.0600e-01 1.06e-03 | 293.1 | 1.0e+02 
 35100 | 7.08e-04 8.42e-06 |  2.0450e-01  2.0592e-01 1.01e-03 | 293.8 | 5.0e+01 
 35200 | 6.55e-04 8.08e-06 |  2.0447e-01  2.0589e-01 1.01e-03 | 294.5 | 5.0e+01 
 35300 | 6.18e-04 7.74e-06 |  2.0444e-01  2.0586e-01 1.01e-03 | 295.1 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 35400 | 6.00e-04 7.39e-06 |  2.0439e-01  2.0584e-01 1.03e-03 | 295.7 | 1.0e+02 
 35500 | 6.04e-04 7.09e-06 |  2.0437e-01  2.0583e-01 1.03e-03 | 296.3 | 1.0e+02 
 35600 | 6.10e-04 6.84e-06 |  2.0436e-01  2.0580e-01 1.02e-03 | 296.9 | 1.0e+02 
 35700 | 6.17e-04 6.62e-06 |  2.0436e-01  2.0577e-01 1.00e-03 | 297.5 | 1.0e+02 
 35800 | 6.25e-04 6.41e-06 |  2.0434e-01  2.0574e-01 9.91e-04 | 298.6 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 35900 | 6.29e-04 6.22e-06 |  2.0433e-01  2.0571e-01 9.79e-04 | 299.7 | 1.0e+02 
 36000 | 6.31e-04 6.04e-06 |  2.0432e-01  2.0568e-01 9.68e-04 | 300.8 | 1.0e+02 
 36100 | 6.34e-04 5.85e-06 |  2.0431e-01  2.0566e-01 9.57e-04 | 301.9 | 1.0e+02 
 36200 | 6.38e-04 5.68e-06 |  2.0430e-01  2.0563e-01 9.47e-04 | 303.0 | 1.0e+02 
