Loaded problem from /mnt/c/Users/mpeet/AppData/Local/Temp/claude/C--Users-mpeet-OneDrive-Documents-GitHub-PIETOOLS-PIETOOLS/a69ac9db-6cc4-4fd1-9dcb-b003878763dd/scratchpad/work/baseline/dumps/hinfduco_rd1/
              vector length: 644
      number of constraints: 168
           number of blocks: 5
  number of non-zeros in At: 2200
  number of non-zeros in  b: 2
  number of non-zeros in  C: 1

Analysis of the blk vector:
        1 u. block of size   1
        1 matrices of size    1 (small)
        1 matrices of size   10 (small)
        1 matrices of size   13 (small)
        1 matrices of size   31 (small)

 ||C|| = 2, ||b|| = 2

Problem parameters:
              solver max iter: 2000000
       KKT stopping tolerance: 1e-06
       sigma update threshold: 500
         sigma update stage 1: 50
         sigma update stage 2: 100
                  switch admm: 0
         switch proj max iter: 0
              switch proj tol: 0.01
                     sigscale: 2
                initial sigma: 100
    initial projection method: EIG_FP64
      final projection method: EIG_FP64
                   use LOBPCG: true
              LOBPCG max iter: 20
             LOBPCG tolerance: 1e-05
             LOBPCG warmstart: true
                 LOBPCG ratio: 0.03
            LOBPCG relaxation: 1.2
        LOBPCG rank threshold: 1e-05
           small matrix limit: 32
          medium matrix limit: 1000

 ------------------------------------------------------------------------------
                                   cuADMM
 ------------------------------------------------------------------------------
  it. | p infeas d infeas | primal obj.   dual obj. rel. gap |  time |   sigma 
 ------------------------------------------------------------------------------
 --------------- Starting with projection method EIG_FP64 ---------------------
 8900 | 6.67e-03 1.28e-03 |  3.7457e+01  7.5313e+01 3.33e-01 |  13.5 | 1.6e-01 
 9000 | 6.67e-03 1.54e-03 |  3.7493e+01  7.5463e+01 3.33e-01 |  13.6 | 1.6e-01 
 9100 | 6.66e-03 2.61e-03 |  3.7520e+01  7.5845e+01 3.35e-01 |  13.7 | 8.0e-02 
 9200 | 6.65e-03 3.56e-03 |  3.7561e+01  7.6208e+01 3.37e-01 |  13.9 | 8.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 9300 | 6.65e-03 8.33e-03 |  3.7586e+01  7.7695e+01 3.45e-01 |  14.0 | 1.0e-02 
 9400 | 6.65e-03 1.98e-02 |  3.7609e+01  8.1180e+01 3.64e-01 |  14.2 | 1.0e-02 
 9500 | 6.63e-03 2.47e-02 |  3.7681e+01  8.2806e+01 3.71e-01 |  14.4 | 2.0e-02 
 9600 | 6.62e-03 2.92e-02 |  3.7769e+01  8.4368e+01 3.78e-01 |  14.5 | 2.0e-02 
 9700 | 6.58e-03 2.94e-02 |  3.7959e+01  8.4835e+01 3.79e-01 |  14.6 | 4.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 9800 | 6.56e-03 3.20e-02 |  3.8114e+01  8.5980e+01 3.83e-01 |  14.8 | 1.0e-02 
 9900 | 6.54e-03 3.61e-02 |  3.8225e+01  8.7466e+01 3.89e-01 |  15.0 | 2.0e-02 
 10000 | 6.52e-03 3.98e-02 |  3.8348e+01  8.8887e+01 3.94e-01 |  15.1 | 2.0e-02 
 10100 | 6.48e-03 3.88e-02 |  3.8602e+01  8.9167e+01 3.93e-01 |  15.2 | 4.0e-02 
 10200 | 6.43e-03 3.78e-02 |  3.8851e+01  8.9426e+01 3.91e-01 |  15.4 | 4.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 10300 | 6.40e-03 3.94e-02 |  3.9049e+01  9.0388e+01 3.94e-01 |  15.6 | 1.0e-02 
 10400 | 6.39e-03 4.88e-02 |  3.9121e+01  9.3490e+01 4.07e-01 |  15.7 | 1.0e-02 
 10500 | 6.37e-03 5.79e-02 |  3.9208e+01  9.6538e+01 4.19e-01 |  15.9 | 1.0e-02 
 10600 | 6.36e-03 6.66e-02 |  3.9309e+01  9.9527e+01 4.31e-01 |  16.0 | 1.0e-02 
 10700 | 6.34e-03 7.50e-02 |  3.9424e+01  1.0246e+02 4.41e-01 |  16.2 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 10800 | 6.32e-03 8.31e-02 |  3.9552e+01  1.0532e+02 4.51e-01 |  16.3 | 1.0e-02 
 10900 | 6.30e-03 9.07e-02 |  3.9694e+01  1.0813e+02 4.60e-01 |  16.5 | 1.0e-02 
 11000 | 6.27e-03 9.80e-02 |  3.9847e+01  1.1086e+02 4.68e-01 |  16.6 | 1.0e-02 
 11100 | 6.22e-03 9.76e-02 |  4.0163e+01  1.1158e+02 4.68e-01 |  16.8 | 2.0e-02 
 11200 | 6.17e-03 9.69e-02 |  4.0479e+01  1.1224e+02 4.67e-01 |  16.9 | 2.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 11300 | 6.13e-03 9.79e-02 |  4.0753e+01  1.1335e+02 4.68e-01 |  17.1 | 1.0e-02 
 11400 | 6.11e-03 1.04e-01 |  4.0918e+01  1.1589e+02 4.75e-01 |  17.2 | 1.0e-02 
 11500 | 6.08e-03 1.10e-01 |  4.1092e+01  1.1836e+02 4.82e-01 |  17.4 | 1.0e-02 
 11600 | 6.06e-03 1.16e-01 |  4.1276e+01  1.2078e+02 4.88e-01 |  17.5 | 1.0e-02 
 11700 | 6.03e-03 1.21e-01 |  4.1469e+01  1.2313e+02 4.93e-01 |  17.7 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 11800 | 6.00e-03 1.27e-01 |  4.1670e+01  1.2542e+02 4.98e-01 |  17.8 | 1.0e-02 
 11900 | 5.97e-03 1.31e-01 |  4.1880e+01  1.2765e+02 5.03e-01 |  18.0 | 1.0e-02 
 12000 | 5.94e-03 1.36e-01 |  4.2097e+01  1.2982e+02 5.07e-01 |  18.1 | 1.0e-02 
 12100 | 5.88e-03 1.32e-01 |  4.2530e+01  1.2992e+02 5.04e-01 |  18.3 | 2.0e-02 
 12200 | 5.82e-03 1.29e-01 |  4.2954e+01  1.3000e+02 5.00e-01 |  18.4 | 2.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 12300 | 5.77e-03 1.27e-01 |  4.3316e+01  1.3056e+02 4.99e-01 |  18.6 | 1.0e-02 
 12400 | 5.74e-03 1.31e-01 |  4.3525e+01  1.3258e+02 5.03e-01 |  18.7 | 1.0e-02 
 12500 | 5.71e-03 1.35e-01 |  4.3741e+01  1.3454e+02 5.06e-01 |  18.9 | 1.0e-02 
 12600 | 5.69e-03 1.38e-01 |  4.3963e+01  1.3646e+02 5.10e-01 |  19.0 | 1.0e-02 
 12700 | 5.66e-03 1.42e-01 |  4.4191e+01  1.3832e+02 5.13e-01 |  19.2 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 12800 | 5.63e-03 1.45e-01 |  4.4423e+01  1.4014e+02 5.16e-01 |  19.3 | 1.0e-02 
 12900 | 5.60e-03 1.48e-01 |  4.4661e+01  1.4190e+02 5.18e-01 |  19.5 | 1.0e-02 
 13000 | 5.57e-03 1.50e-01 |  4.4902e+01  1.4363e+02 5.21e-01 |  19.6 | 1.0e-02 
 13100 | 5.51e-03 1.45e-01 |  4.5380e+01  1.4338e+02 5.16e-01 |  19.8 | 2.0e-02 
 13200 | 5.45e-03 1.41e-01 |  4.5845e+01  1.4312e+02 5.12e-01 |  19.9 | 2.0e-02 
 13300 | 5.40e-03 1.36e-01 |  4.6295e+01  1.4290e+02 5.08e-01 |  20.1 | 2.0e-02 
 13400 | 5.35e-03 1.32e-01 |  4.6731e+01  1.4272e+02 5.04e-01 |  20.2 | 2.0e-02 
 13500 | 5.30e-03 1.28e-01 |  4.7154e+01  1.4257e+02 5.00e-01 |  20.4 | 2.0e-02 
 13600 | 5.26e-03 1.25e-01 |  4.7564e+01  1.4244e+02 4.97e-01 |  20.5 | 2.0e-02 
 13700 | 5.21e-03 1.21e-01 |  4.7964e+01  1.4235e+02 4.93e-01 |  20.7 | 2.0e-02 
 13800 | 5.17e-03 1.18e-01 |  4.8353e+01  1.4228e+02 4.90e-01 |  20.8 | 2.0e-02 
 13900 | 5.13e-03 1.15e-01 |  4.8732e+01  1.4223e+02 4.87e-01 |  21.0 | 2.0e-02 
 14000 | 5.09e-03 1.12e-01 |  4.9101e+01  1.4220e+02 4.84e-01 |  21.1 | 2.0e-02 
 14100 | 5.03e-03 1.04e-01 |  4.9801e+01  1.4079e+02 4.75e-01 |  21.3 | 4.0e-02 
 14200 | 4.97e-03 9.61e-02 |  5.0450e+01  1.3947e+02 4.66e-01 |  21.4 | 4.0e-02 
 14300 | 4.91e-03 8.91e-02 |  5.1050e+01  1.3830e+02 4.58e-01 |  21.6 | 4.0e-02 
 14400 | 4.85e-03 8.29e-02 |  5.1608e+01  1.3727e+02 4.51e-01 |  21.7 | 4.0e-02 
 14500 | 4.80e-03 7.74e-02 |  5.2128e+01  1.3636e+02 4.45e-01 |  21.9 | 4.0e-02 
 14600 | 4.76e-03 7.24e-02 |  5.2614e+01  1.3555e+02 4.38e-01 |  22.0 | 4.0e-02 
 14700 | 4.72e-03 6.79e-02 |  5.3069e+01  1.3483e+02 4.33e-01 |  22.2 | 4.0e-02 
 14800 | 4.68e-03 6.38e-02 |  5.3496e+01  1.3419e+02 4.28e-01 |  22.3 | 4.0e-02 
 14900 | 4.64e-03 6.01e-02 |  5.3899e+01  1.3361e+02 4.23e-01 |  22.5 | 4.0e-02 
 15000 | 4.61e-03 5.68e-02 |  5.4278e+01  1.3310e+02 4.18e-01 |  22.7 | 4.0e-02 
 15100 | 4.59e-03 5.01e-02 |  5.4971e+01  1.3176e+02 4.09e-01 |  22.8 | 8.0e-02 
 15200 | 4.53e-03 4.39e-02 |  5.5580e+01  1.3049e+02 4.00e-01 |  23.0 | 8.0e-02 
 15300 | 4.48e-03 3.87e-02 |  5.6115e+01  1.2943e+02 3.93e-01 |  23.1 | 8.0e-02 
 15400 | 4.44e-03 3.42e-02 |  5.6587e+01  1.2853e+02 3.87e-01 |  23.3 | 8.0e-02 
 15500 | 4.40e-03 3.04e-02 |  5.7006e+01  1.2777e+02 3.81e-01 |  23.4 | 8.0e-02 
 15600 | 4.37e-03 2.71e-02 |  5.7379e+01  1.2711e+02 3.76e-01 |  23.6 | 8.0e-02 
 15700 | 4.34e-03 2.43e-02 |  5.7713e+01  1.2656e+02 3.72e-01 |  23.7 | 8.0e-02 
 15800 | 4.32e-03 2.19e-02 |  5.8012e+01  1.2608e+02 3.68e-01 |  23.9 | 8.0e-02 
 15900 | 4.29e-03 1.97e-02 |  5.8282e+01  1.2568e+02 3.64e-01 |  24.0 | 8.0e-02 
 16000 | 4.28e-03 1.78e-02 |  5.8525e+01  1.2533e+02 3.61e-01 |  24.2 | 8.0e-02 
 16100 | 4.29e-03 1.47e-02 |  5.8948e+01  1.2464e+02 3.56e-01 |  24.3 | 1.6e-01 
 16200 | 4.25e-03 1.17e-02 |  5.9289e+01  1.2398e+02 3.51e-01 |  24.5 | 1.6e-01 
 16300 | 4.22e-03 9.36e-03 |  5.9560e+01  1.2348e+02 3.47e-01 |  24.6 | 1.6e-01 
 16400 | 4.20e-03 7.56e-03 |  5.9779e+01  1.2309e+02 3.44e-01 |  24.8 | 1.6e-01 
 16500 | 4.18e-03 6.15e-03 |  5.9956e+01  1.2280e+02 3.42e-01 |  24.9 | 1.6e-01 
 16600 | 4.17e-03 5.04e-03 |  6.0101e+01  1.2258e+02 3.40e-01 |  25.1 | 1.6e-01 
 16700 | 4.15e-03 4.17e-03 |  6.0220e+01  1.2241e+02 3.39e-01 |  25.2 | 1.6e-01 
 16800 | 4.15e-03 3.48e-03 |  6.0319e+01  1.2229e+02 3.38e-01 |  25.4 | 1.6e-01 
 16900 | 4.14e-03 2.94e-03 |  6.0402e+01  1.2220e+02 3.37e-01 |  25.5 | 1.6e-01 
 17000 | 4.13e-03 2.50e-03 |  6.0472e+01  1.2214e+02 3.36e-01 |  25.7 | 1.6e-01 
 17100 | 4.14e-03 1.86e-03 |  6.0587e+01  1.2201e+02 3.35e-01 |  25.8 | 3.2e-01 
 17200 | 4.13e-03 1.20e-03 |  6.0665e+01  1.2187e+02 3.33e-01 |  26.0 | 3.2e-01 
 17300 | 4.12e-03 7.87e-04 |  6.0716e+01  1.2179e+02 3.33e-01 |  26.1 | 3.2e-01 
 17400 | 4.12e-03 5.42e-04 |  6.0750e+01  1.2175e+02 3.32e-01 |  26.3 | 3.2e-01 
 17500 | 4.11e-03 3.99e-04 |  6.0774e+01  1.2174e+02 3.32e-01 |  26.4 | 3.2e-01 
 17600 | 4.11e-03 3.17e-04 |  6.0792e+01  1.2174e+02 3.32e-01 |  26.6 | 3.2e-01 
 17700 | 4.11e-03 2.69e-04 |  6.0807e+01  1.2175e+02 3.32e-01 |  26.7 | 3.2e-01 
 17800 | 4.11e-03 2.41e-04 |  6.0821e+01  1.2176e+02 3.32e-01 |  26.9 | 3.2e-01 
 17900 | 4.11e-03 2.25e-04 |  6.0833e+01  1.2178e+02 3.32e-01 |  27.0 | 3.2e-01 
pobj and dobj both ascend, pobj < dobj, help primal!
 18000 | 4.11e-03 2.16e-04 |  6.0844e+01  1.2180e+02 3.32e-01 |  27.2 | 1.0e-02 
 18100 | 4.11e-03 5.70e-03 |  6.0847e+01  1.2447e+02 3.41e-01 |  27.3 | 5.0e-03 
 18200 | 4.11e-03 1.12e-02 |  6.0853e+01  1.2716e+02 3.51e-01 |  27.5 | 5.0e-03 
 18300 | 4.11e-03 1.67e-02 |  6.0865e+01  1.2983e+02 3.60e-01 |  27.6 | 5.0e-03 
 18400 | 4.11e-03 2.21e-02 |  6.0881e+01  1.3250e+02 3.68e-01 |  27.8 | 5.0e-03 
pobj and dobj both ascend, pobj < dobj, help primal!
 18500 | 4.10e-03 2.75e-02 |  6.0901e+01  1.3515e+02 3.77e-01 |  27.9 | 5.0e-03 
 18600 | 4.10e-03 3.28e-02 |  6.0925e+01  1.3779e+02 3.85e-01 |  28.1 | 5.0e-03 
 18700 | 4.10e-03 3.80e-02 |  6.0954e+01  1.4042e+02 3.93e-01 |  28.2 | 5.0e-03 
 18800 | 4.10e-03 4.33e-02 |  6.0987e+01  1.4303e+02 4.00e-01 |  28.4 | 5.0e-03 
 18900 | 4.10e-03 4.84e-02 |  6.1024e+01  1.4563e+02 4.07e-01 |  28.5 | 5.0e-03 
pobj and dobj both ascend, pobj < dobj, help primal!
 19000 | 4.09e-03 5.35e-02 |  6.1066e+01  1.4821e+02 4.14e-01 |  28.7 | 5.0e-03 
 19100 | 4.09e-03 5.54e-02 |  6.1154e+01  1.4935e+02 4.17e-01 |  28.8 | 1.0e-02 
 19200 | 4.08e-03 5.72e-02 |  6.1245e+01  1.5046e+02 4.19e-01 |  29.0 | 1.0e-02 
 19300 | 4.08e-03 5.90e-02 |  6.1340e+01  1.5156e+02 4.22e-01 |  29.1 | 1.0e-02 
 19400 | 4.07e-03 6.07e-02 |  6.1437e+01  1.5264e+02 4.24e-01 |  29.3 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 19500 | 4.06e-03 6.24e-02 |  6.1537e+01  1.5372e+02 4.26e-01 |  29.4 | 1.0e-02 
 19600 | 4.06e-03 6.41e-02 |  6.1639e+01  1.5478e+02 4.28e-01 |  29.6 | 1.0e-02 
