Loaded problem from /mnt/c/Users/mpeet/AppData/Local/Temp/claude/C--Users-mpeet-OneDrive-Documents-GitHub-PIETOOLS-PIETOOLS/a69ac9db-6cc4-4fd1-9dcb-b003878763dd/scratchpad/work/baseline/dumps/h2cco_rd1/
              vector length: 199
      number of constraints: 56
           number of blocks: 6
  number of non-zeros in At: 1111
  number of non-zeros in  b: 1
  number of non-zeros in  C: 1

Analysis of the blk vector:
        1 u. block of size   1
        2 matrices of size    1 (small)
        1 matrices of size    6 (small)
        1 matrices of size   10 (small)
        1 matrices of size   15 (small)

 ||C|| = 2, ||b|| = 2

Problem parameters:
              solver max iter: 2000000
       KKT stopping tolerance: 1e-06
       sigma update threshold: 500
         sigma update stage 1: 50
         sigma update stage 2: 100
                  switch admm: 0
         switch proj max iter: 0
              switch proj tol: 0.01
                     sigscale: 2
                initial sigma: 100
    initial projection method: EIG_FP64
      final projection method: EIG_FP64
                   use LOBPCG: true
              LOBPCG max iter: 20
             LOBPCG tolerance: 1e-05
             LOBPCG warmstart: true
                 LOBPCG ratio: 0.03
            LOBPCG relaxation: 1.2
        LOBPCG rank threshold: 1e-05
           small matrix limit: 32
          medium matrix limit: 1000

 ------------------------------------------------------------------------------
                                   cuADMM
 ------------------------------------------------------------------------------
  it. | p infeas d infeas | primal obj.   dual obj. rel. gap |  time |   sigma 
 ------------------------------------------------------------------------------
 --------------- Starting with projection method EIG_FP64 ---------------------
 13000 | 5.00e-01 4.31e-01 |  4.4412e-05  8.9259e+09 1.00e+00 |  62.4 | 1.0e-06 
 13100 | 5.00e-01 4.30e-01 |  4.4385e-05  9.0259e+09 1.00e+00 |  62.9 | 1.0e-06 
 13200 | 5.00e-01 4.28e-01 |  4.4357e-05  9.1259e+09 1.00e+00 |  63.4 | 1.0e-06 
 13300 | 5.00e-01 4.27e-01 |  4.4330e-05  9.2259e+09 1.00e+00 |  63.9 | 1.0e-06 
 13400 | 5.00e-01 4.25e-01 |  4.4303e-05  9.3259e+09 1.00e+00 |  64.4 | 1.0e-06 
 13500 | 5.00e-01 4.24e-01 |  4.4276e-05  9.4259e+09 1.00e+00 |  64.9 | 1.0e-06 
 13600 | 5.00e-01 4.22e-01 |  4.4249e-05  9.5259e+09 1.00e+00 |  65.4 | 1.0e-06 
 13700 | 5.00e-01 4.20e-01 |  4.4223e-05  9.6259e+09 1.00e+00 |  65.9 | 1.0e-06 
 13800 | 5.00e-01 4.19e-01 |  4.4196e-05  9.7259e+09 1.00e+00 |  66.4 | 1.0e-06 
 13900 | 5.00e-01 4.17e-01 |  4.4170e-05  9.8259e+09 1.00e+00 |  66.9 | 1.0e-06 
 14000 | 5.00e-01 4.16e-01 |  4.4143e-05  9.9259e+09 1.00e+00 |  67.3 | 1.0e-06 
 14100 | 5.00e-01 4.14e-01 |  4.4117e-05  1.0026e+10 1.00e+00 |  67.8 | 1.0e-06 
 14200 | 5.00e-01 4.12e-01 |  4.4091e-05  1.0126e+10 1.00e+00 |  68.3 | 1.0e-06 
 14300 | 5.00e-01 4.11e-01 |  4.4065e-05  1.0226e+10 1.00e+00 |  68.7 | 1.0e-06 
 14400 | 5.00e-01 4.09e-01 |  4.4039e-05  1.0326e+10 1.00e+00 |  69.2 | 1.0e-06 
 14500 | 5.00e-01 4.07e-01 |  4.4013e-05  1.0426e+10 1.00e+00 |  69.6 | 1.0e-06 
 14600 | 5.00e-01 4.06e-01 |  4.3988e-05  1.0526e+10 1.00e+00 |  70.1 | 1.0e-06 
 14700 | 5.00e-01 4.04e-01 |  4.3962e-05  1.0626e+10 1.00e+00 |  70.6 | 1.0e-06 
 14800 | 5.00e-01 4.02e-01 |  4.3937e-05  1.0726e+10 1.00e+00 |  71.0 | 1.0e-06 
 14900 | 5.00e-01 4.00e-01 |  4.3912e-05  1.0826e+10 1.00e+00 |  71.5 | 1.0e-06 
 15000 | 5.00e-01 3.98e-01 |  4.3887e-05  1.0926e+10 1.00e+00 |  72.0 | 1.0e-06 
 15100 | 5.00e-01 3.97e-01 |  4.3862e-05  1.1026e+10 1.00e+00 |  72.4 | 1.0e-06 
 15200 | 5.00e-01 3.95e-01 |  4.3837e-05  1.1126e+10 1.00e+00 |  72.9 | 1.0e-06 
 15300 | 5.00e-01 3.93e-01 |  4.3813e-05  1.1226e+10 1.00e+00 |  73.4 | 1.0e-06 
 15400 | 5.00e-01 3.91e-01 |  4.3788e-05  1.1326e+10 1.00e+00 |  73.8 | 1.0e-06 
 15500 | 5.00e-01 3.89e-01 |  4.3764e-05  1.1426e+10 1.00e+00 |  74.3 | 1.0e-06 
 15600 | 5.00e-01 3.87e-01 |  4.3740e-05  1.1526e+10 1.00e+00 |  74.7 | 1.0e-06 
 15700 | 5.00e-01 3.86e-01 |  4.3716e-05  1.1626e+10 1.00e+00 |  75.2 | 1.0e-06 
 15800 | 5.00e-01 3.84e-01 |  4.3692e-05  1.1726e+10 1.00e+00 |  75.7 | 1.0e-06 
 15900 | 5.00e-01 3.82e-01 |  4.3668e-05  1.1826e+10 1.00e+00 |  76.1 | 1.0e-06 
 16000 | 5.00e-01 3.80e-01 |  4.3645e-05  1.1926e+10 1.00e+00 |  76.6 | 1.0e-06 
 16100 | 5.00e-01 3.78e-01 |  4.3621e-05  1.2026e+10 1.00e+00 |  77.1 | 1.0e-06 
 16200 | 5.00e-01 3.76e-01 |  4.3598e-05  1.2126e+10 1.00e+00 |  77.5 | 1.0e-06 
 16300 | 5.00e-01 3.74e-01 |  4.3575e-05  1.2226e+10 1.00e+00 |  78.0 | 1.0e-06 
 16400 | 5.00e-01 3.72e-01 |  4.3552e-05  1.2326e+10 1.00e+00 |  78.5 | 1.0e-06 
 16500 | 5.00e-01 3.71e-01 |  4.3529e-05  1.2426e+10 1.00e+00 |  78.9 | 1.0e-06 
 16600 | 5.00e-01 3.69e-01 |  4.3506e-05  1.2526e+10 1.00e+00 |  79.4 | 1.0e-06 
 16700 | 5.00e-01 3.67e-01 |  4.3483e-05  1.2626e+10 1.00e+00 |  79.9 | 1.0e-06 
