Loaded problem from /mnt/c/Users/mpeet/AppData/Local/Temp/claude/C--Users-mpeet-OneDrive-Documents-GitHub-PIETOOLS-PIETOOLS/a69ac9db-6cc4-4fd1-9dcb-b003878763dd/scratchpad/work/baseline/dumps/ctrl_rd1/
              vector length: 693
      number of constraints: 181
           number of blocks: 5
  number of non-zeros in At: 2293
  number of non-zeros in  b: 11
  number of non-zeros in  C: 1

Analysis of the blk vector:
        1 u. block of size   4
        1 matrices of size    1 (small)
        1 matrices of size   10 (small)
        1 matrices of size   14 (small)
        1 matrices of size   32 (small)

 ||C|| = 2, ||b|| = 2

Problem parameters:
              solver max iter: 2000000
       KKT stopping tolerance: 1e-06
       sigma update threshold: 500
         sigma update stage 1: 50
         sigma update stage 2: 100
                  switch admm: 0
         switch proj max iter: 0
              switch proj tol: 0.01
                     sigscale: 2
                initial sigma: 100
    initial projection method: EIG_FP64
      final projection method: EIG_FP64
                   use LOBPCG: true
              LOBPCG max iter: 20
             LOBPCG tolerance: 1e-05
             LOBPCG warmstart: true
                 LOBPCG ratio: 0.03
            LOBPCG relaxation: 1.2
        LOBPCG rank threshold: 1e-05
           small matrix limit: 32
          medium matrix limit: 1000

 ------------------------------------------------------------------------------
                                   cuADMM
 ------------------------------------------------------------------------------
  it. | p infeas d infeas | primal obj.   dual obj. rel. gap |  time |   sigma 
 ------------------------------------------------------------------------------
 --------------- Starting with projection method EIG_FP64 ---------------------
 12000 | 5.45e-03 7.97e-02 |  4.5844e+01  1.2422e+02 4.58e-01 |  53.4 | 1.0e-02 
 12100 | 5.43e-03 7.96e-02 |  4.6075e+01  1.2480e+02 4.58e-01 |  53.9 | 2.0e-02 
 12200 | 5.40e-03 7.94e-02 |  4.6306e+01  1.2534e+02 4.58e-01 |  54.3 | 2.0e-02 
 12300 | 5.37e-03 7.92e-02 |  4.6537e+01  1.2588e+02 4.58e-01 |  54.8 | 2.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 12400 | 5.35e-03 8.21e-02 |  4.6682e+01  1.2748e+02 4.61e-01 |  55.2 | 1.0e-02 
 12500 | 5.34e-03 8.60e-02 |  4.6805e+01  1.2944e+02 4.66e-01 |  55.7 | 1.0e-02 
 12600 | 5.33e-03 8.97e-02 |  4.6933e+01  1.3135e+02 4.71e-01 |  56.1 | 1.0e-02 
 12700 | 5.31e-03 9.34e-02 |  4.7066e+01  1.3324e+02 4.75e-01 |  56.6 | 1.0e-02 
 12800 | 5.29e-03 9.68e-02 |  4.7204e+01  1.3510e+02 4.80e-01 |  57.0 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 12900 | 5.28e-03 1.00e-01 |  4.7348e+01  1.3692e+02 4.83e-01 |  57.5 | 1.0e-02 
 13000 | 5.26e-03 1.03e-01 |  4.7496e+01  1.3871e+02 4.87e-01 |  57.9 | 1.0e-02 
 13100 | 5.23e-03 1.02e-01 |  4.7794e+01  1.3898e+02 4.86e-01 |  58.4 | 2.0e-02 
 13200 | 5.20e-03 1.01e-01 |  4.8088e+01  1.3921e+02 4.84e-01 |  58.8 | 2.0e-02 
 13300 | 5.17e-03 9.92e-02 |  4.8379e+01  1.3945e+02 4.82e-01 |  59.3 | 2.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 13400 | 5.15e-03 1.01e-01 |  4.8560e+01  1.4076e+02 4.84e-01 |  59.7 | 1.0e-02 
 13500 | 5.13e-03 1.04e-01 |  4.8709e+01  1.4244e+02 4.88e-01 |  60.2 | 1.0e-02 
 13600 | 5.12e-03 1.07e-01 |  4.8862e+01  1.4409e+02 4.91e-01 |  60.7 | 1.0e-02 
 13700 | 5.10e-03 1.09e-01 |  4.9019e+01  1.4572e+02 4.94e-01 |  61.1 | 1.0e-02 
 13800 | 5.08e-03 1.12e-01 |  4.9180e+01  1.4731e+02 4.97e-01 |  61.6 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 13900 | 5.07e-03 1.14e-01 |  4.9345e+01  1.4887e+02 5.00e-01 |  62.0 | 1.0e-02 
 14000 | 5.05e-03 1.17e-01 |  4.9513e+01  1.5041e+02 5.02e-01 |  62.5 | 1.0e-02 
 14100 | 5.02e-03 1.14e-01 |  4.9848e+01  1.5045e+02 5.00e-01 |  62.9 | 2.0e-02 
 14200 | 4.98e-03 1.12e-01 |  5.0177e+01  1.5045e+02 4.97e-01 |  63.4 | 2.0e-02 
 14300 | 4.95e-03 1.10e-01 |  5.0501e+01  1.5047e+02 4.95e-01 |  63.8 | 2.0e-02 
 14400 | 4.92e-03 1.08e-01 |  5.0818e+01  1.5050e+02 4.93e-01 |  64.3 | 2.0e-02 
 14500 | 4.89e-03 1.06e-01 |  5.1130e+01  1.5054e+02 4.91e-01 |  64.7 | 2.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 14600 | 4.86e-03 1.05e-01 |  5.1398e+01  1.5092e+02 4.89e-01 |  65.2 | 1.0e-02 
 14700 | 4.85e-03 1.07e-01 |  5.1553e+01  1.5235e+02 4.92e-01 |  65.6 | 1.0e-02 
 14800 | 4.83e-03 1.09e-01 |  5.1711e+01  1.5376e+02 4.94e-01 |  66.1 | 1.0e-02 
 14900 | 4.82e-03 1.11e-01 |  5.1871e+01  1.5514e+02 4.96e-01 |  66.6 | 1.0e-02 
 15000 | 4.80e-03 1.13e-01 |  5.2035e+01  1.5651e+02 4.99e-01 |  67.0 | 1.0e-02 
 15100 | 4.77e-03 1.11e-01 |  5.2360e+01  1.5648e+02 4.96e-01 |  67.5 | 2.0e-02 
 15200 | 4.75e-03 1.09e-01 |  5.2680e+01  1.5644e+02 4.94e-01 |  67.9 | 2.0e-02 
 15300 | 4.72e-03 1.07e-01 |  5.2994e+01  1.5640e+02 4.91e-01 |  68.4 | 2.0e-02 
 15400 | 4.69e-03 1.05e-01 |  5.3303e+01  1.5638e+02 4.89e-01 |  68.8 | 2.0e-02 
 15500 | 4.66e-03 1.03e-01 |  5.3605e+01  1.5637e+02 4.87e-01 |  69.3 | 2.0e-02 
 15600 | 4.64e-03 1.01e-01 |  5.3903e+01  1.5637e+02 4.85e-01 |  69.7 | 2.0e-02 
 15700 | 4.61e-03 9.95e-02 |  5.4195e+01  1.5638e+02 4.83e-01 |  70.2 | 2.0e-02 
 15800 | 4.59e-03 9.79e-02 |  5.4482e+01  1.5640e+02 4.81e-01 |  70.6 | 2.0e-02 
 15900 | 4.56e-03 9.63e-02 |  5.4764e+01  1.5643e+02 4.79e-01 |  71.1 | 2.0e-02 
 16000 | 4.54e-03 9.47e-02 |  5.5042e+01  1.5646e+02 4.77e-01 |  71.5 | 2.0e-02 
 16100 | 4.51e-03 8.97e-02 |  5.5577e+01  1.5544e+02 4.71e-01 |  72.0 | 4.0e-02 
 16200 | 4.47e-03 8.48e-02 |  5.6084e+01  1.5443e+02 4.65e-01 |  72.4 | 4.0e-02 
