Loaded problem from /mnt/c/Users/mpeet/AppData/Local/Temp/claude/C--Users-mpeet-OneDrive-Documents-GitHub-PIETOOLS-PIETOOLS/a69ac9db-6cc4-4fd1-9dcb-b003878763dd/scratchpad/work/baseline/dumps/hinfco_rd1/
              vector length: 644
      number of constraints: 176
           number of blocks: 5
  number of non-zeros in At: 2497
  number of non-zeros in  b: 2
  number of non-zeros in  C: 1

Analysis of the blk vector:
        1 u. block of size   1
        1 matrices of size    1 (small)
        1 matrices of size   10 (small)
        1 matrices of size   13 (small)
        1 matrices of size   31 (small)

 ||C|| = 2, ||b|| = 2

Problem parameters:
              solver max iter: 2000000
       KKT stopping tolerance: 1e-06
       sigma update threshold: 500
         sigma update stage 1: 50
         sigma update stage 2: 100
                  switch admm: 0
         switch proj max iter: 0
              switch proj tol: 0.01
                     sigscale: 2
                initial sigma: 100
    initial projection method: EIG_FP64
      final projection method: EIG_FP64
                   use LOBPCG: true
              LOBPCG max iter: 20
             LOBPCG tolerance: 1e-05
             LOBPCG warmstart: true
                 LOBPCG ratio: 0.03
            LOBPCG relaxation: 1.2
        LOBPCG rank threshold: 1e-05
           small matrix limit: 32
          medium matrix limit: 1000

 ------------------------------------------------------------------------------
                                   cuADMM
 ------------------------------------------------------------------------------
  it. | p infeas d infeas | primal obj.   dual obj. rel. gap |  time |   sigma 
 ------------------------------------------------------------------------------
 --------------- Starting with projection method EIG_FP64 ---------------------
 9000 | 1.80e-04 1.90e-04 |  2.6145e-01  2.7855e-01 1.11e-02 |  48.8 | 3.1e+00 
 9100 | 1.71e-04 1.88e-04 |  2.6140e-01  2.7836e-01 1.10e-02 |  49.3 | 3.1e+00 
 9200 | 1.66e-04 1.85e-04 |  2.6137e-01  2.7817e-01 1.09e-02 |  49.9 | 3.1e+00 
 9300 | 1.88e-04 1.82e-04 |  2.6137e-01  2.7796e-01 1.08e-02 |  50.4 | 6.2e+00 
 9400 | 2.09e-04 1.78e-04 |  2.6140e-01  2.7766e-01 1.06e-02 |  51.0 | 6.2e+00 
 9500 | 1.77e-04 1.76e-04 |  2.6138e-01  2.7730e-01 1.03e-02 |  51.5 | 3.1e+00 
 9600 | 1.64e-04 1.74e-04 |  2.6131e-01  2.7710e-01 1.03e-02 |  52.1 | 3.1e+00 
 9700 | 1.77e-04 1.71e-04 |  2.6128e-01  2.7692e-01 1.02e-02 |  52.6 | 6.2e+00 
 9800 | 1.93e-04 1.68e-04 |  2.6129e-01  2.7668e-01 1.00e-02 |  53.1 | 6.2e+00 
 9900 | 1.68e-04 1.66e-04 |  2.6128e-01  2.7637e-01 9.82e-03 |  53.7 | 3.1e+00 
 10000 | 1.57e-04 1.64e-04 |  2.6122e-01  2.7620e-01 9.74e-03 |  54.2 | 3.1e+00 
 10100 | 1.50e-04 1.62e-04 |  2.6118e-01  2.7606e-01 9.68e-03 |  54.8 | 3.1e+00 
 10200 | 1.46e-04 1.61e-04 |  2.6115e-01  2.7593e-01 9.62e-03 |  55.3 | 3.1e+00 
 10300 | 1.43e-04 1.59e-04 |  2.6112e-01  2.7580e-01 9.55e-03 |  55.9 | 3.1e+00 
pobj and dobj both descend, pobj < dobj, help dual!
 10400 | 3.20e-03 1.43e-04 |  2.6195e-01  2.7543e-01 8.77e-03 |  56.4 | 1.0e+02 
 10500 | 5.31e-03 1.27e-04 |  2.6413e-01  2.7440e-01 6.67e-03 |  56.9 | 1.0e+02 
 10600 | 6.73e-03 1.13e-04 |  2.6615e-01  2.7295e-01 4.41e-03 |  57.5 | 1.0e+02 
 10700 | 7.42e-03 9.93e-05 |  2.6733e-01  2.7138e-01 2.63e-03 |  58.0 | 1.0e+02 
 10800 | 7.58e-03 8.76e-05 |  2.6775e-01  2.6990e-01 1.39e-03 |  58.5 | 1.0e+02 
 10900 | 7.40e-03 7.77e-05 |  2.6758e-01  2.6858e-01 6.51e-04 |  59.1 | 1.0e+02 
 11000 | 7.01e-03 6.95e-05 |  2.6696e-01  2.6747e-01 3.31e-04 |  59.6 | 1.0e+02 
 11100 | 5.76e-03 6.68e-05 |  2.6603e-01  2.6588e-01 9.82e-05 |  60.1 | 5.0e+01 
 11200 | 4.75e-03 6.39e-05 |  2.6457e-01  2.6499e-01 2.77e-04 |  60.7 | 5.0e+01 
 11300 | 4.04e-03 5.98e-05 |  2.6316e-01  2.6463e-01 9.59e-04 |  61.2 | 5.0e+01 
 11400 | 3.53e-03 5.56e-05 |  2.6204e-01  2.6450e-01 1.61e-03 |  61.8 | 5.0e+01 
 11500 | 3.11e-03 5.21e-05 |  2.6129e-01  2.6445e-01 2.07e-03 |  62.4 | 5.0e+01 
 11600 | 2.80e-03 4.90e-05 |  2.6083e-01  2.6439e-01 2.33e-03 |  62.9 | 5.0e+01 
 11700 | 2.56e-03 4.61e-05 |  2.6058e-01  2.6432e-01 2.45e-03 |  63.4 | 5.0e+01 
 11800 | 2.38e-03 4.35e-05 |  2.6043e-01  2.6423e-01 2.49e-03 |  64.0 | 5.0e+01 
 11900 | 2.24e-03 4.12e-05 |  2.6032e-01  2.6415e-01 2.51e-03 |  64.5 | 5.0e+01 
 12000 | 2.12e-03 3.92e-05 |  2.6023e-01  2.6406e-01 2.52e-03 |  65.1 | 5.0e+01 
 12100 | 1.96e-03 3.89e-05 |  2.6028e-01  2.6398e-01 2.43e-03 |  65.6 | 2.5e+01 
 12200 | 1.80e-03 3.88e-05 |  2.6024e-01  2.6393e-01 2.42e-03 |  66.2 | 2.5e+01 
 12300 | 1.64e-03 3.85e-05 |  2.6024e-01  2.6385e-01 2.37e-03 |  66.7 | 2.5e+01 
 12400 | 1.47e-03 3.80e-05 |  2.6025e-01  2.6375e-01 2.29e-03 |  67.2 | 2.5e+01 
 12500 | 1.31e-03 3.74e-05 |  2.6026e-01  2.6364e-01 2.22e-03 |  67.8 | 2.5e+01 
 12600 | 1.17e-03 3.66e-05 |  2.6024e-01  2.6353e-01 2.16e-03 |  68.3 | 2.5e+01 
 12700 | 1.04e-03 3.58e-05 |  2.6019e-01  2.6344e-01 2.13e-03 |  68.8 | 2.5e+01 
 12800 | 9.34e-04 3.49e-05 |  2.6014e-01  2.6336e-01 2.11e-03 |  69.4 | 2.5e+01 
 12900 | 8.43e-04 3.38e-05 |  2.6008e-01  2.6329e-01 2.10e-03 |  69.9 | 2.5e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 13000 | 8.92e-04 3.09e-05 |  2.5993e-01  2.6323e-01 2.17e-03 |  70.5 | 1.0e+02 
 13100 | 7.60e-04 2.84e-05 |  2.5979e-01  2.6315e-01 2.20e-03 |  71.0 | 5.0e+01 
 13200 | 7.37e-04 2.66e-05 |  2.5971e-01  2.6310e-01 2.22e-03 |  71.6 | 5.0e+01 
 13300 | 7.14e-04 2.52e-05 |  2.5966e-01  2.6307e-01 2.24e-03 |  72.1 | 5.0e+01 
 13400 | 6.90e-04 2.40e-05 |  2.5963e-01  2.6304e-01 2.24e-03 |  72.6 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 13500 | 6.91e-04 2.28e-05 |  2.5961e-01  2.6301e-01 2.23e-03 |  73.2 | 1.0e+02 
 13600 | 7.20e-04 2.16e-05 |  2.5952e-01  2.6296e-01 2.26e-03 |  73.8 | 1.0e+02 
 13700 | 7.29e-04 2.07e-05 |  2.5951e-01  2.6290e-01 2.23e-03 |  74.3 | 1.0e+02 
 13800 | 7.29e-04 1.99e-05 |  2.5953e-01  2.6284e-01 2.17e-03 |  74.9 | 1.0e+02 
 13900 | 7.29e-04 1.92e-05 |  2.5958e-01  2.6277e-01 2.10e-03 |  75.4 | 1.0e+02 
 14000 | 7.39e-04 1.86e-05 |  2.5963e-01  2.6270e-01 2.02e-03 |  75.9 | 1.0e+02 
 14100 | 7.12e-04 1.82e-05 |  2.5969e-01  2.6261e-01 1.92e-03 |  76.5 | 5.0e+01 
 14200 | 6.78e-04 1.79e-05 |  2.5977e-01  2.6255e-01 1.82e-03 |  77.0 | 5.0e+01 
 14300 | 6.56e-04 1.75e-05 |  2.5979e-01  2.6250e-01 1.78e-03 |  77.5 | 5.0e+01 
 14400 | 6.43e-04 1.71e-05 |  2.5979e-01  2.6245e-01 1.75e-03 |  78.1 | 5.0e+01 
 14500 | 6.31e-04 1.67e-05 |  2.5978e-01  2.6241e-01 1.73e-03 |  78.6 | 5.0e+01 
 14600 | 6.19e-04 1.64e-05 |  2.5977e-01  2.6238e-01 1.71e-03 |  79.2 | 5.0e+01 
 14700 | 6.06e-04 1.61e-05 |  2.5976e-01  2.6234e-01 1.70e-03 |  79.7 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 14800 | 5.94e-04 1.58e-05 |  2.5975e-01  2.6231e-01 1.68e-03 |  80.2 | 1.0e+02 
 14900 | 6.04e-04 1.53e-05 |  2.5974e-01  2.6228e-01 1.67e-03 |  80.8 | 1.0e+02 
 15000 | 6.25e-04 1.49e-05 |  2.5972e-01  2.6225e-01 1.66e-03 |  81.3 | 1.0e+02 
 15100 | 6.12e-04 1.46e-05 |  2.5971e-01  2.6219e-01 1.63e-03 |  81.9 | 5.0e+01 
 15200 | 5.92e-04 1.44e-05 |  2.5972e-01  2.6215e-01 1.59e-03 |  82.4 | 5.0e+01 
 15300 | 5.74e-04 1.41e-05 |  2.5971e-01  2.6211e-01 1.58e-03 |  83.0 | 5.0e+01 
 15400 | 5.57e-04 1.39e-05 |  2.5968e-01  2.6207e-01 1.57e-03 |  83.5 | 5.0e+01 
 15500 | 5.40e-04 1.36e-05 |  2.5966e-01  2.6204e-01 1.57e-03 |  84.1 | 5.0e+01 
 15600 | 5.24e-04 1.34e-05 |  2.5964e-01  2.6201e-01 1.56e-03 |  84.6 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 15700 | 5.16e-04 1.31e-05 |  2.5961e-01  2.6199e-01 1.56e-03 |  85.2 | 1.0e+02 
 15800 | 5.19e-04 1.28e-05 |  2.5958e-01  2.6197e-01 1.57e-03 |  85.7 | 1.0e+02 
 15900 | 5.25e-04 1.25e-05 |  2.5955e-01  2.6195e-01 1.57e-03 |  86.2 | 1.0e+02 
 16000 | 5.30e-04 1.22e-05 |  2.5954e-01  2.6192e-01 1.56e-03 |  86.8 | 1.0e+02 
 16100 | 5.13e-04 1.20e-05 |  2.5954e-01  2.6188e-01 1.54e-03 |  87.3 | 5.0e+01 
 16200 | 4.93e-04 1.18e-05 |  2.5956e-01  2.6185e-01 1.50e-03 |  87.9 | 5.0e+01 
 16300 | 4.78e-04 1.17e-05 |  2.5956e-01  2.6182e-01 1.49e-03 |  88.4 | 5.0e+01 
 16400 | 4.64e-04 1.15e-05 |  2.5955e-01  2.6180e-01 1.48e-03 |  89.0 | 5.0e+01 
 16500 | 4.51e-04 1.13e-05 |  2.5953e-01  2.6178e-01 1.48e-03 |  89.5 | 5.0e+01 
 16600 | 4.38e-04 1.12e-05 |  2.5952e-01  2.6176e-01 1.47e-03 |  90.0 | 5.0e+01 
 16700 | 4.26e-04 1.10e-05 |  2.5951e-01  2.6174e-01 1.47e-03 |  90.6 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 16800 | 4.24e-04 1.08e-05 |  2.5951e-01  2.6173e-01 1.46e-03 |  91.1 | 1.0e+02 
 16900 | 4.24e-04 1.06e-05 |  2.5948e-01  2.6171e-01 1.46e-03 |  91.7 | 1.0e+02 
 17000 | 4.25e-04 1.04e-05 |  2.5947e-01  2.6169e-01 1.46e-03 |  92.2 | 1.0e+02 
 17100 | 4.12e-04 1.02e-05 |  2.5947e-01  2.6166e-01 1.44e-03 |  92.8 | 5.0e+01 
 17200 | 4.00e-04 1.01e-05 |  2.5948e-01  2.6164e-01 1.42e-03 |  93.3 | 5.0e+01 
 17300 | 3.90e-04 9.98e-06 |  2.5949e-01  2.6162e-01 1.41e-03 |  93.8 | 5.0e+01 
 17400 | 3.81e-04 9.86e-06 |  2.5948e-01  2.6161e-01 1.40e-03 |  94.4 | 5.0e+01 
 17500 | 3.72e-04 9.74e-06 |  2.5947e-01  2.6159e-01 1.39e-03 |  94.9 | 5.0e+01 
 17600 | 3.64e-04 9.63e-06 |  2.5946e-01  2.6158e-01 1.39e-03 |  95.5 | 5.0e+01 
 17700 | 3.57e-04 9.51e-06 |  2.5946e-01  2.6157e-01 1.39e-03 |  96.0 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 17800 | 3.52e-04 9.38e-06 |  2.5945e-01  2.6155e-01 1.38e-03 |  96.6 | 1.0e+02 
 17900 | 3.52e-04 9.21e-06 |  2.5945e-01  2.6154e-01 1.38e-03 |  97.1 | 1.0e+02 
 18000 | 3.53e-04 9.05e-06 |  2.5943e-01  2.6153e-01 1.38e-03 |  97.7 | 1.0e+02 
 18100 | 3.44e-04 8.94e-06 |  2.5943e-01  2.6151e-01 1.37e-03 |  98.2 | 5.0e+01 
 18200 | 3.36e-04 8.84e-06 |  2.5944e-01  2.6150e-01 1.35e-03 |  98.7 | 5.0e+01 
 18300 | 3.29e-04 8.74e-06 |  2.5944e-01  2.6148e-01 1.34e-03 |  99.3 | 5.0e+01 
 18400 | 3.23e-04 8.64e-06 |  2.5944e-01  2.6147e-01 1.34e-03 |  99.8 | 5.0e+01 
 18500 | 3.17e-04 8.55e-06 |  2.5943e-01  2.6146e-01 1.33e-03 | 100.4 | 5.0e+01 
 18600 | 3.11e-04 8.46e-06 |  2.5942e-01  2.6145e-01 1.33e-03 | 100.9 | 5.0e+01 
 18700 | 3.06e-04 8.37e-06 |  2.5942e-01  2.6144e-01 1.33e-03 | 101.4 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 18800 | 3.03e-04 8.27e-06 |  2.5942e-01  2.6143e-01 1.32e-03 | 102.0 | 1.0e+02 
 18900 | 3.03e-04 8.13e-06 |  2.5941e-01  2.6142e-01 1.32e-03 | 102.5 | 1.0e+02 
 19000 | 3.04e-04 8.01e-06 |  2.5939e-01  2.6141e-01 1.33e-03 | 103.1 | 1.0e+02 
 19100 | 2.98e-04 7.92e-06 |  2.5939e-01  2.6139e-01 1.32e-03 | 103.6 | 5.0e+01 
 19200 | 2.92e-04 7.84e-06 |  2.5940e-01  2.6138e-01 1.30e-03 | 104.1 | 5.0e+01 
 19300 | 2.86e-04 7.76e-06 |  2.5940e-01  2.6137e-01 1.30e-03 | 104.7 | 5.0e+01 
 19400 | 2.81e-04 7.68e-06 |  2.5940e-01  2.6136e-01 1.29e-03 | 105.2 | 5.0e+01 
 19500 | 2.77e-04 7.61e-06 |  2.5939e-01  2.6135e-01 1.29e-03 | 105.8 | 5.0e+01 
 19600 | 2.73e-04 7.54e-06 |  2.5939e-01  2.6135e-01 1.29e-03 | 106.3 | 5.0e+01 
 19700 | 2.69e-04 7.46e-06 |  2.5938e-01  2.6134e-01 1.28e-03 | 106.9 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 19800 | 2.66e-04 7.38e-06 |  2.5938e-01  2.6133e-01 1.28e-03 | 107.4 | 1.0e+02 
 19900 | 2.66e-04 7.27e-06 |  2.5938e-01  2.6132e-01 1.28e-03 | 108.0 | 1.0e+02 
