Loaded problem from /mnt/c/Users/mpeet/AppData/Local/Temp/claude/C--Users-mpeet-OneDrive-Documents-GitHub-PIETOOLS-PIETOOLS/a69ac9db-6cc4-4fd1-9dcb-b003878763dd/scratchpad/work/baseline/dumps/hinf_rd1_hv/
              vector length: 1250
      number of constraints: 267
           number of blocks: 5
  number of non-zeros in At: 3266
  number of non-zeros in  b: 2
  number of non-zeros in  C: 1

Analysis of the blk vector:
        1 u. block of size  46
        1 matrices of size    1 (small)
        1 matrices of size   11 (small)
        1 matrices of size   23 (small)
        1 matrices of size   41 (medium)

 ||C|| = 2, ||b|| = 2

Problem parameters:
              solver max iter: 2000000
       KKT stopping tolerance: 1e-06
       sigma update threshold: 500
         sigma update stage 1: 50
         sigma update stage 2: 100
                  switch admm: 0
         switch proj max iter: 0
              switch proj tol: 0.01
                     sigscale: 2
                initial sigma: 100
    initial projection method: EIG_FP64
      final projection method: EIG_FP64
                   use LOBPCG: true
              LOBPCG max iter: 20
             LOBPCG tolerance: 1e-05
             LOBPCG warmstart: true
                 LOBPCG ratio: 0.03
            LOBPCG relaxation: 1.2
        LOBPCG rank threshold: 1e-05
           small matrix limit: 32
          medium matrix limit: 1000

 ------------------------------------------------------------------------------
                                   cuADMM
 ------------------------------------------------------------------------------
  it. | p infeas d infeas | primal obj.   dual obj. rel. gap |  time |   sigma 
 ------------------------------------------------------------------------------
 --------------- Starting with projection method EIG_FP64 ---------------------
 14100 | 1.15e-06 1.23e-06 |  2.5807e-01  2.5808e-01 8.68e-06 | 234.3 | 2.5e+01 
 14200 | 1.30e-06 1.21e-06 |  2.5807e-01  2.5808e-01 8.60e-06 | 235.9 | 2.5e+01 
 14300 | 1.19e-06 1.19e-06 |  2.5807e-01  2.5808e-01 8.48e-06 | 237.6 | 2.5e+01 
 14400 | 1.15e-06 1.18e-06 |  2.5807e-01  2.5808e-01 8.36e-06 | 239.2 | 2.5e+01 
 14500 | 1.16e-06 1.16e-06 |  2.5807e-01  2.5808e-01 8.26e-06 | 240.9 | 2.5e+01 
 14600 | 1.15e-06 1.15e-06 |  2.5807e-01  2.5808e-01 8.15e-06 | 242.5 | 2.5e+01 
 14700 | 1.12e-06 1.13e-06 |  2.5807e-01  2.5808e-01 8.04e-06 | 244.2 | 2.5e+01 
 14800 | 1.09e-06 1.12e-06 |  2.5807e-01  2.5808e-01 7.92e-06 | 245.9 | 2.5e+01 
 14900 | 1.06e-06 1.10e-06 |  2.5807e-01  2.5808e-01 7.81e-06 | 247.5 | 2.5e+01 
 15000 | 1.03e-06 1.09e-06 |  2.5807e-01  2.5808e-01 7.70e-06 | 249.1 | 2.5e+01 
 15100 | 2.89e-06 1.07e-06 |  2.5806e-01  2.5808e-01 8.10e-06 | 250.8 | 5.0e+01 
 15200 | 3.41e-06 1.05e-06 |  2.5806e-01  2.5808e-01 8.16e-06 | 252.4 | 5.0e+01 
 15300 | 3.06e-06 1.03e-06 |  2.5806e-01  2.5808e-01 8.01e-06 | 254.0 | 5.0e+01 
 15400 | 2.89e-06 1.01e-06 |  2.5806e-01  2.5808e-01 7.87e-06 | 255.5 | 5.0e+01 
 15500 | 2.85e-06 9.92e-07 |  2.5806e-01  2.5808e-01 7.83e-06 | 257.2 | 5.0e+01 
 15600 | 2.84e-06 9.77e-07 |  2.5806e-01  2.5808e-01 7.78e-06 | 258.8 | 5.0e+01 
 15700 | 2.85e-06 9.62e-07 |  2.5806e-01  2.5808e-01 7.70e-06 | 260.4 | 5.0e+01 
 15800 | 2.94e-06 9.49e-07 |  2.5806e-01  2.5808e-01 7.63e-06 | 262.0 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 15900 | 5.92e-06 9.32e-07 |  2.5806e-01  2.5808e-01 9.10e-06 | 263.6 | 1.0e+02 
 16000 | 8.80e-06 9.12e-07 |  2.5806e-01  2.5808e-01 8.51e-06 | 265.2 | 1.0e+02 
 16100 | 5.27e-06 9.01e-07 |  2.5806e-01  2.5807e-01 7.95e-06 | 266.8 | 5.0e+01 
 16200 | 4.69e-06 8.90e-07 |  2.5806e-01  2.5807e-01 7.19e-06 | 268.3 | 5.0e+01 
 16300 | 4.76e-06 8.81e-07 |  2.5806e-01  2.5807e-01 7.30e-06 | 270.0 | 5.0e+01 
 16400 | 4.79e-06 8.72e-07 |  2.5806e-01  2.5807e-01 7.41e-06 | 271.6 | 5.0e+01 
 16500 | 4.71e-06 8.64e-07 |  2.5806e-01  2.5807e-01 7.30e-06 | 273.1 | 5.0e+01 
 16600 | 4.59e-06 8.56e-07 |  2.5806e-01  2.5807e-01 7.21e-06 | 274.7 | 5.0e+01 
