Loaded problem from /mnt/c/Users/mpeet/AppData/Local/Temp/claude/C--Users-mpeet-OneDrive-Documents-GitHub-PIETOOLS-PIETOOLS/a69ac9db-6cc4-4fd1-9dcb-b003878763dd/scratchpad/work/baseline/dumps/stabpded_rd1/
              vector length: 196
      number of constraints: 54
           number of blocks: 3
  number of non-zeros in At: 1054
  number of non-zeros in  b: 6
  number of non-zeros in  C: 0

Analysis of the blk vector:
        1 matrices of size    6 (small)
        1 matrices of size   10 (small)
        1 matrices of size   15 (small)

 ||C|| = 1, ||b|| = 2

Problem parameters:
              solver max iter: 2000000
       KKT stopping tolerance: 1e-06
       sigma update threshold: 500
         sigma update stage 1: 50
         sigma update stage 2: 100
                  switch admm: 0
         switch proj max iter: 0
              switch proj tol: 0.01
                     sigscale: 2
                initial sigma: 100
    initial projection method: EIG_FP64
      final projection method: EIG_FP64
                   use LOBPCG: true
              LOBPCG max iter: 20
             LOBPCG tolerance: 1e-05
             LOBPCG warmstart: true
                 LOBPCG ratio: 0.03
            LOBPCG relaxation: 1.2
        LOBPCG rank threshold: 1e-05
           small matrix limit: 32
          medium matrix limit: 1000

 ------------------------------------------------------------------------------
                                   cuADMM
 ------------------------------------------------------------------------------
  it. | p infeas d infeas | primal obj.   dual obj. rel. gap |  time |   sigma 
 ------------------------------------------------------------------------------
 --------------- Starting with projection method EIG_FP64 ---------------------
 10500 | 1.58e-06 2.86e-06 |  0.0000e+00  9.1691e-06 9.17e-06 |  42.3 | 3.1e+00 
 10600 | 1.41e-06 2.83e-06 |  0.0000e+00  9.0951e-06 9.10e-06 |  42.7 | 3.1e+00 
 10700 | 1.32e-06 2.80e-06 |  0.0000e+00  9.0277e-06 9.03e-06 |  43.1 | 3.1e+00 
 10800 | 1.28e-06 2.77e-06 |  0.0000e+00  8.9596e-06 8.96e-06 |  43.5 | 3.1e+00 
 10900 | 1.28e-06 2.75e-06 |  0.0000e+00  8.8866e-06 8.89e-06 |  43.9 | 3.1e+00 
 11000 | 1.30e-06 2.72e-06 |  0.0000e+00  8.8080e-06 8.81e-06 |  44.3 | 3.1e+00 
 11100 | 2.00e-06 2.69e-06 |  0.0000e+00  8.6698e-06 8.67e-06 |  44.7 | 6.2e+00 
 11200 | 2.43e-06 2.64e-06 |  0.0000e+00  8.5423e-06 8.54e-06 |  45.1 | 6.2e+00 
 11300 | 2.70e-06 2.60e-06 |  0.0000e+00  8.4078e-06 8.41e-06 |  45.4 | 6.2e+00 
 11400 | 2.90e-06 2.56e-06 |  0.0000e+00  8.2670e-06 8.27e-06 |  45.8 | 6.2e+00 
 11500 | 3.02e-06 2.51e-06 |  0.0000e+00  8.1230e-06 8.12e-06 |  46.2 | 6.2e+00 
 11600 | 3.06e-06 2.47e-06 |  0.0000e+00  7.9783e-06 7.98e-06 |  46.6 | 6.2e+00 
 11700 | 3.04e-06 2.42e-06 |  0.0000e+00  7.8353e-06 7.84e-06 |  47.0 | 6.2e+00 
 11800 | 2.98e-06 2.38e-06 |  0.0000e+00  7.6954e-06 7.70e-06 |  47.4 | 6.2e+00 
 11900 | 2.91e-06 2.34e-06 |  0.0000e+00  7.5593e-06 7.56e-06 |  47.8 | 6.2e+00 
 12000 | 2.83e-06 2.30e-06 |  0.0000e+00  7.4273e-06 7.43e-06 |  48.2 | 6.2e+00 
 12100 | 1.86e-06 2.26e-06 |  0.0000e+00  7.3298e-06 7.33e-06 |  48.6 | 3.1e+00 
 12200 | 1.49e-06 2.24e-06 |  0.0000e+00  7.2197e-06 7.22e-06 |  49.0 | 3.1e+00 
 12300 | 1.31e-06 2.21e-06 |  0.0000e+00  7.1300e-06 7.13e-06 |  49.4 | 3.1e+00 
 12400 | 1.18e-06 2.19e-06 |  0.0000e+00  7.0558e-06 7.06e-06 |  49.8 | 3.1e+00 
 12500 | 1.10e-06 2.17e-06 |  0.0000e+00  6.9929e-06 6.99e-06 |  50.2 | 3.1e+00 
 12600 | 1.04e-06 2.15e-06 |  0.0000e+00  6.9376e-06 6.94e-06 |  50.6 | 3.1e+00 
 12700 | 9.92e-07 2.13e-06 |  0.0000e+00  6.8871e-06 6.89e-06 |  51.0 | 3.1e+00 
 12800 | 9.65e-07 2.11e-06 |  0.0000e+00  6.8388e-06 6.84e-06 |  51.4 | 3.1e+00 
 12900 | 9.50e-07 2.10e-06 |  0.0000e+00  6.7910e-06 6.79e-06 |  51.8 | 3.1e+00 
 13000 | 9.46e-07 2.08e-06 |  0.0000e+00  6.7426e-06 6.74e-06 |  52.2 | 3.1e+00 
 13100 | 1.41e-06 2.06e-06 |  0.0000e+00  6.6565e-06 6.66e-06 |  52.6 | 6.2e+00 
 13200 | 1.69e-06 2.03e-06 |  0.0000e+00  6.5766e-06 6.58e-06 |  53.0 | 6.2e+00 
 13300 | 1.86e-06 2.00e-06 |  0.0000e+00  6.4913e-06 6.49e-06 |  53.4 | 6.2e+00 
 13400 | 2.00e-06 1.97e-06 |  0.0000e+00  6.4009e-06 6.40e-06 |  53.8 | 6.2e+00 
 13500 | 2.10e-06 1.94e-06 |  0.0000e+00  6.3070e-06 6.31e-06 |  54.2 | 6.2e+00 
 13600 | 2.16e-06 1.91e-06 |  0.0000e+00  6.2112e-06 6.21e-06 |  54.6 | 6.2e+00 
 13700 | 2.19e-06 1.88e-06 |  0.0000e+00  6.1152e-06 6.12e-06 |  55.0 | 6.2e+00 
