Loaded problem from /mnt/c/Users/mpeet/AppData/Local/Temp/claude/C--Users-mpeet-OneDrive-Documents-GitHub-PIETOOLS-PIETOOLS/a69ac9db-6cc4-4fd1-9dcb-b003878763dd/scratchpad/work/baseline/dumps/h2ctrl_rd1/
              vector length: 797
      number of constraints: 202
           number of blocks: 8
  number of non-zeros in At: 2537
  number of non-zeros in  b: 11
  number of non-zeros in  C: 1

Analysis of the blk vector:
        1 u. block of size   8
        2 matrices of size    1 (small)
        1 matrices of size    8 (small)
        1 matrices of size   10 (small)
        1 matrices of size   12 (small)
        1 matrices of size   17 (small)
        1 matrices of size   30 (small)

 ||C|| = 2, ||b|| = 2

Problem parameters:
              solver max iter: 2000000
       KKT stopping tolerance: 1e-06
       sigma update threshold: 500
         sigma update stage 1: 50
         sigma update stage 2: 100
                  switch admm: 0
         switch proj max iter: 0
              switch proj tol: 0.01
                     sigscale: 2
                initial sigma: 100
    initial projection method: EIG_FP64
      final projection method: EIG_FP64
                   use LOBPCG: true
              LOBPCG max iter: 20
             LOBPCG tolerance: 1e-05
             LOBPCG warmstart: true
                 LOBPCG ratio: 0.03
            LOBPCG relaxation: 1.2
        LOBPCG rank threshold: 1e-05
           small matrix limit: 32
          medium matrix limit: 1000

 ------------------------------------------------------------------------------
                                   cuADMM
 ------------------------------------------------------------------------------
  it. | p infeas d infeas | primal obj.   dual obj. rel. gap |  time |   sigma 
 ------------------------------------------------------------------------------
 --------------- Starting with projection method EIG_FP64 ---------------------
 8800 | 6.74e-03 5.43e-02 |  3.7077e+01  8.9228e+01 4.10e-01 |  60.2 | 2.0e-02 
 8900 | 6.68e-03 5.14e-02 |  3.7442e+01  8.9288e+01 4.06e-01 |  60.9 | 4.0e-02 
 9000 | 6.62e-03 4.87e-02 |  3.7788e+01  8.9348e+01 4.02e-01 |  61.6 | 4.0e-02 
 9100 | 6.53e-03 4.06e-02 |  3.8404e+01  8.8414e+01 3.91e-01 |  62.3 | 8.0e-02 
 9200 | 6.44e-03 3.39e-02 |  3.8917e+01  8.7646e+01 3.82e-01 |  62.9 | 8.0e-02 
 9300 | 6.41e-03 2.36e-02 |  3.9711e+01  8.6233e+01 3.66e-01 |  63.6 | 1.6e-01 
 9400 | 6.26e-03 1.60e-02 |  4.0250e+01  8.5204e+01 3.55e-01 |  64.3 | 1.6e-01 
 9500 | 6.38e-03 8.20e-03 |  4.0924e+01  8.4070e+01 3.42e-01 |  65.0 | 3.2e-01 
 9600 | 6.11e-03 3.38e-03 |  4.1224e+01  8.3378e+01 3.36e-01 |  65.6 | 3.2e-01 
 9700 | 6.05e-03 1.52e-03 |  4.1350e+01  8.3139e+01 3.33e-01 |  66.3 | 3.2e-01 
 9800 | 6.04e-03 8.32e-04 |  4.1412e+01  8.3077e+01 3.32e-01 |  67.0 | 3.2e-01 
 9900 | 6.03e-03 9.66e-04 |  4.1436e+01  8.3189e+01 3.32e-01 |  67.6 | 1.6e-01 
 10000 | 6.03e-03 1.18e-03 |  4.1466e+01  8.3312e+01 3.33e-01 |  68.2 | 1.6e-01 
 10100 | 6.02e-03 2.02e-03 |  4.1488e+01  8.3624e+01 3.34e-01 |  68.9 | 8.0e-02 
 10200 | 6.02e-03 2.76e-03 |  4.1522e+01  8.3921e+01 3.35e-01 |  69.6 | 8.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 10300 | 6.01e-03 5.50e-03 |  4.1555e+01  8.4843e+01 3.40e-01 |  70.3 | 1.0e-02 
 10400 | 6.01e-03 1.46e-02 |  4.1572e+01  8.7699e+01 3.54e-01 |  71.0 | 1.0e-02 
 10500 | 6.01e-03 2.34e-02 |  4.1605e+01  9.0518e+01 3.67e-01 |  71.7 | 1.0e-02 
 10600 | 6.00e-03 3.20e-02 |  4.1653e+01  9.3295e+01 3.80e-01 |  72.4 | 1.0e-02 
 10700 | 5.99e-03 4.03e-02 |  4.1716e+01  9.6028e+01 3.91e-01 |  73.2 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 10800 | 5.98e-03 4.83e-02 |  4.1793e+01  9.8716e+01 4.02e-01 |  73.9 | 1.0e-02 
 10900 | 5.97e-03 5.61e-02 |  4.1883e+01  1.0135e+02 4.12e-01 |  74.6 | 1.0e-02 
 11000 | 5.95e-03 6.35e-02 |  4.1987e+01  1.0394e+02 4.22e-01 |  75.3 | 1.0e-02 
 11100 | 5.92e-03 6.46e-02 |  4.2207e+01  1.0483e+02 4.23e-01 |  76.0 | 2.0e-02 
 11200 | 5.89e-03 6.55e-02 |  4.2433e+01  1.0566e+02 4.24e-01 |  76.7 | 2.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 11300 | 5.86e-03 6.77e-02 |  4.2632e+01  1.0688e+02 4.27e-01 |  77.4 | 1.0e-02 
 11400 | 5.85e-03 7.43e-02 |  4.2755e+01  1.0931e+02 4.35e-01 |  78.0 | 1.0e-02 
 11500 | 5.83e-03 8.07e-02 |  4.2890e+01  1.1169e+02 4.42e-01 |  78.6 | 1.0e-02 
 11600 | 5.81e-03 8.68e-02 |  4.3035e+01  1.1402e+02 4.49e-01 |  79.3 | 1.0e-02 
 11700 | 5.79e-03 9.25e-02 |  4.3190e+01  1.1629e+02 4.56e-01 |  80.0 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 11800 | 5.76e-03 9.80e-02 |  4.3355e+01  1.1851e+02 4.61e-01 |  80.7 | 1.0e-02 
 11900 | 5.74e-03 1.03e-01 |  4.3529e+01  1.2068e+02 4.67e-01 |  81.4 | 1.0e-02 
 12000 | 5.72e-03 1.08e-01 |  4.3712e+01  1.2280e+02 4.72e-01 |  82.1 | 1.0e-02 
 12100 | 5.67e-03 1.06e-01 |  4.4081e+01  1.2310e+02 4.70e-01 |  82.8 | 2.0e-02 
 12200 | 5.62e-03 1.04e-01 |  4.4444e+01  1.2336e+02 4.68e-01 |  83.5 | 2.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 12300 | 5.58e-03 1.03e-01 |  4.4755e+01  1.2405e+02 4.67e-01 |  84.2 | 1.0e-02 
 12400 | 5.56e-03 1.07e-01 |  4.4937e+01  1.2603e+02 4.72e-01 |  84.9 | 1.0e-02 
 12500 | 5.54e-03 1.12e-01 |  4.5127e+01  1.2796e+02 4.76e-01 |  85.7 | 1.0e-02 
 12600 | 5.51e-03 1.16e-01 |  4.5324e+01  1.2984e+02 4.80e-01 |  86.4 | 1.0e-02 
 12700 | 5.49e-03 1.19e-01 |  4.5527e+01  1.3168e+02 4.83e-01 |  87.1 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 12800 | 5.46e-03 1.23e-01 |  4.5736e+01  1.3347e+02 4.87e-01 |  87.9 | 1.0e-02 
 12900 | 5.44e-03 1.26e-01 |  4.5951e+01  1.3522e+02 4.90e-01 |  88.6 | 1.0e-02 
 13000 | 5.41e-03 1.29e-01 |  4.6172e+01  1.3692e+02 4.93e-01 |  89.3 | 1.0e-02 
 13100 | 5.36e-03 1.25e-01 |  4.6610e+01  1.3683e+02 4.89e-01 |  90.0 | 2.0e-02 
 13200 | 5.32e-03 1.21e-01 |  4.7036e+01  1.3673e+02 4.85e-01 |  90.8 | 2.0e-02 
 13300 | 5.27e-03 1.18e-01 |  4.7449e+01  1.3665e+02 4.82e-01 |  91.5 | 2.0e-02 
 13400 | 5.22e-03 1.14e-01 |  4.7851e+01  1.3660e+02 4.79e-01 |  92.2 | 2.0e-02 
 13500 | 5.18e-03 1.11e-01 |  4.8241e+01  1.3657e+02 4.75e-01 |  92.9 | 2.0e-02 
 13600 | 5.14e-03 1.08e-01 |  4.8620e+01  1.3657e+02 4.72e-01 |  93.6 | 2.0e-02 
 13700 | 5.10e-03 1.05e-01 |  4.8989e+01  1.3658e+02 4.69e-01 |  94.3 | 2.0e-02 
 13800 | 5.07e-03 1.03e-01 |  4.9349e+01  1.3662e+02 4.67e-01 |  95.0 | 2.0e-02 
 13900 | 5.03e-03 1.00e-01 |  4.9701e+01  1.3667e+02 4.64e-01 |  95.7 | 2.0e-02 
 14000 | 5.00e-03 9.79e-02 |  5.0043e+01  1.3673e+02 4.62e-01 |  96.4 | 2.0e-02 
 14100 | 4.94e-03 9.03e-02 |  5.0692e+01  1.3555e+02 4.53e-01 |  97.1 | 4.0e-02 
 14200 | 4.88e-03 8.32e-02 |  5.1292e+01  1.3443e+02 4.45e-01 |  97.7 | 4.0e-02 
 14300 | 4.83e-03 7.69e-02 |  5.1845e+01  1.3346e+02 4.38e-01 |  98.4 | 4.0e-02 
 14400 | 4.78e-03 7.13e-02 |  5.2358e+01  1.3260e+02 4.32e-01 |  99.1 | 4.0e-02 
 14500 | 4.74e-03 6.64e-02 |  5.2834e+01  1.3185e+02 4.26e-01 |  99.8 | 4.0e-02 
 14600 | 4.70e-03 6.19e-02 |  5.3277e+01  1.3119e+02 4.20e-01 | 100.4 | 4.0e-02 
 14700 | 4.66e-03 5.79e-02 |  5.3692e+01  1.3061e+02 4.15e-01 | 101.1 | 4.0e-02 
 14800 | 4.63e-03 5.43e-02 |  5.4080e+01  1.3010e+02 4.11e-01 | 101.8 | 4.0e-02 
 14900 | 4.59e-03 5.10e-02 |  5.4444e+01  1.2965e+02 4.06e-01 | 102.5 | 4.0e-02 
 15000 | 4.57e-03 4.81e-02 |  5.4787e+01  1.2925e+02 4.02e-01 | 103.2 | 4.0e-02 
 15100 | 4.54e-03 4.20e-02 |  5.5409e+01  1.2811e+02 3.94e-01 | 103.8 | 8.0e-02 
 15200 | 4.49e-03 3.64e-02 |  5.5951e+01  1.2705e+02 3.86e-01 | 104.5 | 8.0e-02 
 15300 | 4.45e-03 3.18e-02 |  5.6422e+01  1.2617e+02 3.80e-01 | 105.2 | 8.0e-02 
 15400 | 4.41e-03 2.79e-02 |  5.6834e+01  1.2544e+02 3.74e-01 | 105.8 | 8.0e-02 
 15500 | 4.38e-03 2.45e-02 |  5.7195e+01  1.2483e+02 3.70e-01 | 106.5 | 8.0e-02 
 15600 | 4.35e-03 2.17e-02 |  5.7515e+01  1.2431e+02 3.65e-01 | 107.2 | 8.0e-02 
 15700 | 4.33e-03 1.93e-02 |  5.7798e+01  1.2388e+02 3.62e-01 | 107.9 | 8.0e-02 
 15800 | 4.31e-03 1.72e-02 |  5.8049e+01  1.2353e+02 3.59e-01 | 108.5 | 8.0e-02 
 15900 | 4.29e-03 1.54e-02 |  5.8274e+01  1.2323e+02 3.56e-01 | 109.2 | 8.0e-02 
 16000 | 4.28e-03 1.38e-02 |  5.8476e+01  1.2298e+02 3.54e-01 | 109.9 | 8.0e-02 
 16100 | 4.28e-03 1.12e-02 |  5.8823e+01  1.2244e+02 3.49e-01 | 110.5 | 1.6e-01 
 16200 | 4.25e-03 8.66e-03 |  5.9096e+01  1.2194e+02 3.45e-01 | 111.2 | 1.6e-01 
 16300 | 4.23e-03 6.79e-03 |  5.9308e+01  1.2156e+02 3.42e-01 | 111.9 | 1.6e-01 
 16400 | 4.21e-03 5.37e-03 |  5.9475e+01  1.2129e+02 3.40e-01 | 112.5 | 1.6e-01 
 16500 | 4.20e-03 4.30e-03 |  5.9608e+01  1.2110e+02 3.38e-01 | 113.2 | 1.6e-01 
 16600 | 4.19e-03 3.48e-03 |  5.9715e+01  1.2096e+02 3.37e-01 | 113.9 | 1.6e-01 
 16700 | 4.18e-03 2.85e-03 |  5.9803e+01  1.2086e+02 3.36e-01 | 114.5 | 1.6e-01 
 16800 | 4.18e-03 2.37e-03 |  5.9874e+01  1.2080e+02 3.35e-01 | 115.2 | 1.6e-01 
 16900 | 4.17e-03 2.00e-03 |  5.9935e+01  1.2076e+02 3.35e-01 | 115.9 | 1.6e-01 
 17000 | 4.17e-03 1.72e-03 |  5.9986e+01  1.2074e+02 3.34e-01 | 116.6 | 1.6e-01 
 17100 | 4.17e-03 1.82e-03 |  6.0011e+01  1.2085e+02 3.35e-01 | 117.2 | 8.0e-02 
 17200 | 4.16e-03 1.98e-03 |  6.0037e+01  1.2097e+02 3.35e-01 | 117.9 | 8.0e-02 
 17300 | 4.16e-03 2.11e-03 |  6.0065e+01  1.2109e+02 3.35e-01 | 118.6 | 8.0e-02 
 17400 | 4.16e-03 2.23e-03 |  6.0095e+01  1.2120e+02 3.35e-01 | 119.3 | 8.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 17500 | 4.16e-03 3.03e-03 |  6.0120e+01  1.2162e+02 3.37e-01 | 119.9 | 1.0e-02 
 17600 | 4.16e-03 6.04e-03 |  6.0128e+01  1.2299e+02 3.41e-01 | 120.7 | 1.0e-02 
 17700 | 4.16e-03 8.99e-03 |  6.0141e+01  1.2434e+02 3.46e-01 | 121.4 | 1.0e-02 
 17800 | 4.16e-03 1.19e-02 |  6.0159e+01  1.2569e+02 3.51e-01 | 122.1 | 1.0e-02 
 17900 | 4.15e-03 1.47e-02 |  6.0182e+01  1.2702e+02 3.55e-01 | 122.8 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 18000 | 4.15e-03 1.75e-02 |  6.0210e+01  1.2834e+02 3.59e-01 | 123.6 | 1.0e-02 
 18100 | 4.15e-03 1.85e-02 |  6.0272e+01  1.2891e+02 3.61e-01 | 124.3 | 2.0e-02 
 18200 | 4.14e-03 1.94e-02 |  6.0338e+01  1.2945e+02 3.62e-01 | 125.0 | 2.0e-02 
 18300 | 4.14e-03 2.03e-02 |  6.0407e+01  1.2999e+02 3.64e-01 | 125.7 | 2.0e-02 
 18400 | 4.13e-03 2.11e-02 |  6.0478e+01  1.3052e+02 3.65e-01 | 126.5 | 2.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 18500 | 4.13e-03 2.24e-02 |  6.0543e+01  1.3123e+02 3.67e-01 | 127.2 | 1.0e-02 
 18600 | 4.13e-03 2.50e-02 |  6.0584e+01  1.3250e+02 3.71e-01 | 127.9 | 1.0e-02 
 18700 | 4.12e-03 2.75e-02 |  6.0630e+01  1.3376e+02 3.74e-01 | 128.6 | 1.0e-02 
 18800 | 4.12e-03 3.00e-02 |  6.0680e+01  1.3501e+02 3.78e-01 | 129.4 | 1.0e-02 
 18900 | 4.12e-03 3.25e-02 |  6.0734e+01  1.3625e+02 3.81e-01 | 130.1 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 19000 | 4.11e-03 3.49e-02 |  6.0792e+01  1.3747e+02 3.85e-01 | 130.8 | 1.0e-02 
 19100 | 4.10e-03 3.52e-02 |  6.0913e+01  1.3788e+02 3.85e-01 | 131.5 | 2.0e-02 
 19200 | 4.10e-03 3.55e-02 |  6.1035e+01  1.3828e+02 3.86e-01 | 132.2 | 2.0e-02 
 19300 | 4.09e-03 3.57e-02 |  6.1159e+01  1.3867e+02 3.86e-01 | 132.9 | 2.0e-02 
 19400 | 4.08e-03 3.60e-02 |  6.1283e+01  1.3906e+02 3.86e-01 | 133.5 | 2.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 19500 | 4.07e-03 3.67e-02 |  6.1392e+01  1.3963e+02 3.87e-01 | 134.2 | 1.0e-02 
